,topic,file,text
10,Emotion,WinterPoemsAWinterDaybreakAboveVencePoembyJamesArlingtonWright,"The night's drifts
Pile up below me and behind my back,
Slide down the hill, rise again, and build
Eerie little dunes on the roof of the house.
In the valley below me,
Miles between me and the town of St.-Jeannet,
The road lamps glow.
They are so cold, they might as well be dark.
Trucks and cars
Cough and drone down there between the golden
Coffins of greenhouses, the startled squawk
Of a rooster claws heavily across
A grove, and drowns.
The gumming snarl of some grouchy dog sounds,
And a man bitterly shifts his broken gears.
True night still hangs on,
Mist cluttered with a racket of its own.
Now on the mountainside,
A little way downhill among turning rucks,
A square takes form in the side of a dim wall.
I hear a bucket rattle or something, tinny,
No other stirring behind the dim face
Of the goatherd's house. I imagine
His goats are still sleeping, dreaming
Of the fresh roses
Beyond the walls of the greenhouse below them.
And of lettuce leaves opening in Tunisia.
I turn, and somehow
Impossibly hovering in the air over everything,
The Mediterranean, nearer to the moon
Than this mountain is, Shines. A voice clearly
Tells me to snap out of it. Galway
Mutters out of the house and up the stone stairs
To start the motor. The moon and the stars
Suddenly flicker out, and the whole mountain
Appears, pale as a shell.
Look, the sea has not fallen and broken
Our heads. How can I feel so warm
Here in the dead center of January? I can
Scarcely believe it, and yet I have to, this is
The only life I have. I get up from the stone.
My body mumbles something unseemly
And follows me. Now we are all sitting here strangely
On top of sunlight."
11,Emotion,WinterPoemsWinterSolitudePoembyMatsuoBasho,"Winter solitude--
in a world of one color
the sound of wind.
Translated by Robert Hass"
12,Emotion,WinterPoemsWinterComplaintPoembyOgdenNash,"Now when I have a cold
I am careful with my cold,
I consult a physician
And I do as I am told.
I muffle up my torso
In woolly woolly garb,
And I quaff great flagons
Of sodium bicarb.
I munch on aspirin,
I lunch on water,
And I wouldn’t dream of osculating
Anybody’s daughter,
And to anybody’s son
I wouldn’t say howdy,
For I am a sufferer
Magna cum laude.
I don’t like germs,
But I’ll keep the germs I’ve got.
Will I take a chance of spreading them?
Definitely not.
I sneeze out the window
And I cough up the flue,
And I live like a hermit
Till the germs get through.
And because I’m considerate,
Because I’m wary,
I am treated by my friends
Like Typhoid Mary.
Now when you have a cold
You are careless with your cold,
You are cocky as a gangster
Who has just been paroled.
You ignore your physician,
You eat steaks and oxtails,
You stuff yourself with starches,
You drink lots of cocktails,
And you claim that gargling
Is a time of waste,
And you won’t take soda
For you don’t like the taste,
And you prowl around parties
Full of selfish bliss,
And greet your hostess
With a genial kiss.
You convert yourself
Into a deadly missle,
You exhale Hello’s
Like a steamboat wistle.
You sneeze in the subway
And you cough at dances,
And let everybody else
Take their own good chances.
You’re a bronchial boor,
A bacterial blighter,
And you get more invitations
Than a gossip writer.
Yes, your throat is froggy,
And your eyes are swimmy,
And you hand is clammy,
And you nose is brimmy,
But you woo my girls
And their hearts you jimmy
While I sit here
With the cold you gimmy."
13,Emotion,WinterPoemsApproachOfWinterPoembyWilliamCarlosWilliams,"The half-stripped trees
struck by a wind together,
bending all,
the leaves flutter drily
and refuse to let go
or driven like hail
stream bitterly out to one side
and fall
where the salvias, hard carmine--
like no leaf that ever was--
edge the bare garden."
14,Emotion,WinterPoemsSantaFeInWinterPoembyDeborahAger,"The city is closing for the night.
Stores draw their blinds one by one,
and it's dark again, save for the dim
infrequent streetlight bending at the neck
like a weighted stem. Years have built
the city in layers: balustrades filled in
with brick, adobe reinforced with steel,
and the rounded arches smoothed
with white cement. Neighborhoods
have changed the burro trails
to streets, bare at night—
no pedestrians, no cars, no dogs.
With daylight, the houses turned galleries
and stores turned restaurants open—
the Navajos wrapped in wool
crowd the Palace of the Governors plaza
to sell their handmade blankets,
silver rings, and necklaces
to travelers who will buy jewelry
as they buy everything—
another charming history for themselves."
15,Emotion,WinterPoemsSomeTooFragileForWinterWindsPoembyEmilyDickinson,"141
Some, too fragile for winter winds
The thoughtful grave encloses—
Tenderly tucking them in from frost
Before their feet are cold.
Never the treasures in her nest
The cautious grave exposes,
Building where schoolboy dare not look,
And sportsman is not bold.
This covert have all the children
Early aged, and often cold,
Sparrow, unnoticed by the Father—
Lambs for whom time had not a fold."
16,Emotion,WinterPoemsWinterStoresPoembyCharlotteBrontë,"WE take from life one little share,
And say that this shall be
A space, redeemed from toil and care,
From tears and sadness free.
And, haply, Death unstrings his bow
And Sorrow stands apart,
And, for a little while, we know
The sunshine of the heart.
Existence seems a summer eve,
Warm, soft, and full of peace;
Our free, unfettered feelings give
The soul its full release.
A moment, then, it takes the power,
To call up thoughts that throw
Around that charmed and hallowed hour,
This life's divinest glow.
But Time, though viewlessly it flies,
And slowly, will not stay;
Alike, through clear and clouded skies,
It cleaves its silent way.
Alike the bitter cup of grief,
Alike the draught of bliss,
Its progress leaves but moment brief
For baffled lips to kiss.
The sparkling draught is dried away,
The hour of rest is gone,
And urgent voices, round us, say,
' Ho, lingerer, hasten on !'
And has the soul, then, only gained,
From this brief time of ease,
A moment's rest, when overstrained,
One hurried glimpse of peace ?
No; while the sun shone kindly o'er us,
And flowers bloomed round our feet,­
While many a bud of joy before us
Unclosed its petals sweet,­
An unseen work within was plying;
Like honey-seeking bee,
From flower to flower, unwearied, flying,
Laboured one faculty,­
Thoughtful for Winter's future sorrow,
Its gloom and scarcity;
Prescient to-day, of want to-morrow,
Toiled quiet Memory.
'Tis she that from each transient pleasure
Extracts a lasting good;
'Tis she that finds, in summer, treasure
To serve for winter's food.
And when Youth's summer day is vanished,
And Age brings Winter's stress,
Her stores, with hoarded sweets replenished,
Life's evening hours will bless."
17,Emotion,WinterPoemsNowWinterNightsEnlargePoembyThomasCampion,"Now winter nights enlarge
This number of their hours;
And clouds their storms discharge
Upon the airy towers.
Let now the chimneys blaze
And cups o'erflow with wine,
Let well-tuned words amaze
With harmony divine.
Now yellow waxen lights
Shall wait on honey love
While youthful revels, masques, and courtly sights
Sleep's leaden spells remove.
This time doth well dispense
With lovers' long discourse;
Much speech hath some defense,
Though beauty no remorse.
All do not all things well:
Some measures comely tread,
Some knotted riddles tell,
Some poems smoothly read.
The summer hath his joys,
And winter his delights;
Though love and all his pleasures are but toys
They shorten tedious nights."
18,Emotion,WinterPoemsAWinterDayPoembyLucyMaudMontgomery,"I
The air is silent save where stirs
A bugling breeze among the firs;
The virgin world in white array
Waits for the bridegroom kiss of day;
All heaven blooms rarely in the east
Where skies are silvery and fleeced,
And o'er the orient hills made glad
The morning comes in wonder clad;
Oh, 'tis a time most fit to see
How beautiful the dawn can be!
II
Wide, sparkling fields snow-vestured lie
Beneath a blue, unshadowed sky;
A glistening splendor crowns the woods
And bosky, whistling solitudes;
In hemlock glen and reedy mere
The tang of frost is sharp and clear;
Life hath a jollity and zest,
A poignancy made manifest;
Laughter and courage have their way
At noontide of a winter's day.
III
Faint music rings in wold and dell,
The tinkling of a distant bell,
Where homestead lights with friendly glow
Glimmer across the drifted snow;
Beyond a valley dim and far
Lit by an occidental star,
Tall pines the marge of day beset
Like many a slender minaret,
Whence priest-like winds on crystal air
Summon the reverent world to prayer."
19,Emotion,WinterPoemsHowOneWinterCameInTheLakeRegionPoembyWilliamWilfredCampbell,"1     For weeks and weeks the autumn world stood still,
2         Clothed in the shadow of a smoky haze;
3     The fields were dead, the wind had lost its will,
4     And all the lands were hushed by wood and hill,
5         In those grey, withered days.
6     Behind a mist the blear sun rose and set,
7         At night the moon would nestle in a cloud;
8     The fisherman, a ghost, did cast his net;
9     The lake its shores forgot to chafe and fret,
10       And hushed its caverns loud.
11   Far in the smoky woods the birds were mute,
12       Save that from blackened tree a jay would scream,
13   Or far in swamps the lizard's lonesome lute
14   Would pipe in thirst, or by some gnarlèd root
15       The tree-toad trilled his dream.
16   From day to day still hushed the season's mood,
17       The streams stayed in their runnels shrunk and dry;
18   Suns rose aghast by wave and shore and wood,
19   And all the world, with ominous silence, stood
20       In weird expectancy:
21   When one strange night the sun like blood went down,
22       Flooding the heavens in a ruddy hue;
23   Red grew the lake, the sere fields parched and brown,
24   Red grew the marshes where the creeks stole down,
25       But never a wind-breath blew.
26   That night I felt the winter in my veins,
27       A joyous tremor of the icy glow;
28   And woke to hear the north's wild vibrant strains,
29   While far and wide, by withered woods and plains,
30       Fast fell the driving snow."
20,Emotion,WinterPoemsAWinterNightPoembyJohnHay,"The winter wind is raving fierce and shrill
And chides with angry moan the frosty skies,
The white stars gaze with sleepless Gorgon eyes
That freeze the earth in terror fixed and still.
We reck not of the wild night's gloom and chill,
Housed from its rage, dear friend; and fancy flies,
Lured by the hand of beckoning memories,
Back to those summer evenings on the hill
Where we together watched the sun go down
Beyond the gold-washed uplands, while his fires
Touched into glittering life the vanes and spires
Piercing the purpling mists that veiled the town.
The wintry night thy voice and eyes beguile,
Till wake the sleeping summers in thy smile."
21,Emotion,WinterPoemsAWinterRidePoembyAmyLowell,"Who shall declare the joy of the running!
Who shall tell of the pleasures of flight!
Springing and spurning the tufts of wild heather,
Sweeping, wide-winged, through the blue dome of light.
Everything mortal has moments immortal,
Swift and God-gifted, immeasurably bright.
So with the stretch of the white road before me,
Shining snowcrystals rainbowed by the sun,
Fields that are white, stained with long, cool, blue shadows,
Strong with the strength of my horse as we run.
Joy in the touch of the wind and the sunlight!
Joy! With the vigorous earth I am one."
22,Emotion,WinterPoemsSonnetXliiWhenWinterSnowsPoembySamuelDaniel,"When Winter snows upon thy golden hairs,
And frost of age hath nipt thy flowers near,
When dark shall seem thy day that never clears,
And all lies wither'd that was held so dear,
Then take this picture which I here present thee,
Limn'd with a pencil not all unworthy:
Here see the gifts that God and Nature lent thee;
Here read thy self, and what I suffer'd for thee.
This may remain thy lasting monument,
Which happily posterity may cherish;
These colors with thy fading are not spent;
These may remain, when thou and I shall perish.
If they remain, then thou shalt live thereby;
They will remain, and so thou canst not die."
23,Emotion,WinterPoemsToALocomotiveInWinterPoembyWaltWhitman,"THEE for my recitative!
Thee in the driving storm, even as now--the snow--the winter-day
declining;
Thee in thy panoply, thy measured dual throbbing, and thy beat
convulsive;
Thy black cylindric body, golden brass, and silvery steel;
Thy ponderous side-bars, parallel and connecting rods, gyrating,
shuttling at thy sides;
Thy metrical, now swelling pant and roar--now tapering in the
distance;
Thy great protruding head-light, fix'd in front;
Thy long, pale, floating vapor-pennants, tinged with delicate purple;
The dense and murky clouds out-belching from thy smoke-stack;
Thy knitted frame--thy springs and valves--the tremulous twinkle of
thy wheels;                                                  10
Thy train of cars behind, obedient, merrily-following,
Through gale or calm, now swift, now slack, yet steadily careering:
Type of the modern! emblem of motion and power! pulse of the
continent!
For once, come serve the Muse, and merge in verse, even as here I see
thee,
With storm, and buffeting gusts of wind, and falling snow;
By day, thy warning, ringing bell to sound its notes,
By night, thy silent signal lamps to swing.
Fierce-throated beauty!
Roll through my chant, with all thy lawless music! thy swinging lamps
at night;
Thy piercing, madly-whistled laughter! thy echoes, rumbling like an
earthquake, rousing all!                                     20
Law of thyself complete, thine own track firmly holding;
(No sweetness debonair of tearful harp or glib piano thine,)
Thy trills of shrieks by rocks and hills return'd,
Launch'd o'er the prairies wide--across the lakes,
To the free skies, unpent, and glad, and strong."
24,Emotion,WinterPoemsEmptyBedsAPoemToAWinterNightPoembyAmberleeCarter,"Ok, so I'm sorry.
Isn't that what you wanted to know?
in that case, you win.
I'll send back your pictures and your books,
you can keep the dictionary, some day
you might put it to use.
Assuming you ever want
to look up the definition of
relationship or abandonment.
I'll stop being acrimonious,
I'll stop talking to your sibling.
This year I promise to:
take better care of myself,
to rest more,
to read more,
to write more
and overall, just exist more.
I'll stop blaming you for everything,
though it's all your fault.
I'll accept my own downfalls:
loving you more,
wanting you more,
needing you more.
So, yeah,
I'll send back the pieces of you:
Your voice, the ever present
ringing in my ears.
Your avoidance, my constant worry.
However,
I'm keeping the kiss,
your last letter and the paper cut."
25,Emotion,WinterPoemsWoodsInWinterPoembyHenryWadsworthLongfellow,"When winter winds are piercing chill,
And through the hawthorn blows the gale,
With solemn feet I tread the hill,
That overbrows the lonely vale.
O'er the bare upland, and away
Through the long reach of desert woods,
The embracing sunbeams chastely play,
And gladden these deep solitudes.
Where, twisted round the barren oak,
The summer vine in beauty clung,
And summer winds the stillness broke,
The crystal icicle is hung.
Where, from their frozen urns, mute springs
Pour out the river's gradual tide,
Shrilly the skater's iron rings,
And voices fill the woodland side.
Alas! how changed from the fair scene,
When birds sang out their mellow lay,
And winds were soft, and woods were green,
And the song ceased not with the day!
But still wild music is abroad,
Pale, desert woods! within your crowd;
And gathering winds, in hoarse accord,
Amid the vocal reeds pipe loud.
Chill airs and wintry winds! my ear
Has grown familiar with your song;
I hear it in the opening year,
I listen, and it cheers me long."
26,Emotion,WinterPoemsInWinterInMyRoomPoembyEmilyDickinson,"1670
In Winter in my Room
I came upon a Worm—
Pink, lank and warm—
But as he was a worm
And worms presume
Not quite with him at home—
Secured him by a string
To something neighboring
And went along.
A Trifle afterward
A thing occurred
I'd not believe it if I heard
But state with creeping blood—
A snake with mottles rare
Surveyed my chamber floor
In feature as the worm before
But ringed with power—
The very string with which
I tied him—too
When he was mean and new
That string was there—
I shrank—""How fair you are""!
Propitiation's claw—
""Afraid,"" he hissed
""Of me""?
""No cordiality""—
He fathomed me—
Then to a Rhythm Slim
Secreted in his Form
As Patterns swim
Projected him.
That time I flew
Both eyes his way
Lest he pursue
Nor ever ceased to run
Till in a distant Town
Towns on from mine
I set me down
This was a dream."
27,Emotion,WinterPoemsTheFarmWomansWinterPoembyThomasHardy,"I
If seasons all were summers,
And leaves would never fall,
And hopping casement-comers
Were foodless not at all,
And fragile folk might be here
That white winds bid depart;
Then one I used to see here
Would warm my wasted heart!
II
One frail, who, bravely tilling
Long hours in gripping gusts,
Was mastered by their chilling,
And now his ploughshare rusts.
So savage winter catches
The breath of limber things,
And what I love he snatches,
And what I love not, brings."
28,Emotion,WinterPoemsAWinterNightPoembyRobertBurns,"When biting Boreas, fell and doure,
Sharp shivers thro' the leafless bow'r;
When Phoebus gies a short-liv'd glow'r,
Far south the lift,
Dim-dark'ning thro' the flaky show'r,
Or whirling drift:
Ae night the storm the steeples rocked,
Poor Labour sweet in sleep was locked,
While burns, wi' snawy wreeths upchoked,
Wild-eddying swirl,
Or thro' the mining outlet bocked,
Down headlong hurl.
List'ning, the doors an' winnocks rattle,
I thought me on the ourie cattle,
Or silly sheep, wha bide this brattle
O' winter war,
And thro' the drift, deep-lairing, sprattle,
Beneath a scar.
Ilk happing bird, wee, helpless thing!
That, in the merry months o' spring,
Delighted me to hear thee sing,
What comes o' thee?
Whare wilt thou cow'r thy chittering wing
An' close thy e'e?
Ev'n you on murd'ring errands toil'd,
Lone from your savage homes exil'd,
The blood-stain'd roost, and sheep-cote spoil'd
My heart forgets,
While pityless the tempest wild
Sore on you beats."
29,Emotion,WinterPoemsWinterSongPoembyKatherineMansfield,"Rain and wind, and wind and rain.
Will the Summer come again?
Rain on houses, on the street,
Wetting all the people's feet,
Though they run with might and main.
Rain and wind, and wind and rain.
Snow and sleet, and sleet and snow.
Will the Winter never go?
What do beggar children do
With no fire to cuddle to,
P'raps with nowhere warm to go?
Snow and sleet, and sleet and snow.
Hail and ice, and ice and hail,
Water frozen in the pail.
See the robins, brown and red,
They are waiting to be fed.
Poor dears, battling in the gale!
Hail and ice, and ice and hail."
30,Emotion,WinterPoemsWinterSolitudePoembyArchibaldLampman,"I saw the city's towers on a luminous pale-gray sky;
Beyond them a hill of the softest mistiest green,
With naught but frost and the coming of night between,
And a long thin cloud above the colour of August rye.
I sat in the midst of a plain on my snowshoes with bended knee
Where the thin wind stung my cheeks,
And the hard snow ran in little ripples and peaks,
Like the fretted floor of a white and petrified sea.
And a strange peace gathered about my soul and shone,
As I sat reflecting there,
In a world so mystically fair,
So deathly silent--I so utterly alone."
31,Emotion,WinterPoemsPictureBooksInWinterPoembyRobertLouisStevenson,"Summer fading, winter comes--
Frosty mornings, tingling thumbs,
Window robins, winter rooks,
And the picture story-books.
Water now is turned to stone
Nurse and I can walk upon;
Still we find the flowing brooks
In the picture story-books.
All the pretty things put by,
Wait upon the children's eye,
Sheep and shepherds, trees and crooks,
In the picture story-books.
We may see how all things are
Seas and cities, near and far,
And the flying fairies' looks,
In the picture story-books.
How am I to sing your praise,
Happy chimney-corner days,
Sitting safe in nursery nooks,
Reading picture story-books?"
32,Emotion,WinterPoemsBirdsAtWinterNightfallTrioletPoembyThomasHardy,"Around the house the flakes fly faster,
And all the berries now are gone
From holly and cotoneaster
Around the house. The flakes fly!--faster
Shutting indoors that crumb-outcaster
We used to see upon the lawn
Around the house. The flakes fly faster,
And all the berries now are gone!"
33,Emotion,WinterPoemsTowardTheWinterSolsticePoembyTimothySteele,"Although the roof is just a story high,
It dizzies me a little to look down.
I lariat-twirl the rope of Christmas lights
And cast it to the weeping birch's crown;
A dowel into which I've screwed a hook
Enables me to reach,lift,drape,and twine
The cord among the boughs so that the bulbs
Will accent the tree's elegant design.
Friends, passing home from work or shopping, pause
And call up commendations or critiques.
I make adjustments. Though a potpourri
Of Muslims,Christians,Buddhists, Jews, and Sikhs,
We all are conscious of the time of year;
We all enjoy its colorful displays
And keep some festival that mitigates
The dwindling warmth and compass of the days.
Some say that L.A. doesn't suit the Yule,
But UPS vans now like magi make
Their present-laden rounds, while fallen leaves
Are gaily resurrected in their wake;
The desert lifts a full moon from the east
And issues a dry Santa Ana breeze,
And valets at chic restaurants will soon
Be tending flocks of cars and SUV's.
And as the neighborhoods sink into dusk
The fan palms scattered all across town stand
More calmly prominent, and this place seems
A vast oasis in the Holy Land.
This house might be a caravansary,
The tree a kind of cordial fountainhead
Of welcome, looped and decked with necklaces
And ceintures of green,yellow,blue,and red.
Some wonder if the star of Bethlehem
Occurred when Jupiter and Saturn crossed;
It's comforting to look up from this roof
And feel that, while all changes, nothing's lost,
To recollect that in antiquity
The winter solstice fell in Capricorn
And that, in the Orion Nebula,
From swirling gas, new stars are being born."
34,Emotion,WinterPoemsBlowBlowThouWinterWindPoembyWilliamShakespeare,"Blow, blow, thou winter wind
Thou art not so unkind
As man's ingratitude;
Thy tooth is not so keen,
Because thou art not seen,
Although thy breath be rude.
Heigh-ho! sing, heigh-ho! unto the green holly:
Most freindship if feigning, most loving mere folly:
Then heigh-ho, the holly!
This life is most jolly.
Freeze, freeze thou bitter sky,
That does not bite so nigh
As benefits forgot:
Though thou the waters warp,
Thy sting is not so sharp
As a friend remembered not.
Heigh-ho! sing, heigh-ho! unto the green holly:
Most friendship is feigning, most loving mere folly:
Then heigh-ho, the holly!
This life is most jolly."
35,Emotion,WinterPoemsWinterInTheCountryPoembyClaudeMcKay,"Sweet life! how lovely to be here
And feel the soft sea-laden breeze
Strike my flushed face, the spruce's fair
Free limbs to see, the lesser trees'
Bare hands to touch, the sparrow's cheep
To heed, and watch his nimble flight
Above the short brown grass asleep.
Love glorious in his friendly might,
Music that every heart could bless,
And thoughts of life serene, divine,
Beyond my power to express,
Crowd round this lifted heart of mine!
But oh! to leave this paradise
For the city's dirty basement room,
Where, beauty hidden from the eyes,
A table, bed, bureau, and broom
In corner set, two crippled chairs
All covered up with dust and grim
With hideousness and scars of years,
And gaslight burning weird and dim,
Will welcome me . . . And yet, and yet
This very wind, the winter birds
The glory of the soft sunset,
Come there to me in words."
36,Emotion,WinterPoemsSchoolboysInWinterPoembyJohnClare,"The schoolboys still their morning ramble take
To neighboring village school with playing speed,
Loitering with passtime's leisure till they quake,
Oft looking up the wild-geese droves to heed,
Watching the letters which their journeys make;
Or plucking haws on which their fieldfares feed,
And hips and sloes; and on each shallow lake
Making glib slides, where they like shadows go
Till some fresh passtimes in their minds awake.
Then off they start anew and hasty blow
Their numbed and clumpsing fingers till they glow;
Then races with their shadows wildly run
That stride huge giants o'er the shining snow
In the pale splendour of the winter sun."
37,Emotion,WinterPoemsZummerAnWinterPoembyWilliamBarnes,"When I led by zummer streams
The pride o' Lea, as naighbours thought her,
While the zun, wi' evenen beams,
Did cast our sheades athirt the water;
Winds a-blowen,
Streams a-flowen,
Skies a-glowen,
Tokens ov my jay zoo fleeten,
Heightened it, that happy meeten.
Then, when maid an' man took pleaces,
Gay in winter's Chris'mas dances,
Showen in their merry feaces
Kindly smiles an' glisnen glances;
Stars a-winken,
Day a-shrinken,
Sheades a-zinken,
Brought anew the happy meeten,
That did meake the night too fleeten."
38,Emotion,WinterPoemsWhenTheWinterChrysanthemumsGoPoembyMatsuoBasho,"When the winter chrysanthemums go,
there's nothing to write about
but radishes.
Translated by Robert Hass"
39,Emotion,WinterPoemsWinterUplandsPoembyArchibaldLampman,"The frost that stings like fire upon my cheek,
The loneliness of this forsaken ground,
The long white drift upon whose powdered peak
I sit in the great silence as one bound;
The rippled sheet of snow where the wind blew
Across the open fields for miles ahead;
The far-off city towered and roofed in blue
A tender line upon the western red;
The stars that singly, then in flocks appear,
Like jets of silver from the violet dome,
So wonderful, so many and so near,
And then the golden moon to light me home--
The crunching snowshoes and the stinging air,
And silence, frost, and beauty everywhere."
