,topic,file,text
10,Emotion,IdentityPoemsIdentityPoembythumper786,"Identity is not what I promise others
Identity is what I do when I am alone
Identity is what I think of others
Knowing all the hatred they've shown
Identity is what I make out of my given chance
Identity is what I accept and what I deny
No one else has control over me
Life is about me, and what I identify
Identity is what every wound reminds me
Identity is what I learn and what I pass by
Identity is what I see in the mirror
After giving my best try
But this mirror shows a reflection
of a mind that wavers thin
along the line
that savours pain
my friends and fam keep saying to me
behind the surface
we know its you
its you we know
we know your through
we know your done man, your gone
But thats not what I believe
I just got lost on the way
I know I can
untie these hands
and find my way again
To my real identity
Full of entity
its just this mirror staring back at me
I keep telling it
Mirror, mirror
Surly you do lie.
We don’t see eye to eye.
Your image is surly haunting.
My self-esteem you’re taunting
Are you showing my insides?
Why cant you give me pride?
It really ain't fair
I cant help but stop and stare
Now you’re smashed in thousands
A thousand me’s surrounding
look at me
it's not my true identity
Your showing me that I have a covert identity,
i wonder if you'd ever see,
my thoughts, my deeds
are all that makes me
but something I may do
may not describe me.
My true identity
has fled me,
fled me to another
to my friends and family
my true identity
is all that makes me.
So lost deep inside
if its not for my soul
i would be lost again
my true identity
is hard to see.
My message is to
Accept who you are
recognize your own beauty
identity isn't a need,
your identity should be your own
a better person you will be known
this is me, this is my identity
my true identity is all full of beauty and entity"
11,Emotion,IdentityPoemsStolenIdentityPoembyKathrynGarner,"This is a stolen identity
Because I’m bent on forgetting me
All left is my eyes
And I think their gonna die
Don’t look in, you can see me
I’d rather wear this stolen identity
Exactly what they want to see
I’ve got the lock on the door
Don’t force yourself to love me anymore
You don’t need to
I’m now something new
But its not really me, it’s all for you
He put the stitches on the cut
When she’s perfect, then there’s love
She’s perfect in this mask
Hiding his shame at last
Because without identity goes the past
No, I can’t look up to your eyes
I know I’ve got something else in me
It’s breathing hard, it tries rise
Like the third of a trinity
No, I’ve got this at last
Now I’ve found the perfect mask
And I’ll shake these thoughts with this flask
Because with this failure goes a past
That he never wanted to see
A part that was forced to bleed
But with this identity goes stitches
Though it bleeds, though it itches
But I’m sewn up, strung out, all you’ll ever need
Though these stitches bleed"
12,Emotion,IdentityPoemsIdentityPoembyThomasBaileyAldrich,"SOMEWHERE--in desolate wind-swept space--
In Twilight-land--in No-man's land--
Two hurrying Shapes met face to face,
And bade each other stand.
""And who are you?"" cried one a-gape,
Shuddering in the gloaming light.
""I know not,"" said the second Shape,
""I only died last night!"""
13,Emotion,IdentityPoemsMistakenIdentityPoembyDorothyAlvesHolmes,"I thought it was the wind
Roaring like a lion
Dressed in golden helmet
With goggled eyes
And
Silver streaked body
Glimmering in the spot light
Of morning sun...
Until it...fast moving thing
Braked to a halt at the red light
And I saw it was you
And your Honda
Travelling south!"
14,Emotion,IdentityPoemsMyTrueIdentityPoembyMariamdeHaan,"I'm changing.
Yes I know my face is the same
So is my name
And I'm still only partially sane,
But I'm changing.
I found true beauty.
It's always been in front of me
But I guess I was to blind to see.
And I'm happy.
I never understood why they cry when they read the words.
I never understood why a rock meant such worth.
I never understood why they prepare for the worst.
Now look at me.
One chapter and I'm teary.
I stand five times but don't grow weary.
I guess it's because I found me,
My true identity."
15,Emotion,IdentityPoemsYourOwnIdentityPoembyGajananMishra,"First understand
Your own identity.
And then see
Another living entity.
Here there is
No question of
Partiality or
Enmity."
16,Emotion,IdentityPoemsCottonFlowerIdentityPoembyGajananMishra,"See the cotton flower
It is most valuable,
Like the cotton flower
The true poet sacrifice
Himself for the welfare
Of others and forget
His own identity.
Thanks Tulsiji, you proved it."
17,Emotion,IdentityPoemsIdentityOfTheSelfPoembyPerNig,"I suffer from the worldliness
I suffer in silence
A loss of identity
Adience
I think
You give me
A sense of identity
Love
(2009/11/9)"
18,Emotion,IdentityPoemsIdentityCrisisPoembyAldoKraas,"There are so many
People that are going
Through that Identity crisis
Right now"
19,Emotion,IdentityPoemsLowFinisterre1007LosingItsIdentityByTheSameTimePoembyDónallDempsey,"LOW FINISTERRE 1007 LOSING ITS IDENTITY BY THE SAME TIME
It’s BBC Radio 4
but the familiar
litany of
THE SHIPPING FORECAST
is alas...maimed
not the same.
They changed
a national institution
of the mind
redeveloped the mental landscape.
They have even dare to have it
moved
by 15 minutes
and renamed
FINISTERRE
...FITZROY.
L ike
...why?
It isn’t cricket
...is it?
This the beloved
Lord’s Prayer of places.
Not even a great British
outrage could save it
change
the changes.
For years
its well worn sounds
embedded in
our head
the national psyche
as we drifted off
to sleep
perchance to dream
with SAILING BY.
But secretly we recite
night by night
re-instating
FINISTERRE
le tting FITZROY
sink to the bottom of our minds
drown
as we cuddle up
to the long loved
old familiar
sounds.
*******
Con sternation was caused when a name change was brought about in Feb.2002 and the well known and well worn sound of FINISTERRE was transformed into FITZROY. It was as if one had attacked a living person...a great British institution and there was uproar and pandemonium.
But FITZROY  won the day and the man who carried Darwin on the BEAGLE and invented the weather forecast was the new sound in town. He was a Christian creationist and never forgave himself for evolving Darwin and indeed committed suicide later on in life over the grief of this.)
I prefer the world’s end feeling and sound of FINISTERRE but...there ya are!"
20,Emotion,IdentityPoemsIdentityCrisisPoembydrramsharma,"IDENTITY CRISIS
I took birth as daughter,
My  identity was of a daughter,
Then i became beloved and wife,
I framed myself in a house,
Then i became a mother,
I am in a fix,
To think,
About my real identity"
21,Emotion,IdentityPoemsIdentityPoembyConstantinosGrigoriadis,"I asked myself who iam.
I was looking for identity.
I felt the silent of my soul.
No answer.
I looked at the stars one by one.
They asked for identity too."
22,Emotion,IdentityPoemsIdentityWhereIsItPoembyGajananMishra,"Identity
Where is my identity
That I can show you
I am that, I am this,
And how can I show you
That I am Yours.
I am covered with falsehood
I am Truth and Truth has
No identity as You know,
No identity, no affinity,
And here I am in distress,
And here I am in dark .
O my dear, enlightened me
With knowledge that I am Yours."
23,Emotion,IdentityPoemsMyIdentityIiPoembyBijayKantDubey,"Who am I,
What my identity,
where my home?"
24,Emotion,IdentityPoemsIdentityPoembyGangadharannairPulingat,"An individual identity
That matters in community
Reckoned in personal circles
Identity, the word crucial.
Identity in better meanings
The individual reputation
That is relevant and important
Identity of a human being
That is everywhere taken up.
Service to the society
Kindness to the deserving
Character and integrity
Yardstick of identity.
Man a social being
Everywhere, in every circles
His identity reckons
Make the identity in such goodness."
25,Emotion,IdentityPoemsIdentityPoembyJosephNarusiewicz,"Identity, fragile image of broken mirrors
The start of hope and banished fears
Razor time cuts into the innocence
Fallen gardens of an empires deluge
Travel the stars in moonlit sin
Identity is a strange foreign land
Reflections of solitude beneath the mask
Rainy night pounds with thunder
Identity is an endless hunger"
26,Emotion,IdentityPoemsIdentityPoembyTikuakp,"I was not what I was
I'm not what I am
The stream that flows in me
Is no more transparent and polish the pebbles
I can't no more mutter the songs
Of the lonely cow-herd and stop his flute
I can't attract the virgin sitting on the stone
As she washes her dreams I ogle at the pink breasts
Passing silently within confines of my sandy shores;
I was not what I was
I am not what I am
The moon has lost faith upon me
In the henna scented nights
I invite the owl to dropp the remnants of a mouse
Hanging from its beak;
It breaks the mirror
The moon gets scared and melts like wax;
I was not what I was
I am not what I am
The dead leaves are left in the banks
The worms crept through their veins
Poodles are silent in the paw marks
Half reflecting the clouds in opaque lens
I vow to die in the muddy floor
As crabs move straight in a crazy dance
I was not what I was
I am not what I am
As I was hoisted into the void
The pallid sun gets its life
My body turns from blue to grey
The lightening acts as a treacherous knife
The fall is ominously great
The lap is full of thorn and ignorance is rife
I was not what I was
I am not what I am"
27,Emotion,IdentityPoemsStrongIdentityPoembyHasmukhAmathalal,"I want my identity
With super quality
Not to compromise on anything
Even if tempted for something
I want to grow
But shall not allow
Shadow to grow larger
Even with temptation offer
Nobody should be high above
As you can happily prove
You should be responsible
For acts of omission and hence to struggle
It is good to assess the loopholes
Which drives and lands you in troubles
That shall be good for remaining as human
You have to prove as nice gentleman
Yes be ordinary and poor
No one shall dare to show you door
As you will be known for impartiality
And also for strong identity"
28,Emotion,IdentityPoemsIdentityOfImagesIdentitÉDesImagesPoembyRobertDesnos,"I am fighting furiously with animals and bottles
In a short time perhaps ten hours have passed one
after another
The beautiful swimmer who was afraid of coral wakes
this morning
Coral crowned with holly knocks on her door
Ah! coal again always coal
I conjure you coal tutelary genius of dreams and my
solitude let me let me speak again of the beautiful
swimmer who was afraid of coral
No longer tyrannize this seductive subject of my
dreams
The beautiful swimmer was reposing in a bed of lace
and birds
The clothes on a chair at the foot of the bed were
illuminated by gleams the last gleams of coal
The one that had come from the depths of the sky and
earth and sea was proud of its coral beak and great
wings of crape
All night long it had followed divergent funerals toward
suburban cemeteries
It had been to embassy balls marked white satin gowns with
its imprint a fern leaf
It had risen terribly before ships and the ships had not
returned
Now crouched in the chimney it was watching for the
waking of foam and singing of kettles
Its resounding step had disturbed the silence of nights
in streets with sonorous pavements
Sonorous coal coal master of dreams coal
Ah tell me where is that beautiful swimmer the swimmer
who was afraid of coral?
But the swimmer herself has gone back to sleep
And I remain face to face with the fire and shall remain
through the night interrogating the coal with wings of
darkness that persists in projecting on my monotonous
road the shadow of its smoke and the terrible
reflections of its embers
Sonorous coal coal pitiless coal"
29,Emotion,IdentityPoemsMistakenIdentityPoembyJoyceHemsley,"He was all out of luck, the chips were down
On the day he walked through London Town,
When out of the corner of his eye he spotted
His true-love - with another guy!
Turning his head, he just walked away
He would think about this another day...
Like Scarlett O'Hara, he knew the score,
When chips were down it was love no more.
He hurried home and guess who was there;
His own true-love, in her favourite chair.
She'd waited for hours. How wrong could he be?
'Mistaken Identity' so foolish was he."
30,Emotion,IdentityPoemsMamaAfricasIdentityPoembyEdwardKofiLouis,"Mama Africa's identity,
And of the Fulanis and the Fulbes;
But the Savannah and the Sahara are here to stay in Africa.
Mama Africa's identity,
And of the Dogons and the Shilluks;
And of the cowries usedas money in those days,
But the identities of the African are in many faces.
It is like a durbar in Africa and,
At the market plac to meet others;
But a visit to the tomatoes market in Ghana will tell you much.
Mama African's identity,
And like 'the Golden Stool' of the Ashanti Kingsdom!
But wait for the dried-fish on the coasts of Africa.
Visit St. Louis in the delta of Senegal and learn about the ways of the African,
For my home i in El Molo;
And like Mama Africa's identity praising my muse.
Mama African's identity,
And of the pygmies in Central Africa!
But i have my mind on the Rift Valley,
And like the mirror of the rivers, lakes and the seas of Africa! !
The Massai and the Dinka do play their roles,
And like the Nubaians in South Sudan;
But with the temperature above 40 degrees in most parts of Africa.
Mama Africa's identity,
And like a message to my lover in Lalibala;
For early in the morning came the leopards to drink some water,
But a visit to Mount Meru will entice you.
Mama Africa's identity,
And of the Zulus and the Rendilles;
But the Afars are here to blend with the dry land.
Mama Africa's identity,
With the rhythms and rituals of the Africans!
And like the tribes of Ovambo, Herero, Xhosa, Shona and Matabele.
And like the Bemba, the Tonga and the Ovaimbundu!
But the red land of Africa care for you all.
Mama Africa's identity,
And of River Limpopo in the mist of love;
But try to visit the Victoria Falls to satisfy your curiosity.
Mama Africa's identity,
And of the Himbas with their traditional dance;
But the Kikuyu, the Hutu, the Tutsi and the Hambukushu are also there,
For Africa is a very big continent for all of us."
31,Emotion,IdentityPoemsLoveIsSoughtForIdentityPoembyRmShanmugamChettiar,"To strive for love of mother,
of father, of teacher, of peers,
of elders, springs from
identity crisis.
To strive for love of the beloved
is out the deepest identity crisis.
Seers like women followers.
04.11.2001, Pakd"
32,Emotion,IdentityPoemsIdentityCardPoembyMahmoudDarwish,"Write down !
I am an Arab
And my identity card number is fifty thousand
I have eight children
And the ninth will come after a summer
Will you be angry?
.
Write down!
I am an Arab
Employed with fellow workers at a quarry
I have eight children
I get them bread
Garments and books
from the rocks..
I do not supplicate charity at your doors
Nor do I belittle myself at the footsteps of your chamber
So will you be angry?
.
Write down!
I am an Arab
I have a name without a title
Patient in a country
Where people are enraged
My roots
Were entrenched before the birth of time
And before the opening of the eras
Before the pines, and the olive trees
And before the grass grew.
My father.. descends from the family of the plow
Not from a privileged class
And my grandfather..was a farmer
Neither well-bred, nor well-born!
Teaches me the pride of the sun
Before teaching me how to read
And my house is like a watchman's hut
Made of branches and cane
Are you satisfied with my status?
I have a name without a title!
.
Write down!
I am an Arab
You have stolen the orchards of my ancestors
And the land which I cultivated
Along with my children
And you left nothing for us
Except for these rocks..
So will the State take them
As it has been said?!
.
Therefore!
Write down on the top of the first page:
I do not hate poeple
Nor do I encroach
But if I become hungry
The usurper's flesh will be my food
Beware..
Beware..
Of my hunger
And my anger!"
33,Emotion,IdentityPoemsIdentityLovePoembyGajananMishra,"I have identity with you
It is my love.
I find here no sin no virtue
I find here no bondage no salvation.
I have identity with you
I am sure I am in truth."
34,Emotion,IdentityPoemsLossOfIdentityPoembySatishVerma,"It was chillingly true.
You walked out─
of the soot, without
leaving any footprints.
There were some very
hard questions. Why─
did you snap,
while sparrows were mating?
Carnage. The roses
were burning inside. The
red cherries shriek and
run for the amnesty.
On the terrace, the yellow
moon descends for a─
word. Why the nukes were
pointed towards the spiders?"
35,Emotion,IdentityPoemsBlissOfIdentityPoembySriAurobindo,"All Nature is taught in radiant ways to move,
All beings are in myself embraced.
O fiery boundless Heart of joy and love,
How art thou beating in a mortal's breast !
It is Thy rapture flaming through my nerves
And all my cells and atoms thrill with Thee ;
My body thy vessel is and only serves
As a living wine-cup of Thy ecstasy.
I am a centre of Thy golden light
And I its vast and vague circumference,
Thou art my soul great, luminous and white
And Thine my mind and will and glowing sense.
Thy spirit's infinite breath I feel in me;
My life is a throb of Thy eternity."
36,Emotion,IdentityPoemsLostIdentityPoembysalmatorrez,"Lost identity.
My dream as a child.
Became a passion in my youth.
To search for my identity.
And search for the truth.
I differentiated myself from every other mortal.
I differentiated myself for a subtle known cause.
To be the best amongst all of them.
And to prevent them not to know of my identity loss
The good that I achieved
Doesn’t seem to be no more
Or probably it wasn’t good enough
For my conscience to be sure
I was probably the most competitive
In an effort to establish my superiority
I’m still to reach that ultimate position
To re-establish my lost identity.
written by salma torrez. copyright"
37,Emotion,IdentityPoemsMeTheThiefOfMyIdentityPoembyBradCombs,"The thief of my Identity
To my Friends and Family
My true Identity
Is all that makes me
I stole my identity
My personality
What I live for, What I breath for
What I'd fight for, what I'd die for
If not for my soul,
I would be lost once again
For my True Identity has fled me
Fled me for another
It is the dancing shadow you play with,
The beauty you can see in yourself,
And the hostility.
It wants to see you suffer,
It is most content, when you are in despair.
When I can look into my self
and find the real Identity of my inner self,
Until then I will not blame anyone
for my misfortune"
38,Emotion,IdentityPoemsIdentityPoembyMicron,"Identity please security do ask
As you show them your identity pass
They look at it letting you through
But its that plastic card really you
That snapshot image of your face
Is not what your identity makes
Your true Identity is much more complex
Something a mere image doesn’t reflects
The way you care or feel is part of you
Your inner soul we hope keeps you true
Perhaps you have a real gift
Or maybe others spirits you do lift
It’s the way you laugh and joke
Or the way you give others hope
Perhaps its that you fight so hard
Or that no one can ever beat u at cards
Or that you are a great cook
Identity is not just how you do look
Its how you act think what you find true
That’s the identity of being you"
39,Emotion,IdentityPoemsIdentityPoembyPradipChattopadhyay,"She doesn’t know
what i’m on the other side
friend or foe!
i don’t know
the other side hides her
she doesn’t show!
consciously we don’t peep
it's how we keep
the mystery jealously!"
40,Emotion,IdentityPoemsIdentityPoembyKumarDheeraj,"Truest is my identity
Truest I'm here.
I'll not shy, I'll not pretend
Coz now I don't have any fear.
Fear, That sucked me up
Was a dark black cloud to me ever
Once ruled me as a ruling king
Forced me to be his slaved queen forever.
He thought to possess me
And to leave me never.
Was darkest of all the darkness
Became a Rival lover.
His strength was really promising
Capturing me in my veins
But was actually unaware
Of my psychic powers and brains.
I came to my real I
And they all (fears) became the greatest lie
Me became the truest truth
Evil fears will surely die."
41,Emotion,IdentityPoemsDoubleIdentityPoembyMiroslavaOdalovic,"sun- - dark
moon- - pale
dress- - mute
code- - no word
system- - close
open- - -shut
feed- - mark
ex- - -inhale
no- - -shoot
mode- - unheard
these- - those
yes- - -but
water- - ark
fin- - whale
swim- - nude
back- - forward
choose- - chose
drop-lifeless-hut"
42,Emotion,IdentityPoemsIdentityPoembyDeeptiAgarwal,"In the crowd of this creation
Who is ours and who is not?
For a moment, felt someone known
The next moment he was gone..
Dreamt of that deep faith
Which disappeared as the droplet..
Do we recognize ourselves
In our conscious mirror?
Need  to keep ourselves protected
In the crowd, to save us
From Being lost!"
43,Emotion,IdentityPoemsASingleIdentityPoembyRAJNANDY,"Notwithstanding how you view the morn,
Or see the sunrise and the dawn,
Over the high mountain Alps,
Or over the vast blue sea, or desert sand,
The sky shall be and always retain,
Its one single identity!
Notwithstanding how you share your
heart,
Or break it up into many parts,
And  share its love with many or few,
Your heart shall be one and the same,
A single heart it shall remain!
No matter how you live this life,
Through your childhood, manhood  and
old  age,
And  live through all its different stage,
Your life shall  be  one, just the same!
Since only one life is your  due,
Live it well and then bid  adieu!
Let us then share our lives and our hearts,
As we share the sky with life on earth,
And with mankind let us maintain,
A single identity forever retain!"
44,Emotion,IdentityPoemsIdentityPoembyHannahAnderson,"My sleeves hide my identity,
the side you’ll never know,
the side I’m ashamed of
and the side I’ll never show
Deep in the night
I feel the icy need
For this life to end
And me to do the deed
But this fear holds me back
This fear of death and life
yes it sounds messed up
But it evens out with a knife
The knife that slices my skin
Marring my soul forever
You’ve just cracked the surface
Love will end this endeavor"
45,Emotion,IdentityPoemsIdentityOfLandPoembyGajananMishra,"I believe not
In any slogan or
In any award
Or in any power
Or in road-show
Or in tomorrow.
.
I know I have
No voice here
As because I am
Poor and in poverty.
But I am sure
It is for me
The identity of
My land is here."
46,Emotion,IdentityPoemsMyIdentityPoembyHasmukhAmathalal,"Lion hearted man
But like stone
No emotions
But only confusion
Who cares?
And stares
At beautiful and handsome
If that is person
You hear no one
You listen to no person
You go aimlessly
And will not change hopefully
You have no feelings
Only believe in stealing
And hurt sentiments
That is real picture at present
I shall close eyes
And try
Not to be same
For my identity to claim"
47,Emotion,IdentityPoemsIdentityOfAPersonPoembyLovinaSylviaChidi,"Identity of a person
Identity signifies complexity
Identity identifies with reality
Identity is the bearer of all vanity
How does a person identify with identity?
You define yourself based on what?
They say, they say
You’re kind or moral based on what?
Or
You’re a genius and shrewd based on what?
Or
You make the perfect lover, look for no other
They say, they say
You’re strong without a thought it may not last long
Or
You’ve skills since with a record you run up high bills
Or
You are shy but no one ever talks to you or says hi
Or
You never give up because right now you are on top
They say, they say
You are generous or gregarious when all you are is conscious
Or
You’re innovative yet not the originator of the idea conceived
What are the facts?
That makes your identity intact
When change on identity has the last impact?
Copyright 2006 - Sylvia Chidi"
48,Emotion,IdentityPoemsWhatIsThatIdentityPoembyGajananMishra,"Identity
What is that identity
And who is competent to
Issue identity card
In whose favor
And for what purpose
All the things we have to know
From here, from our
Day to day activities.
Let me say all the identity cards
Are bogus cards as they are
Not based on Truth
And Truth needs no identity card
Like the the sun and the moon
Like the air and the sky
Like the earth and the water,
We are here to see how the clouds
Are going away from the sky
We are to see the light
Only by its grace.
Here, the question is about identity.
Identify first who is who and
What is what if you are able, my dear."
49,Emotion,IdentityPoemsIdentityTheftPlagiarismPoembyCynthiaBuhainBaello,"A hidden terrorism,
Without an iota of shame-
This vile plagiarism-
More than stealing a name.
A written poem or story
Is a writer's signature
Stealing it is very
Viciously impure.
For taking on another
Person's work of art
Is like robbing him of self
Taking out his heart.
Putting on his person,
It's identity theft!
Whatever is your reason
I hope you end up deaf.
(And blind too.)
''Do not fret because of evil men, or be envious of the wicked,
for the evil man has no future hope, and the lamp of the wicked
will be snuffed out.'
Proverbs 24: 19-20
......................... ................................................. ......
April 7,2009  Tarlac City Philippines"
50,Emotion,IdentityPoemsMistakenIdentityPoembySumeetMukherjee,"My dream as a child
Became a passion in my youth
To search for my identity
And search for a truth
I differentiated myself from every other mortal
I differentiated myself for a subtle known cause
To be the best amongst all of them
And to prevent my identity loss
The great that I achieved
Doesn’t seem to be any more
Or probably it wasn’t great enough
For my conscience to be sure
I was probably the most competitive
In an effort to establish my superiority
I’m still to reach that ultimate position
To re-establish the mistaken identity
I would stand nowhere
If they all fall in my shoes
My identity is mistaken for nothing
Don’t know for the fault of whose."
51,Emotion,IdentityPoemsIdentityNotInCrisisPoembyGajananMishra,"Identity crisis
My identity is intact, see.
Here is my knowledge
And my real position, see.
Actually I am not lost
Though I am lost.
False identification is
of no use, see.
I am a living entity
I can never be lost.
I am not thinking
What I am not.
Actually I am lost
And my identity is intact."
