,topic,file,text
10,Emotion,DancePoemsDanceDanceAndDancePoembyHasmukhAmathalal,"Dance, dance and dance
Dance at once
If you get chance
To celebrate joy
With intention to enjoy
Keep cool
Even if someone calls you fool
Keeps you on target
And tries to seal your fate
Loose no patience
And keep silence
With no reaction
For alter action
I am not worried
And carried
By simple accusation
That spoils good relation
Be in joyous mood
With nutritious food
That may be simple
But rich in contents for individual"
11,Emotion,DancePoemsCloudGateDanceTheatreOfTaiwanPoembyAlisonCassidy,"amber light
falling sand
dancers move
with efforless grace
afterwards
a lone dancer
rakes a spiral
to a Gregorian chant"
12,Emotion,DancePoemsDanceAMultiColouredDanceOfRainbowPoembyChrisGVaillancourt,"Words can fail like magnets not sticking to the fridge
and we all complain when the rent is due again.
Pay your bills and meet the obligations of
the world, never mind attending to the
payment of your soul.
The new voice is speaking, the new religion
has been announced. We are to celebrate
everything and tradition we are to renounce.
Dance a multi-coloured dance of rainbow
prisms and inter-faith delusions.
We are to ignore the truth of the Gospel
for too many find that it offends.  We must
not have complaining and so we must merge
into one blend. Let the fires burn so
brightly as we burn away the words
we do not like. Dance a multi-coloured
dance of rainbow prisms and
inter-faith delusions.
Men should not sleep with women, for
that is not the way the new voices want
it to be. Instead they should seek male
partners and live in illusions of
conformity. We must not call a spade
a spade for in doing so we ignore
the new mindset.
Dance a multi-coloured dance of rainbow
prisms and inter-faith delusions.
No need to wave flags for we must
not cause nationalism to exist. Only
one nation is right and that is the
propaganda we must believe. So we
watch our televsions and rejoice
in the latest American war.
Dance a multi-coloured dance of rainbow
prisms and inter-faith delusions.
The parade has begun, and the marchers
have lined up like soliders in a drill.
The banners are ready ot wave, the
sound of music will soon flood the
streets. We will march for equality
and conform ourselves to a plastic
sheeted state of being.  Dance a
multi-coloured dance of rainbow
prisms and inter-faith delusions.
And though the old ways will not die,
we will pretend they do not matter.
We will surrender ourselves to
immoral methods of existing. We
will speak only of politically correct
topics and we shall never disagree.
Dance a multi-coloured dance of rainbow
prisms and inter-faith delusions."
13,Emotion,DancePoemsFivePoemsToPonderInvitationToTheDancePoembyMargaretAlice,"1. My Criterion For Success
You say you find merit in a theory that is based
on a meaningless universe, created by chaos -
quite by chance, inadvertently spawning life,
then intelligence; now that life is self-aware and
clever enough to study itself and realise it is
caught in a meaninglessness in a random universe
that will be destroyed one day, all life will become
extinct - leaving no trace of its passing in a material
universe – pray tell, what merit did you find? It
sounds like living hell… Is this theory the reason
for your defeatist attitude, calling the world bad,
society at large is going to pieces and life is not
worthwhile – and where’s the merit in that?
Why is it meritorious to think life horrible, to be
destroyed one day, having flickered just for a
short while in eternity? Is that why you wear
negativity like a black mantle around you? You
won’t take any chances, you say, you fear
taking risks, you made your philosophical bed
long ago – and now mean to sleep on it –
come what may – where’s the merit in that?
I prefer to know that all we think is based on
assumptions that one day will be overthrown,
therefore I choose the best theories and make
hope my own, I trust in tomorrow and expect
non-physical life after death, and should it not
happen, can’t cause me sorrow; I will have
had the happiest life that could be – and
that is my criterion for success!
2. I Will Try To
I did not expect to see a second-hand book-
shop in the latest new centre of shops but
suddenly – what should I see;
“The Atlantis Blueprint” A book written by
Rand Flem-Ath and Colin Wilson – the very
same subject I had settled upon as one for
my December Holiday – it gives me goose-
bumps – did the gods listen to my request –
they must have, to answer so literally.
I shall rewrite or summarise in long-hand all
holiday-long; I’m overjoyed, singing a song;
I’m so happy, you forgave me for being
obnoxious all week-end; I can dream my own
dreams, I have been given a second chance
to try and improve, and I will try to!
3. Karl Maria von Weber – Invitation to the Dance
And I couldn’t withstand it, the invitation to the
dance, I had to join in, dancing in my baggy pants
and I became the different characters, called
forth by every change of phrase, the pretty ladies
with wide dresses, the men with scabbards dancing
in a row, the flowers twirling slowly, the fairies
dancing in a circle, it was an operetta, I realised,
presented by young children - all dressed up and
dancing with their props, all was twirling, whirling,
then the short, strong movements of the “men”
advancing in aggression, the ladies with their elegant
strides, all turning circles, gliding round the stage –
then the stage became the kitchen, and I was back
again, happier than before, sure life must hold
some deeper meaning which I would find someday…
4. To A Special Friend
Thank you for listening
to me when the vastness
of space is spinning
such a fastness –
spinning in my head;
when I’m balanced
on a tightrope between
grey realities and colourful
eternities, living the
bubbles of fantasy;
your gaze steadies
my tread, helps me
to slow down, to stop
the kaleidoscope moving
in my Head,
to pull out a picture and
describe the view to you,
afford me a chance to see
the sights I always miss in
my fast flight between images…
5. A God On Earth…
I have always looked up to my big brother
to me he has always been a god on earth,
not grown-up, yet capable of doing everything
long before I could master it - he was
Different from everybody else – when he
consented to play with us, the younger ones,
the sun came out, the world felt safe, all
was right, and it happened so few times
My brother is more talented than others
and I’m scared of him, he knows my weak
points, my juvenile sins, he sees me within
a cloud of childhood sorrows and guilt
And I still see him as a god on earth..."
14,Emotion,DancePoemsDanceDanceDancePoembyMariaLuisaTaylor,"Dance in the moon light with,
All the stars in sight
Dance to the smiles
Dance in the shadows my love
Dance dance dance.
You may think I'm crazy
I'd dance in the moonlight
I'll dance when I want to
Please let me dance
Dance dance dance
Dancer take my hand to your,
Hand
I need to dance
Close your blue eyes,
Hold me in your arms and,
Dance dance dance."
15,Emotion,DancePoemsWillYouDanceWithMeAgainPoembyPdishere,"Will you dance with me again?
Like we danced beneath the stars
Swaying in each others arms
To the music of a thousand guitars.
Will you dance with me again?
Like we danced the first time around
When breaths mingled and cheeks caressed
And all we heard was the heartbeat loud.
Will you dance with me again?
Like we did when we kissed
Gently first, and then with passion
When two lives got woven into one.
Will you dance with me again?
Just this one last time
For I want to feel loved
Before the end of lifetime!
(29 May 2007)"
16,Emotion,DancePoemsDreamersDancePoembyGeoffWarden,"I have been touched
By Loves hand
If but one moment in time
And it's feeling
Wheat fields harvest
Can not compare in value or worth
I have felt inside
It's mystical spell
And it's dance upon a thin line so fair
If but for a moment
one small stitch of time
Two souls reached the promise of the rainbow
'Twas late August eve
Beneath full moon sky
She placed her heart in my soulful hand
To this very day
Somewhere deep within
The magic has home to which it resides
That one dreamers dance
We did share long ago
Now holds my heart never letting go"
17,Emotion,DancePoemsYouThinkYouCanDancePoembyAldoKraas,"You think you can
Dance
Let me see your dance
Show me
Show me
Girl
Because I want to see your dance
I am ready for it"
18,Emotion,DancePoemsDanceDancePoembyNeelaNathDas,"Are you angry
so you are now hermit
under the guise of a crab.
Come out and blow your pipe
to make me dance.
You know, your silence, I
can't withstand.
come on and dance, dance
with me just now.
Without you I can't even stand."
19,Emotion,DancePoemsDanceDanceDanceTilYouCanDanceNoMorePoembyTomJMariani,"As I drove 'cross town today
To get my Holiday shopping under way
With my car radio tuned in
Classic Rock - - let the dance begin
On comes a Don Henley from 1985
- -'All She Wants to Do Is Dance'- -
Up comes the volume
Down comes all four car windows
Take that you hip-hoppers
Wish I had my old speakers
From my '66 Malibu
Then the lyrics struck me
Maybe I've been watchin'
Too many presidental debates
Maybe just too much CNN
Twenty-four hours a day
I have no idea if this is what
Henley was trying to say
But given the state of America's
Foreign and energy policies
Our refusal to sign
The Kyoto Protocol
Ratified by 170 other countries
To reduce greehouse gases
And our nonplused reaction to that
And the six-year Iraq War
THE IRAQ WAR - -? ? ?
It's our war
Bought and
Paid for
Its cost to date in U.S. dollars
If relevant to you $469,509,480,910
U.S. troups dead
A very relevant 3,865
I said  I'm no sure who Henley
Had on his mind
When he wrote and sang
'All she wants to do is dance'
All I could see in my minds eye
As I drove on
Was my Uncle Sam in a dress
Dancing and wantin' to party
Thats' what Don's song was saying to me
War's in a Surge mode
Demos first 100 days
Are long gone
'And all she wants to do is dance
Rebels being rebels
Since I don't know when
And all she wants to do is dance
Molotov cocktails the local drink
They make 'em up right
In the kitchen sink
Carzy people walkin' 'round with blood in their eyes
And all she wants to do
is dance, dance, dance'
We're busy getting ready
To dance through the Holidays
Macy's and Wall Mart
Already playing Siren's song
And all we want to do is dance
'Never mind the heat
Comin' off the street'
All we want to do is dance
And make romance
We want to party
How did Don know
He'd make me pull over
Park my car and listen
To his refrian
And suddenly
Not feel like dancing
**November 17,2007**"
20,Emotion,DancePoems2003TheFirstDancePoembyDeanaRode,"You walk up to me
those blue oceans of yours twinkling
as you take my hand
and lead me towards the crowded room...
As your arm goes around me I smile
while we begin to drift away
into our own little fantasy world
that only the two of us can occupy...
You slowly move in closer
until you're inches away from my eyes
the essence of you going through me
as you softly speak into my mind...
The music has ended now
back to reality we stand
looking at each other with a new light
wondering what will happen the next time we dance..."
21,Emotion,DancePoemsdevilsDancePoembyKOTYANNEMARTINA,"What if tomorrow doesn’t come?
Where then shall you go?
When your life on earth is done
What happens to your soul?
You can take a gamble
And live like there’s no God
And later have to scramble
For you’ve played against the odds
Why go and do the devil’s dance
When the victory’s been won
Why leave eternity to chance
Believe in the Father’s Son"
22,Emotion,DancePoemsMenDonTDancePoembyFrederickKesner,"Any boy can dance
even for girls harbouring
ill jested kabuki livery
men never opt pretty
quintessent revelry
spending time under vague
worldly xanadic yearning zeugma."
23,Emotion,DancePoemsBasketDancePoembyAmyLowell,"Dance!
Dance!
The priest is yellow with sunflower meal,
He is yellow with corn-meal,
He is yellow as the sun.
Dance!
Dance!
His little bells are ringing,
The bells tinkle like sunlight,
The sun is rising.
Dance!
Dance!
Perhaps I will throw you a basket,
Perhaps I will throw you my heart.
Lift the baskets, dancing,
Lower the baskets, dancing,
We have raised fruits,
Now we dance.
Our shadows are long,
The sunlight is bright between our shadows.
Do you want my basket?
Catch it!
Catch it!
But you cannot catch me,
I am more difficult."
24,Emotion,DancePoemsSnowDancePoembyGaryBryson,"Pillowy powder
Falls from the sky,
I gaze in wonder,
As the white flakes fly.
Dancing and swirling,
Through the air,
Like an aerial ballerina,
Without a care.
It lands on the leaves,
On the trees and the grass,
It is silently pretty,
But I know it won’t last.
But just for the moment,
I am taken away,
By the still quiet beauty,
That is here for the day.
12/25/04"
25,Emotion,DancePoemsTheHillsINowDanceUponPoembyDeboraShort,"Decades faded
Remembering
Old school
Mates,
With whom
I had spent
So much time
But who never
Really knew me
The old neighborhoods,
That taught me
To sail away on
Skate boards
While holding on
To billowing
White sheets
As
Those summer storms
Approached
And
How to fly away
On
The highest kite
Or
To design
Private worlds
Reading
Robinson Crusoe
A favorite aunt,
Much beloved
Who sometimes
Wore her sunglasses
In the dark
A generous grandmother
Who always
Saw my needs
Because she
Herself
Had walked
Eons ago in
Shoes not unlike
My own
My lab partners
Always the perfect
Second calls
And
Wonderful mentors,
Like dear old Dr. Bach
Whose grace irrigated
Hopes …his were
So sadly
Left over
In the Fall of Saigon
But
He never fail-ed
In his care, and
Continually,
Coached me
To reach
A bit higher
Bringing
Belief in self
A wonderful
Salesman
Was he
Selling
Goals beyond
The plates
Filled with day
Old scraps
Of lifetimes
Presented
By
Worldly lamenters
Who constantly
Whispered
In our ear
Faded dirty
Hand–me-downs
Tagged with
Ragged beliefs
That it was ok to
Look the other way
Waging
Ideas of old
Those were never
Good
For me
Let alone
Any small soul
I wonder,
What
Happened
To each of them
And, too
Are they
Aware
Of how they
Shaped the
Hills I now
Dance upon?
(Mountaintop Cottage, Tennessee
August 1,2006)"
26,Emotion,DancePoemsDancePoembyFaithElizabethBrigham,"dance dance dance
it's time for
a little romance
chance chance chance
catch my eye
and return my glance
dance dance dance
the music puts
me in a trance
do the mambo
with me baby
come on baby
let's dance"
27,Emotion,DancePoemsButInTheWinePressesTheHumanGrapesSingNotNorDancePoembyWilliamBlake,"But in the Wine-presses the human grapes sing not nor dance:
They howl and writhe in shoals of torment, in fierce flames consuming,
In chains of iron and in dungeons circled with ceaseless fires,
In pits and dens and shades of death, in shapes of torment and woe:
The plates and screws and racks and saws and cords and fires and cisterns
The cruel joys of Luvah's Daughters, lacerating with knives
And whips their victims, and the deadly sport of Luvah's Sons.
They dance around the dying and they drink the howl and groan,
They catch the shrieks in cups of gold, they hand them to one another:
These are the sports of love, and these the sweet delights of amorous play,
Tears of the grape, the death sweat of the cluster, the last sigh
Of the mild youth who listens to the luring songs of Luvah.----"
28,Emotion,DancePoemsDancePoembyTatiannaReiMoonshadow,"I'll dance all night
I'll dance the pain away
I'll dance until the morning sun
Graces us with day
I'll dance until I'm numb
Until I don't feel anymore
I'll dance until I'm gone
And don't remember what I'm dancing for
I'll dance until you love me
I'll dance the rest of my life
I'll dance until you return
By the moon's gentle light
I'll dance to the music
Of my shattering heart
I'll dance until it doesn't hurt
As you tear me apart"
29,Emotion,DancePoemsDanceMyLittlePuppetsPoembysandynobody,"dance, my little puppets
dance for me
dance, my little puppets
and you shall see
dance, my little puppets
the truth you seek
dance, my little puppets
the truth i will speak
dance, my little puppets
set your soul free
dance, my little puppets
dance for me
dance, my little puppets
the truth you find
dance, my little puppets
do not hide
dance, my little puppets
dance for me
dance, my little puppets
truth is a lie, cant you see
dance, my little puppets
dance for me
dance, my little puppets
dance to see
dance, my little puppets
start to begin
dance, my little puppets
this is the end"
30,Emotion,DancePoemsIDanceWithoutMusicPoembyRajThampi,"Life is a dance which leads each one of us to the ultimate truth-Death. Here I am traveling towards my coffin, not walking but dancing. Without music, without obliged to any defined rhythm, I am inching towards it, towards my coffin. Throughout my dancing once again I am watching everything...
I am dancing without music
Dancing without definite steps
Without a rhythm and melody
Dancing towards the coffin
Daylight creeping away streets
Through the deserted ferries
Windless deserts and silence
I am dancing without music
Through colorless dreams
Through unspoken whispers
Through cemeteries
I am dancing without music
I am dancing without music
Dancing without definite steps
without a rhythm and melody
Dancing towards the coffin
Without wearing glass shoes
Without a stockings
Without feeling bleeding feet
I am dancing without music
Through burned gardens
Through spring never visited valleys
Through silence filled emptiness
I am dancing without music
I am dancing without music
Dancing without definite steps
Without a rhythm and melody
Dancing towards the coffin"
31,Emotion,DancePoemsTheBabysDancePoembyAnnTaylor,"Dance little baby, dance up high,
Never mind baby, mother is by;
Crow and caper, caper and crow,
There little baby, there you go;
Up to the ceiling, down to the ground,
Backwards and forwards, round and round;
Dance little baby, and mother shall sing,
With the merry coral, ding, ding, ding."
32,Emotion,DancePoemsFreedomsDancePoembyJessicaMillsaps,"As in the desert,
A sand blows,
It's eastward wings carrying it's wonderous jewels
A lady, dancing no less, her face that of a thousand queens,
Drawing all those about into her deep cavern of mystery,
Her fiery presence both a blessing and a curse,
For there before you now stands the dancer of life.
No lines shall be cut, No rules shall be decided
A wind shall shape the gentle curves,
And water shall give it's shine
As the fire within glows brightly, herself a lady of time
Swords flash in the setting sun,
And veils twirl around her,
A commotion caused over her openess, her trueness
A woman, a woman, not to be free
Not to be opened, not to be seen
No, No, this is not how to be!
She shall not hidden, nor given as a bride
But open her soul, and hold out her pride
There is a dance, a dance to be free
I speak of this dance,
Because between you and me,
It's the dance of the ancients, and the dance of the new
Of the old and the young,
It's the dance of many a tongue,
For this is my dance, my chance to be free
And open and happy, and truely be me"
33,Emotion,DancePoemsDanceWithMePoembyAidinAzarkerdar,"Dance with me
Beauty angel
Dance with me
In the sky...
Dance in the ocean hearts
Dance in the white minds
Dance with me, honey
Dance in the shine
Dance with me
Oh honey......
Make Light's imagine with your Dance
Dance with me
Dance with me in angel's city
Alight fire of love with your dance, honey
Dance with me, dance
Dance with me in our skins
Dance with me
Angel of beauty
Look at me....
Give your hand
Stand up...
Pull out my minds
Come to my real world
Exude your love for me
Come to this world
Dance with me
Again....
Again....
Again....
Dance with me
My heart is alive, again
When you come to my heart
Dance with me
Touch my heart
Feel my silent cry
Please Disencumber mine by my dark prison
I come with you in your paradise
Dance with me
Just for five minute, please"
34,Emotion,DancePoemsTheDanceOfDeathPoembyJohannWolfgangvonGoethe,"THE warder looks down at the mid hour of night,
On the tombs that lie scatter'd below:
The moon fills the place with her silvery light,
And the churchyard like day seems to glow.
When see! first one grave, then another opes wide,
And women and men stepping forth are descried,
In cerements snow-white and trailing.
In haste for the sport soon their ankles they twitch,
And whirl round in dances so gay;
The young and the old, and the poor, and the rich,
But the cerements stand in their way;
And as modesty cannot avail them aught here,
They shake themselves all, and the shrouds soon appear
Scatter'd over the tombs in confusion.
Now waggles the leg, and now wriggles the thigh,
As the troop with strange gestures advance,
And a rattle and clatter anon rises high,
As of one beating time to the dance.
The sight to the warder seems wondrously queer,
When the villainous Tempter speaks thus in his ear:
""Seize one of the shrouds that lie yonder!""
Quick as thought it was done! and for safety he fled
Behind the church-door with all speed;
The moon still continues her clear light to shed
On the dance that they fearfully lead.
But the dancers at length disappear one by one,
And their shrouds, ere they vanish, they carefully don,
And under the turf all is quiet.
But one of them stumbles and shuffles there still,
And gropes at the graves in despair;
Yet 'tis by no comrade he's treated so ill
The shroud he soon scents in the air.
So he rattles the door--for the warder 'tis well
That 'tis bless'd, and so able the foe to repel,
All cover'd with crosses in metal.
The shroud he must have, and no rest will allow,
There remains for reflection no time;
On the ornaments Gothic the wight seizes now,
And from point on to point hastes to climb.
Alas for the warder! his doom is decreed!
Like a long-legged spider, with ne'er-changing speed,
Advances the dreaded pursuer.
The warder he quakes, and the warder turns pale,
The shroud to restore fain had sought;
When the end,--now can nothing to save him avail,--
In a tooth formed of iron is caught.
With vanishing lustre the moon's race is run,
When the bell thunders loudly a powerful One,
And the skeleton fails, crush'd to atoms."
35,Emotion,DancePoemsTheDawnDancePoembyClarenceMichaelJamesStanislausDennis,"What do you think I saw to-day when I arose at dawn?
Blue Wrens and Yellow-tails dancing on the lawn!
Bobbing here, and bowing there, gossiping away,
And how I wished that you were there to see the merry play!
But you were snug abed, my boy, blankets to your chin,
Nor dreamed of dancing birds without or sunbeams dancing in.
Grey Thrush, he piped the tune for them. I peeped out through the glass
Between the window curtains, and I saw them on the grass -
Merry little fairy folk, dancing up and down,
Blue bonnet, yellow skirt, cloaks of grey and brown,
Underneath the wattle-tree, silver in the dawn,
Blue Wrens and Yellow-tails dancing on the lawn."
36,Emotion,DancePoemsDoYouWannaDancePoembyTheodoraTheoOnken,"Can you feel it?  Can you sense it?
You know the rhythm
Sinking into your Dancing Feet?
Spiriting you up on the dance floor 'of life'
Moving your entire body, to the living beat -
Can you hear those Rocking Drums Beating?
And the Electric from Jimi's guitar?
Isn't it, simply amazing -
Middle-aged-and here we are, dancin' stars?
It's in our bodies and our souls -
From our Analytical Heads to our Movin' Feet
Its the 'Music of our Lifetime'
As we pass our days, to its beat -
Perhaps, to that of a different drummer -
But that is, what makes each of us, unique -
The Music, it spirits each of our lives along -
Dance, dance, dancing, are Our Musical Feet!
Dedicated to: Nancy Grace and Tristan McManus (Dancing With The Stars-Season 13)   October 17,2011-Nancy and Tristan dance the Rumba-tune in everyone!"
