,topic,file,text
10,Emotion,LifePoemsTheLifeBloodOfAllEarthLifePoembyTerenceGeorgeCraddockSpectralImagesandImagesOfLight,"nature and our planet
are special sacred holy
the life blood of all earth life...
when nature struggles humanity
struggles
when nature dies
humanity dies...
already industrial pollutants
diminish life quality
global warming super cell
unleashes disasters...
catastrophic Arctic ice melts
slow global
ocean currents
sea levels...
rising inundate coastal agriculture
eighty percent
of earth's mega cities
are sentenced will...
be swallowed under salt seas
rewriting destinies of countries
changing the shape of continents
swallowing low lying islands...
eating once familiar coastlines of the world"
11,Emotion,LifePoemsLifeTheRealMeaningOfLifePoembyCNPremkumarlovepoemsVedaofloveLifeandlove,"Life, the wonderful dream
Never meets with reality
Till its final moment
Called death
Every day we dream of
Conquering new continents
And kingdoms
Without realising
All are illusions
And without realising
The final reality
Will one day envelop us
So finality is the true reality"
12,Emotion,LifePoemsALifeWithoutLifePoembyAnggieServian,"A life, a journey
without passion and affection
emptiness inside
gloominess outside
dreams fly away
reality is a blur
A life, a journey
without passion and affection
lying outside
dying inside
holding on to a belief
nothing but a dust
A life, a journey
without passion and affection
time passed by
nothing gained everything lost"
13,Emotion,LifePoemsTheLifeOfMyLifePoembyMihaelaPirjol,"Life had come into my life
And furtively, had taken away
The luminous stars from my eyes,
And the imagination of my mind,
The innocent dreams of my heart
And threw them away, with all my hope,
In a deserted terrain of my being;
And I found myself bereft of my being:
In the repetitive circle of routine,
In a vapid mundane reality
That deprives me of my existence;
Saturating itself at the core of whatever
Might have become of my life."
14,Emotion,LifePoemsAStudentLifeIsAGoldenLifeTrulyItIsToldPoembyMazidSKaziINDIA,"A student life is a golden life, truly it is told.
The student who has a golden crown of his study.
Would be a great man in his life with a great hold.
Otherwise an idle student becomes a wild rowdy.
Every student should use his time in a proper way.
If he kills his time, surely time itself always kills him.
such student repents in life every moment of a day.
A studen must think that his time is a  golden rim.
To be a Dr.an engineer, a lawyer or a politician.
Time makes him all for all to become more of thing.
Golden time of a golden life even makes a muscian.
One who neglects this period of life becomes nothing.
This period has a great charm to make also a magician.
A life is in the hands of a student to make him something."
15,Emotion,LifePoemsTankaLifeLifePoembyMAsimNehal,"Isn't this life is like
this frozen ice on the leaves,
it will fall drop by drop
like our age
leaving everything behind."
16,Emotion,LifePoemsAnImageFromAPastLifePoembyWilliamButlerYeats,"He. Never until this night have I been stirred.
The elaborate starlight throws a reflection
On the dark stream,
Till all the eddies gleam;
And thereupon there comes that scream
From terrified, invisible beast or bird:
Image of poignant recollection.
She. An image of my heart that is smitten through
Out of all likelihood, or reason,
And when at last,
Youth's bitterness being past,
I had thought that all my days were cast
Amid most lovely places; smitten as though
It had not learned its lesson.
He. Why have you laid your hands upon my eyes?
What can have suddenly alarmed you
Whereon 'twere best
My eyes should never rest?
What is there but the slowly fading west,
The river imaging the flashing skies,
All that to this moment charmed you?
She. A Sweetheart from another life floats there
As though she had been forced to linger
From vague distress
Or arrogant loveliness,
Merely to loosen out a tress
Among the starry eddies of her hair
Upon the paleness of a finger.
He. But why should you grow suddenly afraid
And start -- I at your shoulder --
Imagining
That any night could bring
An image up, or anything
Even to eyes that beauty had driven mad,
But images to make me fonder?
She. Now She has thrown her arms above her head;
Whether she threw them up to flout me,
Or but to find,
Now that no fingers bind,
That her hair streams upon the wind,
I do not know, that know I am afraid
Of the hovering thing night brought me."
17,Emotion,LifePoemsSpiritualLifeIsNotMentalLifePoembyDrAntonyTheodore,"The experience of faith
affects all the faculties
and yet transcends them all.
Spiritual life is not mental life.
It is not thought alone,
nor is it a life of sensation.
It is not merely a life of feeling,
nor does it exclude thought
and feeling but elevates all
in love and in faith."
18,Emotion,LifePoemsLifeIsLifePoembyLovinaSylviaChidi,"Sometimes I attempt to climb ladders
Sometimes I hold pee in my bladder
And there are days I feel exhausted
Almost like I have been combusted
But Life is Life
It doesn't really matter
It will carry on
You can spend it alone
You can share what you have sown
Or you can enjoy it all on your own
Sometimes I read the news
And it gives me chills rather than blues
That I have to give credit to those in poverty
Who embrace it peacefully with open honesty!
But Life is Life
It doesn't really matter
Wars will be lost, some will be won
And babies will continue to be born
Sometimes there is rain, sometimes sun
And some will inevitably die by the hands of a gun
Sometimes I am shy
And I don't know why?
Sometimes I am horny
And I weary my hair in a pony
The fashion magazines, the luxurious limousines
Make you want to take time out commit sin to win
Sometimes I awake feeling on top and up
And the good vibe goes on without a stop
Sometimes I can’t help feeling sloppy
As I try keeping awake from a coffee cup
But Life is Life
It doesn't really matter
Crawl, walk, run or hop
Life itself will never stop
Copyright 2008 - Sylvia Chidi"
19,Emotion,LifePoemsLifeIsLifePoembyArashZadeh,"And so my poem begins as life as lower class
waking up to see the clouds dark and the summers cold
wishing to change wishing to make a difference
but i have nothing in life not even anything
admiring those will all  and those with any
how it feels being someone with nothing at all"
20,Emotion,LifePoemsLifeInALovePoembyRobertBrowning,"Escape me?
Never---
Beloved!
While I am I, and you are you,
So long as the world contains us both,
Me the loving and you the loth
While the one eludes, must the other pursue.
My life is a fault at last, I fear:
It seems too much like a fate, indeed!
Though I do my best I shall scarce succeed.
But what if I fail of my purpose here?
It is but to keep the nerves at strain,
To dry one's eyes and laugh at a fall,
And, baffled, get up and begin again,---
So the chace takes up one's life ' that's all.
While, look but once from your farthest bound
At me so deep in the dust and dark,
No sooner the old hope goes to ground
Than a new one, straight to the self-same mark,
I shape me---
Ever
Removed!"
21,Emotion,LifePoemsMyLifeIsButAWeavingBetweenMyGodAndMePoembyAnonymousWorks,"Western Wind
Western wind, when will thou blow,
The small rain down can rain?
Christ! If my love were in my arms,
And I in my bed again!"
22,Emotion,LifePoemsLifePoembyJanythMarieBanfield,"Life' it's not easy, it comes with its bumps and its grinds.
Picking us up at times in our lives then kickin us straight from behind.
But one thing I've noticed as time goes by the humor that you behold
God has bestowed a magnificent gift that never makes people grow old."
23,Emotion,LifePoemsLifeIsSweetLifeIsShortPoembycynthiabrissette,"Life, what is life really about?
what is are reason for living?
we live to love, we love to live
life is sweet, life is short
so why do we love to live for hurt
so why do we live to love for hurt
life is sweet, life is short
no one knows when love will hurt
we live to learn what loves about
love, what is love really about?
life is sweet, life is short
love your life before its gone! ! ! ! ! ! ! ! ! ! ! !"
24,Emotion,LifePoemsLifeBeyondThePoembyRupertBrooke,"He wakes, who never thought to wake again,
Who held the end was Death.  He opens eyes
Slowly, to one long livid oozing plain
Closed down by the strange eyeless heavens.  He lies;
And waits; and once in timeless sick surmise
Through the dead air heaves up an unknown hand,
Like a dry branch.  No life is in that land,
Himself not lives, but is a thing that cries;
An unmeaning point upon the mud; a speck
Of moveless horror; an Immortal One
Cleansed of the world, sentient and dead; a fly
Fast-stuck in grey sweat on a corpse's neck.
I thought when love for you died, I should die.
It's dead.  Alone, most strangely, I live on."
25,Emotion,LifePoemsEachLifeConvergesToSomeCentrePoembyEmilyDickinson,"Each life converges to some centre
Expressed or still;
Exists in every human nature
A goal,
Admitted scarcely to itself, it may be,
Too fair
For credibility's temerity
To dare.
Adored with caution, as a brittle heaven,
To reach
Were hopeless as the rainbow's raiment
To touch,
Yet persevered toward, surer for the distance;
How high
Unto the saints' slow diligence
The sky!
Ungained, it may be, by a life's low venture,
But then,
Eternity enables the endeavoring
Again."
26,Emotion,LifePoemsHisLifeForOurLifePoembyCeciliaParkin,"I keep the Cross before my eyes
And know the sacrifice He made.
His life for mine, His life for ALL
Is what his dieing  did that day.
I hear the shouts and feel the pain
As He trudged His destined way.
Scourged, deserted, denied, betrayed,
Soon-His death became- -
The heavons exploaded, the lightened raged,
His followers bewildered lay.
All hope was lost, Nothing remained! .
Then came the Glorious Easter Day! ."
27,Emotion,LifePoemsLifeIsLifePoembyHasmukhAmathalal,"Life is after all life
Whether you lead peacefully or with full of strife
It has to be spent either way
Casual or with noble and purposeful way
Life can never have different yardstick
Even birds have understood when they speak
Arrival of their new born in the nest
As if to celebrate it with fun and live at best
How nice they take care of new born?
Even rich or poor also enjoy same way even if life is fully torn
It is natural and almighty has given
The same sense of feeling and interwoven
Let us not enlarge area of operation
As it gives rise then to deterioration
If one can't look after its own affair at home
How can he withstand outside pressure and welcome
I picked the sense of birds and evaluated
How peaceful was their life and nicely related?
To build nest in time and take full care
Even to face the presence when some one goes near or dares
In blind quest we sometimes sacrifice real happiness
That may make him restless and not shown on face
If life is given for peaceful living and with purpose
It must be made amply clear and must be chosen
Let is build high rise buildings or make living in space
It has to be made with sense barring the mad race
After all it is for our living and that must be borne in mind
Love, affection, relation are all for us not to go blind"
28,Emotion,LifePoemsLifeIsWhatLifeIsPoembyEdwardVeilleux,"Through all the ups, all the downs,
Some will be there, some can't be found.
If they won't care as they should, so be it.
This is life in the way that I wish to see it.
You can give your all, or you can try not.
When they decide to leave, what have you got?
You build it up, then it breaks away.
This is life in the way I see it today.
Days come and go, true hearts stay close.
Without happiness, love is an imitation at most.
You haven't stayed close, it's hard to love you,
This is life in a way that is sadly true.
To leave behind such a feeble mind,
forget it and pursue someone real.
This is my goal, and in time...
This will be life and the way that I feel."
29,Emotion,LifePoemsLifeGoesOnPoembyElizabethQuinn,"When the sun shines LIFE GOES ON
When the rain falls LIFE GOES ON
When the sun shines or the rain falls LIFE GOES ON.
When you're happy LIFE GOES ON
When you're sad LIFE GOES ON
When you're happy or you're sad if you're good or if
you're bad LIFE GOES ON
When you're laughing LIFE GOES ON
When you're crying LIFE GOES ON
If you're laughing or you're crying
If you're' living or you're dying LIFE GOES ON."
30,Emotion,LifePoemsLifeIsNotLifeWithoutLightPoembydukeperryabrokwa,"In a round way of life
what does a man need?
a woman to be call a wife?
or a plot to grow some whets?
just lie down in the night
with your eyes gaze at the light
knowing nothing could be done with your might
and ask yourself is that all to life
some think  life is all about making wealth
or having a family with good health
they gain all they thought but is like joy as melt
still the same life is to be felt
they try to seek for other solutions
but it becomes a greater situation
is like life is a place without salvation
that is the a place call the world
now let talk about my place call the word
u don't need to be in the dark nights
where satisfactions have great might
because you have come to the light
just believe in Jesus and shine so bright"
31,Emotion,LifePoemsLiveTheLifeYouLoveLoveTheLifeYouLivePoembyKathrynMarieThurman,"Through all the injustice making life not fair,
the world is choking, gasping for air.
Even though people differ in color, beliefs, and tongues,
we all have love in our hearts and air in our lungs.
When all we do is discriminate,
all that shows is the evils of mans hate.
To reverse this world-wide tragedy,
people have to stop and realize that their acting like gravity.
Breaking people down like a dictator of hate,
the world works for the rich with no debate.
behind every cheap dollar top,
there is a child wasting away in a third-world shop.
Engraved in the treads are the blood and tears,
of the little children expressing their fears.
Although we think that this could not be true,
the world works so shady, not caring what other people must go through."
32,Emotion,LifePoemsOMeOLifePoembyWaltWhitman,"O ME! O life!... of the questions of these recurring;
Of the endless trains of the faithless--of cities fill'd with the
foolish;
Of myself forever reproaching myself, (for who more foolish than I,
and who more faithless?)
Of eyes that vainly crave the light--of the objects mean--of the
struggle ever renew'd;
Of the poor results of all--of the plodding and sordid crowds I see
around me;
Of the empty and useless years of the rest--with the rest me
intertwined;
The question, O me! so sad, recurring--What good amid these, O me, O
life?
Answer.
That you are here--that life exists, and identity;
That the powerful play goes on, and you will contribute a verse."
33,Emotion,LifePoemsViewsOfLifePoembyAnneBrontë,"When sinks my heart in hopeless gloom,
And life can shew no joy for me;
And I behold a yawning tomb,
Where bowers and palaces should be;
In vain you talk of morbid dreams;
In vain you gaily smiling say,
That what to me so dreary seems,
The healthy mind deems bright and gay.
I too have smiled, and thought like you,
But madly smiled, and falsely deemed:
Truth led me to the present view,
I'm waking now -- 'twas then I dreamed.
I lately saw a sunset sky,
And stood enraptured to behold
Its varied hues of glorious dye:
First, fleecy clouds of shining gold;
These blushing took a rosy hue;
Beneath them shone a flood of green;
Nor less divine, the glorious blue
That smiled above them and between.
I cannot name each lovely shade;
I cannot say how bright they shone;
But one by one, I saw them fade;
And what remained whey they were gone?
Dull clouds remained, of sombre hue,
And when their borrowed charm was o'er,
The azure sky had faded too,
That smiled so softly bright before.
So, gilded by the glow of youth,
Our varied life looks fair and gay;
And so remains the naked truth,
When that false light is past away.
Why blame ye, then, my keener sight,
That clearly sees a world of woes,
Through all the haze of golden light,
That flattering Falsehood round it throws?
When the young mother smiles above
The first-born darling of her heart,
Her bosom glows with earnest love,
While tears of silent transport start.
Fond dreamer! little does she know
The anxious toil, the suffering,
The blasted hopes, the burning woe,
The object of her joy will bring.
Her blinded eyes behold not now
What, soon or late, must be his doom;
The anguish that will cloud his brow,
The bed of death, the dreary tomb.
As little know the youthful pair,
In mutual love supremely blest,
What weariness, and cold despair,
Ere long, will seize the aching breast.
And, even, should Love and Faith remain,
(The greatest blessings life can show,)
Amid adversity and pain,
To shine, throughout with cheering glow;
They do not see how cruel Death
Comes on, their loving hearts to part:
One feels not now the gasping breath,
The rending of the earth-bound heart, --
The soul's and body's agony,
Ere she may sink to her repose,
The sad survivor cannot see
The grave above his darling close;
Nor how, despairing and alone,
He then must wear his life away;
And linger, feebly toiling on,
And fainting, sink into decay.
*   *   *
Oh, Youth may listen patiently,
While sad Experience tells her tale;
But Doubt sits smiling in his eye,
For ardent Hope will still prevail!
He hears how feeble Pleasure dies,
By guilt destroyed, and pain and woe;
He turns to Hope -­ and she replies,
'Believe it not -­ it is not so!'
'Oh, heed her not!' Experience says,
'For thus she whispered once to me;
She told me, in my youthful days,
How glorious manhood's prime would be.
When, in the time of early Spring,
Too chill the winds that o'er me pass'd,
She said, each coming day would bring
A fairer heaven, a gentler blast.
And when the sun too seldom beamed,
The sky, o'ercast, too darkly frowned,
The soaking rain too constant streamed,
And mists too dreary gathered round;
'She told me Summer's glorious ray
Would chase those vapours all away,
And scatter glories round,
With sweetest music fill the trees,
Load with rich scent the gentle breeze,
And strew with flowers the ground.
But when, beneath that scorching ray,
I languished, weary, through the day,
While birds refused to sing,
Verdure decayed from field and tree,
And panting Nature mourned with me
The freshness of the Spring.
""Wait but a little while,"" she said,
""Till Summer's burning days are fled;
And Autumn shall restore,
With golden riches of her own,
And Summer's glories mellowed down,
The freshness you deplore.""
And long I waited, but in vain:
That freshness never came again,
Though Summer passed away,
Though Autumn's mists hung cold and chill,
And drooping nature languished still,
And sank into decay.
Till wintry blasts foreboding blew
Through leafless trees -­ and then I knew
That Hope was all a dream.
But thus, fond youth, she cheated me;
And she will prove as false to thee,
Though sweet her words may seem.'
Stern prophet! Cease thy bodings dire -­
Thou canst not quench the ardent fire
That warms the breast of youth.
Oh, let it cheer him while it may,
And gently, gently die away --
Chilled by the damps of truth!
Tell him, that earth is not our rest;
Its joys are empty -- frail at best;
And point beyond the sky.
But gleams of light may reach us here;
And hope the roughest path can cheer:
Then do not bid it fly!
Though hope may promise joys, that still
Unkindly time will ne'er fulfil;
Or, if they come at all,
We never find them unalloyed, -­
Hurtful perchance, or soon destroyed,
They vanish or they pall;
Yet hope itself a brightness throws
O'er all our labours and our woes;
While dark foreboding Care
A thousand ills will oft portend,
That Providence may ne'er intend
The trembling heart to bear.
Or if they come, it oft appears,
Our woes are lighter than our fears,
And far more bravely borne.
Then let us not enhance our doom;
But e'en in midnight's blackest gloom
Expect the rising morn.
Because the road is rough and long,
Shall we despise the skylark's song,
That cheers the wanderer's way?
Or trample down, with reckless feet,
The smiling flowerets, bright and sweet
Because they soon decay?
Pass pleasant scenes unnoticed by,
Because the next is bleak and drear;
Or not enjoy a smiling sky,
Because a tempest may be near?
No! while we journey on our way,
We'll notice every lovely thing;
And ever, as they pass away,
To memory and hope we'll cling.
And though that awful river flows
Before us, when the journey's past,
Perchance of all the pilgrim's woes
Most dreadful -- shrink not -­ 'tis the last!
Though icy cold, and dark, and deep;
Beyond it smiles that blessed shore,
Where none shall suffer, none shall weep,
And bliss shall reign for evermore!
Acton"
34,Emotion,LifePoemsLifeOfMyLifeYouSeemToMePoembyTorquatoTasso,"Life of my life, you seem to me
Like some pallid olive tree
Or the faded rose I see:
Nor do you lack beauty,
But pleasing in every way to me,
In shyness or in flattery,
Whether you follow me or flee,
Consume, destroy me softly."
35,Emotion,LifePoemsLongLifeLifeIsTooShortButJustLongEnoughPoembyTriciaMaeChua,"Life is too short to be spent
griping about the past,
things you don't have,
places you haven't seen,
things you haven't done.
Life is too short to be spent
holding grievances against another,
finding fault in your brother,
counting the wrongs done on you.
Life is just long enough
to enjoy the beauty of a sunrise
the smell of wet earth
and the sound of laughter
after a long day's work.
Life is just long enough
to practice compassion and generosity,
to comfort the grieving,
to lend strength to the fainthearted,
and direction to the lost."
36,Emotion,LifePoemsLifeAndLifeAgainPoembyPranabKChakraborty,"Death no wonder
its endless inferiority
known to us all
wonder is life
because we yet not know
the possibilities
yet to be exposed
death now simply a station
where a stop will blot a presence
but life shows fights
colorful its ignition
Wonder
wonderful
ambitious much to get
thousand times to taste life
infinite and endless...
Pranab k c
25/01/2016"
37,Emotion,LifePoemsXxxviLifeInLovePoembyDanteGabrielRossetti,"Not in thy body is thy life at all
But in this lady's lips and hands and eyes;
Through these she yields thee life that vivifies
What else were sorrow's servant and death's thrall.
Look on thyself without her, and recall
The waste remembrance and forlorn surmise
That liv'd but in a dead-drawn breath of sighs
O'er vanish'd hours and hours eventual.
Even so much life hath the poor tress of hair
Which, stor'd apart, is all love hath to show
For heart-beats and for fire-heats long ago;
Even so much life endures unknown, even where,
'Mid change the changeless night environeth,
Lies all that golden hair undimm'd in death."
38,Emotion,LifePoemsRare2ndStanzaInLifeAndForLifePoembyMuzahidulReza,"RARe 2nd Stanza - In Life And For Life
March 15, 2020
Desire
Pleasure
To be
To have
In life and for life, so
Try your best to acquire."
39,Emotion,LifePoemsLifeIsLoveAndLoveIsLifePoembyAnnaJonson,"life is life, however it would go
love is love, no matter what would occur
love is growing more with every hearts beat
feelings of my heart could never change
love is life, life is love
you can enjoy them as much as you want...."
40,Emotion,LifePoemsLifeWhatIsTheLifePoembyAldoKraas,"Life, what is the life?
That many of us complain about it
That many of us refuse to take better care of our lives?
Life, what is the life?
Is it a gift?
Or it just happen by coincidence?
No way jose?
this is not true
Because you have all the facts wrong?
Someone gave life to you
And in order to do it he had to sacrifice his
It is our master
Remember this people"
41,Emotion,LifePoemsTheLifeOfLifePoembyNicholasFranklinChong,"Don't remember,
Still can't recall,
The fusion of gametes.
The beginning of,
A unique life form,
The creation of me.
Nestled in the womb,
Secured in the sac,
The nature of oblivion.
The precious first,
Inhalation of air,
The birth of me.
Senses overloaded,
Functions overdrive,
The unfolding of truth.
I crawl I walk,
I ride the tricycle,
The cycle of life.
Peculiar surroundings,
Familiar voices,
The currency of love.
Aspire Inspire,
Abstract piece of art,
The decor of personality.
Challenges unfold,
Confusions aplenty,
The march of faithful soldier.
All in One,
One in All,
The One of Infinity.
A spark in the heart,
A gleam in the eye,
The roar of the calling.
Craving to give,
Forgetting to take,
The charity of love.
Move forth run swift,
Rise up fly high,
The vastness of space.
To chuckle to laugh,
To sob to wail,
The subjectivity of time.
From ashes to ashes,
From dust to dust,
The dimensions of existence.
Let there be love,
Let there be light,
The recipe of germination."
