,topic,file,text
18,Emotion,GraduationPoemsGraduationTankaPoembyVegaDestinyStar,"Caps, gowns, tassels, shrouds
Seniors finally wear them
Congratulations
Completing education
Hats off for a new journey"
19,Emotion,GraduationPoemsGraduationDayPoembyWadeBlade,"Graduation Day
sweat and mothballs
grass so green
graduation
where green banners wave
grass grows long
graduation night
the owl printed on a balloon
seems the wisest
*Please comment and vote on poems*"
20,Emotion,GraduationPoemsGraduationPoembyakingbehindanielmurphy,"Graduation Day is the climax of a
dream.
A parental dream that began
when a child is born,
And their hope come true it
would seem,
A triumph held after periods of
forlorn,
A feeling of pride and euphoria
years away
For a daughter or son -
Graduation Day.
It is a peak of success for the
graduate,
Not only for the graduate but
parents too.
A joyful event after many years
they had to wait,
Realizing the glorious thrill of a
dream come true,
A genuine smile accompanied by
a deep sigh,
Often a handkerchief in hand as
the class goes by.
Graduation is a deserving, hard
earned goal
With mortarboard and gown as
foretold,
A gratifying service of the mind
and soul
In a simple and beautiful
sheepskin told
That the graduate fulfilled the
educational rule.
At last, for the mother and father,
a dream come true.
Graduation Day!"
21,Emotion,GraduationPoemsYouHaveReachedYourGoalGraduationDayPoembyMimieDurand,"does much to serve the good that we receive'
When embarking upon the pulpit
honor your perseverance;
your kindness for others;
as well as the respect and integrity
you have shown to the men and
woman that have invested in your future.
Hold your head high, you have reached
the goal that you have challenged
throughout life."
22,Emotion,GraduationPoemsGrowingUpAPoemForMyLilBrosHSGraduationGiftPoembypumpprincess,"Little Brother
No longer small
So grown up
So far to fall
Take my hand
And I’ll take yours
Rain or tears
Whichever pours
From eyes of blue
Clear reflection soul
I’ll take the wheel—be your escape
Pay the toll
I’m here whenever lightning strikes
Today—tomorrow
Tonight, tonight"
23,Emotion,GraduationPoemsGraduationGrowingUpPoembyanaorozco,"Graduation is a huge step
Not only for you
Your friends and your family
Don’t know what to do.
Will you keep in touch?
Will you call them every day?
Or will all of their memories,
Simply fade away?
Graduation is adrenaline,
It gets the heart a racing
But your poor folks feel stressed,
Soon they’ll start the pacing.
But knowing you tells me that you will never forget
Your high school years you will never regret
I know…..
That you will call your family
You’ll let them know you’re okay.
Even if you feel like it’s been a shitty day
Your friends will be close by you will surely keep in touch
For simply letting go would be a deadly punch
You will be remembered, your greatness will remain
For you have never caused, aggression, hate, or pain.
I write this to you now to show you that I care,
And also that I’m glad that you are always there."
24,Emotion,GraduationPoemsGraduationDayPoembyLawrenceSPertillar,"The moment it is realized,
A chip long carried on your shoulder
Has been dissolved...
A graduation has occurred.
And you have moved on.
It has dawned on you,
Bitterness that you knew...
Has gone!
It's graduation day!
And knowing you belong among
Those who can truthfully say they can forgive.
Is a blessing to have lived to learn,
That lesson!
So many have failed and given up.
They are the ones heard stuck...
Finding fault with everything.
And nothing within them is felt to give!
Those are the ones who live life,
Being right without insight!
And on the tips of their tongues,
Is a complaint about something or someone.
And what who did and how it was done...
To them.
They want the attention,
Although they don't listen!
And...
At some point in time,
Minds they have are left behind!
In affairs misunderstood with blame to claim."
25,Emotion,GraduationPoemsGraduationDayPoembySrijaniMahanta,"As the years in our lives pass by,
We come closer to our lives so gatsby,
Yes, I am talking about graduation day,
A day filled with mixed feelings of our life's way,
A day so inspiring for some,
Yet so disheartening that it may make one feel completely gone,
But there is light at the end of the tunnel,
As we may notice some dreams of us bubble,
So let us not lose hope,
And instead work hard every other day,
To reach closer to our lives beautiful way,
And this will make our lives so bright and gay."
26,Emotion,GraduationPoemsLifeAfterGraduationPoembyJosephTRenaldi,"Graduates - go forth and think positively about the future,
Even though the world is an unpredictable place
With everyday conflicts and disputes hovering over you.
A right attitude will enable you to cope and face.
You are a part of a growing movement in society,
Your generation will accomplish monumental things,
You can be a part of this fabulous movement now
If you are willing to embrace it and see what life brings.
Graduates who have been able to adapt to change
Have survived the years of turmoil in the world today.
Don't be fearful of finding exciting things to accomplish?
Don't miss out on everything that is important along the way?
Each graduate is unique and want different things.
Now is the time to decide which direction you will go,
The time to decide what kind of person you want to be,
A person who is afraid of change or one curious to know.
There's going to come to a point in your life
When you will need to be embraced and comforted too.
Always have the courage to follow your heart and intuition
And put forth your best effort in everything you do.
Remember - there is life after graduation."
27,Emotion,GraduationPoemsAGraduationDayPoemAcrosticPoembyDorianPetersenPotter,"Happy Graduation Day to you!
At last you've completed this journey.
Preparing for a long time you've
Pursued what you've dreamed for and now
You are going on your way up
Greater things are waiting for you and
Really you are on your way now
And there's a more in the future for you to do and your
Dad and your mom must be very proud of you
Use your talents well and be the best you can be, remember
All that you have done to get where you're now
This is not the end but it's just the beginning for you so
Inspire others you meet on your way out to do the same and
Open the door of your heart and
Never quit dreaming but hold on tight to your hopes 'cause
Day after day there are more things to do and learn
And remember to be honest and true to you because...
You can make all your dreams come true one day too
Happy Graduation Day to you!
August 23,2009"
28,Emotion,GraduationPoemsGraduationPoembyMaritesCCayetano,"The night
before your graduation
making curry
with tears in my eyes
missing it
for the third time."
29,Emotion,GraduationPoemsGraduationPoembyKatieOConnell,"Graduation
Exciting, Emotional
Saying final goodbyes
Tears welling in eyes
Commencement"
30,Emotion,GraduationPoemsGraduationPoembyBernardFAsuncion,"The award of diploma
Is every student's desire;
It's like a sweet aroma
Aimed by heart's burning fire.
An acceptance of medal
Is an icing on the cake;
The day is very special,
A chance one must really take.
During many years in course,
Research and quizzes seem hard;
Results are better, not worse,
Bringing cool and sweet reward.
The speech in the occasion
Is awesomely inspiring;
Giving righteous direction,
Like what words of wisdom bring.
The teachers utter farewell,
So do the classmates and friends;
Goodbye and good luck they tell,
As the last day in school ends.
Form: Tanaga"
31,Emotion,GraduationPoemsHappyGraduationDayPoembyAntonioLiao,"I waited for too long, guarded with much expectation
swings my life through rise and fall, until I conquer the
one I adore, the might of the grade raises me to go in
the paper record I knew I can be strong, project, field
trips and test makes it all, wow! its a graduation
packages deal everybody is called
long live the teacher, in every lines they watch it fall, the
reason waking until dawn melted candles and eyebrows
in the table ants eat them all, as the student always pray
to pass making them luck in the end wisdom and fate
leads its way, laughter, jokes and smiling sway every day
for it’s the path to reach and catch every minutes and hour
of the day until the doorstep of the hall everybody love to
stay
mother and father watch as you walk in the pathways and
in the aisles you look like a baby as your smile in the
roof top, always make you happy, for graduation day your
friend and love one witness your beauty, just close and
breath as you could make it; the whole day is you to do
the best in you
see and reward the past, learn to vow the one you believe,
live the future and bring the past, know yourself forget the
wounded lies, be on guard the present is you to step, nay!
the future will come, for only the you is the one you adore
leave nothing that forget you, always be ready, only our love
will leads you in your way.....now go and Happy Graduation
Day.....in your life"
32,Emotion,GraduationPoemsGraduationClassPoembyPradipChattopadhyay,"This is my graduation class
and I have bunked quite a few of them.
terrifyingly I realize it has to be a long time
for I am frantically looking for the college
the home of my graduation class
and here I am groping to get my way back
asking people the way to my college!
Must be my long absence playing tricks on my memory
but that hardly makes sense.
At last I find out the iron gate
from there a narrow passage shows flight of stairs
but my class, which floor is my class?
doesn't strike me the hush
as I run up the steps
wasn't it the fourth floor?
and when I reach it gasp for breath
my graduation class looks unfamiliar
so is the head stooping under the table lamp
his specs almost falling from nose
intently gazing at something
from the maze of electrical apparatuses spread before him.
I don't recollect having ever a teacher like him
but today I don't trust my memories
too many things I have forgotten
must be the fallout of missing classes for too long
the man there in my graduation class
has to be my teacher!
He looks up as I start speaking
I'm sorry sir, being ill I've missed some classes
but I'll manage to catch up.
Then it happens
my bag swings in the air
pulled by an invisible force!
He smiles at my awed face
don't bother, you know, it's so strong
the electromagnetic field of course
such nasty pulls they make
in a flash a floodgate opens
my graduation class doesn't have a lab inside
my bag by now flying in the air is an office bag
I have no business in the college anymore
I had left my graduation class
over three decades ago!"
33,Emotion,GraduationPoemsRememberingGraduationDayPoembyJosephTRenaldi,"We often live reminiscing the past
as another graduation day comes around.
Thoughts of our classmates and teachers
in our memory will always be found.
We remember the school days of yesteryear
and revel them with gentle care,
that once we knew when we were just
youngsters growing up without a dare.
Through the fleeting days of our education,
We built our agenda of many dreams
from elementary school to secondary school.
It was merely only a step it now seems.
We miss all the activities that once was ours
and the blessing that we were always free.
We live them over ever graduation day
with pleasant thoughts and glee.
Far too quickly the passing of time,
even though satisfying be the ways
that lure us back to yesteryear
to the events of other school days.
Though another graduation day shall end,
One goal for all graduates to hold,
May your education always bring good fortune
and happiness and success a hundred fold."
34,Emotion,GraduationPoemsGraduationPoembyAHOSpeaks,"After many years of life and varied experience for me
I wish to leave a few words for you to record in your memory
Your about to embark on a journey that is paved with responsibility.
It matters not whether you are to continue your education or not
Be concious the next few years may not be exactly what you sought
Experience can be varied or routine but always given; believe it or  not
Responsibility and intent will be entwined for most of your actions
Be aware also that what you do, say and think, may be a quick reaction
What we do many time is not what was meant and needs a retraction.
The world can be your oyster and you can have your fill
.Life can be good or bad but rarely a bitter pill
The family is paramount and to destroy or seperate, is not God's will.
Every mind is precious and could hold the key
To open the door and  hopefully change history.
Time is not illusionary or taken out of turn
Who created our sun and set the parameters, so earth would not burn?
God gives us life, time, and most importantly light
The gift of a mind to recognize wrong acts from right.
The cause is not valid if the deeds are wrong
Nor is any act that removes life certainly does not belong.
10-22-06"
35,Emotion,GraduationPoemsGraduationPoembybrittanymckay,"Memories
Emotional, Labour
Laughing, Yelling, Crying
Babies, Toddler's, Teen's, High school
Talking, Helping, Crying
Dresses, Tuxes
Graduation"
36,Emotion,GraduationPoemsGraduationSongPoembyJayPNarain,"It's the hour of the graduation,
hope soars beyond imagination,
The hard work and sleepless nights,
are only the memories of the bygone days.
Feel free, as we always wanted,
Aim for the rosy future, as we always dreamt of,
Be, as we were meant to be.
The time has come for the,
exciting new life to begin,
The fear and anxiety of an unknown future,
don't even creep in mind.
The sweet touch of hugs and kisses,
from family and friends,
would be everlasting in the indebted heart.
the joy and happiness on their faces,
would be engraved forever in thoughts.
Feel free, as we always wanted,
Aim for the rosy future, as we always dreamt of,
Be, as we were meant to be."
37,Emotion,GraduationPoemsGraduationPoembySashaClaireBeckains,"Before, you were a child.
Trying to know everything
in the world.
Experiencing new things
and working out problems.
Making new friends everyday.
Always so energetic and
full of speed.
Loved to watch cartoons
on the weekends.
Would go places with your
parents.
Now...
Your all grown up.
Moving through life as if
being lifted into the sky.
Making your own decisions.
Learning good and bad,
and hanging out with friends
more often.
A lot more homework and
a lot more responsibilities.
Wanting your own way.
Falling in love, and getting
a job.
Then before you know it,
your already graduating.
The happy memories from
before stay with you.
The pictures of the past are
kept in your heart.
The soft graduation music
starts playing.
Then... it's time.
As you walk down the aisle,
beautifully dressed, you think,
my life as a young adult has
begun.
I wonder what lies ahead of
me as I go down the path.
Then, before you know it,
it's over.
Your nervousness has passed
and your finally moving on.
Soon to go anywhere you want to.
Soon to be independant.
Your whole world spins as you
try to think of the past.
The future confuses you,
but it's ok.
Your just flying through life."
38,Emotion,GraduationPoemsGraduationPoembyMELVINBANGGOLLAY,"GRADUATION
Melvin Banggollay
Greetings to all our dear graduates
Who sipped education's bitterness
After many years of an ardent quest
At last, you behold flame of success.
Hail to all that excelled their best
To prove their worth in their interest
Unmindful of the trails and sacrifices
only to secure a future so bless.
Congratulation to all our dear parents
Who never failed in their promisses
To educate their children amidst all mess
But never surrendered to give the best.
But indeed, today is just the beginning
of a more ardous challenges unending
as you will be pushed forward seeking
opportunities with all your learnings.
Some may be lucky to land for a job
in line with their educational preparation
but some are prone or forced to just grab
Job totally strange to their education.
But be not afraid to sail beyond uncertainty
Paddling and roawing with tears in the way
For who knows just a distance not far away
Glitering smile of gold awaits you patiently."
39,Emotion,GraduationPoemsGraduation2005PoembyAdamFletcher,"As we look back,
At what we have done,
And at what we have completed thoroughly.
We finally see what we have accomplished,
And failed at to some degree.
As we look back,
And see our friends,
And how we have become a family.
We realize what we will miss,
Of the friendships that came to be.
As we look back,
and see our parents,
who never gave up or stopped believing,
they were here when we triumphed,
and here when we fell to our knees.
As we look back,
with all our friends,
And see all of the memories of our lives,
This is for everyone who is almost there,
It’s for the class of 2005."
40,Emotion,GraduationPoemsGraduationDayPoembyJosephTRenaldi,"Graduation Day is the climax of a dream.
A parental dream that began when a child is born,
And their hope come true it would seem,
A triumph held after periods of forlorn,
A feeling of pride and euphoria years away
For a daughter or son - Graduation Day.
It is a peak of success for the graduate,
Not only for the graduate but parents too.
A joyful event after many years they had to wait,
Realizing the glorious thrill of a dream come true,
A genuine smile accompanied by a deep sigh,
Often a handkerchief in hand as the class goes by.
Graduation is a deserving, hard earned goal
With mortarboard and gown as foretold,
A gratifying service of the mind and soul
In a simple and beautiful sheepskin told
That the graduate fulfilled the educational rule.
At last, for the mother and father, a dream come true.
Graduation Day!"
41,Emotion,GraduationPoemsAnEscortInGraduationPoembyBernardFAsuncion,"J-ust let the twilight pass;
H-aze and mist fade away;
U-nderneath the blue sky,
N-ew dawn meets the day.
M-orn nineteenth February
I-s setting Sunday aright;
L-et the sunlight rise,
A-fter the long cold night.
N-ow that your daughter has finished primary education;
O-pen your arms to be an escort in graduation."
42,Emotion,GraduationPoemsItsGraduationPoembynicholasboateng,"It's graduation!
A day supposed to be the happiest
The happiest at least in half a decade
And here on a molded parapet alone
Sat with visions blurred
And blinks with the speed of the clocks
It's graduation!
A day not as envisaged
With friends, love and family
In high praise and in great pride
In bliss and much merry
With fatted calves and drinks fizzy
It's graduation!
An end to a period of timelessness
In times of hunger and dreams unknown
In times of thirst and early wakes
Missions to accomplish in depths of stress
It's graduation!
A day that begins it all"
43,Emotion,GraduationPoemsGraduationPoembyMeganChow,"Graduation...
It seems so long ago
That we were in kindergarten
Eight years ago.
Ending elementary school,
Going on to high school.
Many things have happened
I'll always remember them.
Our parents have stood by us all these years,
Encouraging us in love
And support.
I wish I could relive those moments...
But it is not to happen.
Use your time wisely...
You will treasure it."
44,Emotion,GraduationPoemsUponHerGraduationPoembyRICBASTASA,"Upon her graduation from law school
i see that picture
her husband beside her and the
(adopted)  child wrapped in her arms
time mends everything
like a grafted branch of a tree
the leaves grew from buds
and soon
the flowers bloom giving its
sweet scent to the air
for everyone to smell
the force of life knows always
where to go what to do what to fill up
and when
no one notices anyhow
the smiles cover what once was very lacking...."
45,Emotion,GraduationPoemsGraduationPoembywaynefowler,"Graduations are for those selected few.
Relax your future is in view.
At last you've reached the finish line.
Done all you need. So stand and shine.
U are among the very best.
At school you've passed the final test.
To stand proud amongst your peers.
In time you've learned to face your fears.
On with your life. Your diploma in hand.
No better view from where you stand."
46,Emotion,GraduationPoemsGraduationOhBoyPoembytabithadriskell,"People are happy...
People think they are everything...
But wait till graduation...
Then the questions will arrive...
What will I do now? ...
Will I make it through life? ...
What if I can't make it through college? ...
Well, should have thought of that...
Should have planned it out...
But others are okay, they were smart...
There are their questions...
Will graduation day be over with already?
Wukk everybody come to the graduation? ...
Now here are my questions...
When will this be over with...
THis is taking too long...
School is getting boring...
Jeez, I am ready for college to start...
Thank GOD I am doing mine online...
More peace and quiet...
So...
What's your question :)"
47,Emotion,GraduationPoemsGraduationDayPoembyGladysHaimes,"He has triumphed the rough and rugged road
and the obstacles that lay therein.
He has shown the world the heavy load
could not get the best of him.
Good luck, my son, may God's blessings
be yours in the years to come.
No mother has prayed more sincere prayers
than has your one and only mom."
48,Emotion,GraduationPoemsGraduationPoembyMISSSEXYMAMA,"I couldn’t wait to leave this place
The moment has arrived and I have tears streaming down my face.
Graduation is another one of my milestones.
Now I know I must face the world on my own.
I’ve waited for this moment for so long
Now I must go to college like I planned all along.
I’ll miss my friends that I’ve made.
My memories of high school will not fade."
49,Emotion,GraduationPoemsGraduationHaikuPoembyVegaDestinyStar,"Is it all over?
Where did all the years went to?
Tears come down my face"
