,topic,file,text
10,Emotion,HeroPoemsWhatIsAHeroPoembyChrispinJohnson,"Never did I ever think of the definition of a hero.
Is a hero someone who defends the innocent who can’t defend themselves?
Does a hero need's to be arcane? Is a hero someone who thinks of others first?
Is a hero someone who faces dangers in times of peril despite all the odds? Is a hero someone who goes that little extra mile against all odds to make the world a better place?
Are heroes seen as heroes because they are intellectual, strong, fast, braves’ danger or because they are arcane? No, a hero is someone who is hopeful in times when seen as all hope is gone, although hope may be frail it’s hard to kill.
A hero is someone who fights all kind of injustice but also who is merciful. A hero is someone who is compassionate to others needs and difficulties, someone who is loyal to fighting injustice and sincere in what they are doing but with wisdom.
Show me a person with the attributes of being merciful, compassionate, loyal, sincere and wise and I will not only show you a hero but a Legend."
11,Emotion,HeroPoemsTheDeathOfAHeroPoembyFrancisDuggan,"From Meelin he came to Millstreet Town to die
For Ireland with a bullet in hie eye
And though more than eighty years since then have come and gone
The name of brave McCarthy still lives on.
He died in agony and painful pain,
His blood flowed down the flags of Millview Lane
If every Irishman were half so true
Then Ireland now would have the thirty two.
And though his only reward was the grave
McCarthy died for Ireland and died brave
He could have turned and ran away that night
But he stood and fought for what to him was right.
The Irish Republic is a part of Europe now
And our Ministers to Europe's big men bow
If he'd survived and stilll lived on today
'Twould be interesting what he'd have to say.
In Meelin stand a monument to the name
Of the man who brought upon that Village fame
To the noble hearted one of great renown
Who fought and died in famous Millstreet Town."
12,Emotion,HeroPoemsHeroPoembyRickyBaker,"A Hero is someone looked up to,
Who others could love to be,
A Hero is someone, who is very courageous,
And willing to put their life aside for another’s happiness or well being,
A Hero is anybody, anybody who can make someone’s day,
Or to help out with a simple chore,
A Hero does not have to be successful,
Or to complete their great intention,
A Hero does not have to be able to fly,
Nor to have any other superhuman power,
A Hero can be of any sex, race, or species,
They do not have to be human,
A Hero is not somebody, who is good at everything,
They don’t even have to be good at very well anything,
A Hero is somebody, who could only listen,
They could make you smile with out any words,
A Hero is someone, who could stand up for you,
Or to agree in your beliefs,
A Hero could be your Teacher,
helping you learn towards your future,
A Hero is anybody, and everybody,
Everyone is someone’s Hero,
And everybody has a Hero."
13,Emotion,HeroPoemsOurFallenHeroPoembyLagayaEvans,"Our Fallen Hero
Stands tall in our minds
As he lay lifeless
To save your child and mine
A good man he was
We'll hear everyone say
That doesn't even touch
The man he was that day
Many will say
I'd do the same
I'd lay down my life
If tragedy became
Yet, all we do know
Stood a great man
In our time of trouble
He took a stand
His rewards are great
So selfishly we can say
Our Fallen hero
Saved our children that day
11/16/05
In my son and daughters high school this past year a 14 yr. old boy shot 3 of our principals killing 1. He was a great man and still is in all our minds. My son just graduated this May 2006~ and they both were there to speak at his graduation. They came back to work in about 6 weeks after being shot. They both were critically injured and doctors didn't know if they would live. Our head principal was shot 3 times and still took the gunman down and subdued him and then got on the intercom and put the school in lock down. That's what kind of men they all 3 are. I'm proud that my kids have roll models like them in their lives."
14,Emotion,HeroPoemsNotAPrinceButAHeroNonethelessPoembysjgoldner,"i caught a frog and put him in a
fishbowl
and said,
'now you know how i feel.'
and he swam to the
bottom
and
drowned himself."
15,Emotion,HeroPoemsGeneralGrantTheHeroOfTheWarPoembyGeorgeMosesHorton,"Brave Grant, thou hero of the war,
Thou art the emblem of the morning star,
Transpiring from the East to banish fear,
Revolving o'er a servile Hemisphere,
At large thou hast sustained the chief command
And at whose order all must rise and stand,
To hold position in the field is thine,
To sink in darkness or to rise and shine.
Thou art the leader of the Fed'ral band,
To send them at thy pleasure through the land,
Whose martial soldiers never did recoil
Nor fail in any place to take the spoil,
Thus organized was all the army firm,
And led unwavering to their lawful term,
Never repulsed or made to shrink with fear,
Advancing in their cause so truly dear.
The love of Union burned in every heart,
Which led them true and faithful from the start,
Whether upon water or on land,
They all obeyed their marshall's strict command,
By him the regiments were all surveyed,
His trumpet voice was by the whole obeyed,
His order right was every line to form,
And all be well prepared to front the storm.
Ye Southern gentlemen must grant him praise,
Nor on the flag of Union fail to gaze;
Ye ladies of the South forego the prize,
Our chief commander here to recognize,
From him the stream of general orders flow,
And every chief on him some praise bestow,
The well-known victor of the mighty cause
Demands from every voice a loud applause.
What more has great Napoleon ever done,
Though many battles in his course he won?
What more has Alexander e'er achieved,
Who left depopulated cities grieved?
To him we dedicate the whole in song,
The verses from our pen to him belong,
To him the Union banners are unfurled,
The star of peace the standard of the world."
16,Emotion,HeroPoemsSorrowMakesOneAHeroTomorrowPoembyMailrangamVisvanathanVenkataraman,"Without sorrow life is zero
We must accept fate's arrow
If our efforts are thorough
Our sorrow, God will borrow
Sorrows nicely shape our mind
Sorrows stop our being blind
Via sorrows, remedies we find
Sorrows are indirectly kind
In the absence of sorrow
Our mind does not grow
We think not like a hero
Our attitude is made narrow
Sorrows must be overcome
For which efforts we welcome
At last strong we become
This is sorrows' outcome
Our will-power, sorrows increase
To our heart, sorrows supply grease
Our talents, only sorrows release
In a gist, sorrows supply peace
Every sorrow at last dies
Not because of our cries
But because our soul tries
Life and success, sorrow ties
Sorrow less person is none
Sorrow is sure, if life has begun
'Sorrow trains brains' is a slogan
Sorrow is a tamable dragon
In sorrow, all must dip
By coming under its grip
All are lashed by sorrow's whip
To every life, sorrow makes a trip
Now sorrow will somehow vanish
But you cannot fully relinquish
Further sorrows, time will furnish
From life, sorrow, none can banish
Life and sorrow are closely associated
By life, sorrow is very much fascinated
By sorrow, peace is initially confiscated
Sorrow grows when life is sophisticated."
17,Emotion,HeroPoemsThePoetAsHeroPoembySiegfriedSassoon,"You've heard me, scornful, harsh, and discontented,
Mocking and loathing War: you've asked me why
Of my old, silly sweetness I've repented--
My ecstasies changed to an ugly cry.
You are aware that once I sought the Grail,
Riding in armour bright, serene and strong;
And it was told that through my infant wail
There rose immortal semblances of song.
But now I've said good-bye to Galahad,
And am no more the knight of dreams and show:
For lust and senseless hatred make me glad,
And my killed friends are with me where I go.
Wound for red wound I burn to smite their wrongs;
And there is absolution in my songs."
18,Emotion,HeroPoemsOurHeroPoembyRobertWilliamService,"""Flowers, only flowers -- bring me dainty posies,
Blossoms for forgetfulness,"" that was all he said;
So we sacked our gardens, violets and roses,
Lilies white and bluebells laid we on his bed.
Soft his pale hands touched them, tenderly caressing;
Soft into his tired eyes came a little light;
Such a wistful love-look, gentle as a blessing;
There amid the flowers waited he the night.
""I would have you raise me; I can see the West then:
I would see the sun set once before I go.""
So he lay a-gazing, seemed to be at rest then,
Quiet as a spirit in the golden glow.
So he lay a-watching rosy castles crumbling,
Moats of blinding amber, bastions of flame,
Rugged rifts of opal, crimson turrets tumbling;
So he lay a-dreaming till the shadows came.
""Open wide the window; there's a lark a-singing;
There's a glad lark singing in the evening sky.
How it's wild with rapture, radiantly winging:
Oh it's good to hear that when one has to die.
I am horror-haunted from the hell they found me;
I am battle-broken, all I want is rest.
Ah! It's good to die so, blossoms all around me,
And a kind lark singing in the golden West.
""Flowers, song and sunshine, just one thing is wanting,
Just the happy laughter of a little child.""
So we brought our dearest, Doris all-enchanting;
Tenderly he kissed her; radiant he smiled.
""In the golden peace-time you will tell the story
How for you and yours, sweet, bitter deaths were ours. . . .
God bless little children!"" So he passed to glory,
So we left him sleeping, still amid the flow'rs."
19,Emotion,HeroPoemsTheHeroAndTheVillainPoembyNoelLopez,"When you see a Hero,
what do you think of the Hero?
'The Hero is Amazing'
'The Hero saves lives'
'The Hero is a bad person, not even human.'
'He stinks and I don't like the hero.'
People love the hero,
they love the hero cause he saves lives,
they love him cause he protects the city,
Some people don't like the hero cause they are
the ones who do crime.
Crimes like murder, kidnapping, stealing, sell drugs,
rob banks.....   but the person who hates the hero the
most.....  is the Villain.
The ones who hate the Villain the most is the people,
the hero never takes a life, the hero doesn't hate the Villain, the hero wants to help the Villain.
The Villain knows he needs help, but the Villain Doesn't want help, the Villain has been through an emotional life, the villains hates everyone...
Everyone knows a Superhero story goes, the Villain ends up Dead..
Everyone must know this..
Sometimes all the Villains were once heroes..
You die a hero, or you live long enough to see
yourself become the Villain...."
20,Emotion,HeroPoemsMyHeroPoembyNathanKraft,"My Hero is Many,
My Hero is One.
My Hero Proudly Holds a Gun.
My Hero Fights,
My Hero Kills,
My Hero Falls Out in the Field.
My Hero Laughs,
My Hero Cries,
My Hero Tries and Tries and Dies.
My Hero is Dirty,
My Hero is Smart,
My Hero Charges Towards the Front.
My Hero's a Soldier,
My Hero's a Marine,
My Hero's A Sailor Riding Across the Seas.
My Hero's an Airman,
My Hero Sacrifices,
My Hero Loves.
My Hero is Mine"
21,Emotion,HeroPoemsMyBestFriendIsAlsoMyHeroPoembybeautifulimperfection,"I just sat there
trying to hold in
all my emotions
I didn't want to give in.
But then you showed me
bottling up emotions doesn't always work
it only leaves you feeling
like a totally worthless dork.
So I gave in to you
and told you what was going on
and together we fought this thing
that was going terribly wrong.
You gave me the strength I needed
to just carry on
without you,
my happiness would be gone.
You were my shoulder to lean on
you knew just what to say
you knew when I needed a hug
or I just needed you to pray.
so I want to thank you
for always being there
even when I myself have forgotten
what it's like to care.
Thanks for putting up
with all the things I've put you through
you are truly the greatest friend
I have ever knew."
22,Emotion,HeroPoemsAHeroInTheOrdinaryWorldPoembyBrittanyGraviet,"A hero in the ordinary world,
Washes dishes in the sink
Adventure softly whispers
'The world dies without thee'
The dishes clatter
Chipping and cracking.
Paralyzed the hero stands.
This voice, all too familiar,
Echo's his deep yearning.
'Save the world, and be a change.
You watch the world like TV.
Not liking the show,
But too lazy to reach for the remote.'
Shaken, he falls to his knees
No confidence to fuel him.
Who is he to touch lives,
And improve the world?
Adventure screams,
'Rise to thy feet ye vagabond,
flourish your glory,
before i pass thee by again.'"
23,Emotion,HeroPoemsHeWasABigHeroPoembyFrancisDuggan,"He has just turned fifty his fastest pace slow
He is not the man he was twenty years ago
When they used to toast him at the local pub
And he was the hero of the football club
But time it did not wait for him time it ticked on
And he can only talk now of his better days gone
When he was his football club's number 1 player
And he could run as fast as a wildborn hare
And though he has such good memories of the past
The Seasons came and went and time went so fast
Whilst yet not an old man his hair is quite gray
And clearly he has known a far better day
Two decades ago when his hair was dark brown
He was a big hero the toast of the town."
24,Emotion,HeroPoemsSoldiersWhoWishToBeAHeroPoembyAnonymousAmericas,"Soldiers who wish to be a hero
Are practically zero.
But those who wish to be civilians,
Jesus, they run into millions."
25,Emotion,HeroPoemsAHeroPoembyJoshCarew,"A Hero is someone looked up to,
Who others could love to be,
A Hero is someone, who is very courageous,
And willing to put their life aside for another’s happiness or well being,
A Hero is anybody, anybody who can make someone’s day,
Or to help out with a simple chore,
A Hero does not have to be successful,
Or to complete their great intention,
A Hero does not have to be able to fly,
Nor to have any other superhuman power,
A Hero can be of any sex, race, or species,
They do not have to be human,
A Hero is not somebody, who is good at everything,
They don’t even have to be good at very well anything,
A Hero is somebody, who could only listen,
They could make you smile with out any words,
A Hero is someone, who could stand up for you,
Or to agree in your beliefs,
A Hero could be your Teacher,
helping you learn towards your future,
A Hero is anybody, and everybody,
Everyone is someone’s Hero,
And everybody has a Hero.
02/28/2008"
26,Emotion,HeroPoemsYourHeroPoembyFrancisDuggan,"The heroes of the masses they live for their renown
And the masses create their heroes and then drag their heroes down
And the masses are unpredictable they change from day to day
And some of their heroes like the Autumn flowers are quick to fade away.
Yet there are millions of unsung heroes and they live on every street
And every day a hero I feel privileged to meet
True heroes male and female yet by the masses unsung
The World is full of heroes of heroes old and young.
Some heroes of the masses are arrogant and proud
And their egos over-swollen from the adulation of the crowd
But give me the unsung heroes who go their own quiet way
Who out of the kindness of their hearts perform one good deed every day.
Many heroes of the masses are not heroes to me
Though every day I walk the street some true hero I do see
Your hero is chauffeur driven and drinks the most expensive wine
And you can have your hero but your hero isn't mine."
27,Emotion,HeroPoemsHeroStuffPoembyLonnieHicks,"The climbing high was stone by stone
bloodied hands and striated hearts
scattered behind on the trail;
some crying years
and many happy ones;
but our life has been to be sure an upward struggle
to mountain climb, one after another.
Yet at each boulder and rock you offered me
a rope and line
and each time lifted up
me along with your self.
How can a climber of rocks lift both self
and another, but you do so and have done.
This is hero stuff and you are mine.
Beaten back and beaten down you surpassed
all that
was placed in your path and humor greeted
each strife and set-back.
The twinkled eye-your mischievous grin-
took its place at every battle scene
and you emerged from smoke and hue
unscathed, both us and you.
This is hero stuff.
I lay down my Cloth of Gold in salute
for you to step upon
for I am sure your foot will only lightly touch-
nay float above-
not because you are divinity
but because you take life lightly as it comes-
good humor, allows you to float-
scaling every mountain such
that it becomes an adventure it seems
characterizing the scaling up
and that is because of you my dear.
You are hero stuff."
28,Emotion,HeroPoemsHeroAndLeanderPoembyJohnDonne,"Both robb'd of air, we both lie in one ground ;
Both whom one fire had burnt, one water drown'd"
29,Emotion,HeroPoemsTheHeroToYouNotAHeroToMePoembyFrancisDuggan,"Suppose we all do look at things differently
The hero to you not a hero to me
Your hero renowned for his skills at football
Yet the hero to some not a hero to all
If on everything we did happen to agree
How utterly boring indeed we would be
Our different ways makes us more interesting as some like to say
No two look at life in exactly in the same way
You have your own hero and that suits me fine
But your sort of hero could never be mine
Of our different views on life I am all too aware
And so little in common we do have to share
We don't share common friends or we don't share common foes
Which makes us seem more interesting one would have to suppose."
30,Emotion,HeroPoemsToMyHeroAnnePoembyKatherineKobito,"You and six others lived in this small place.
Yall went in hiding because of your race.
You tried to be quiet, except for one sound.
A robber heard it and spread it around.
So the Gestapo made thing go array.
One by one they took all you had away.
You lived on this Earth for sixteen short years.
No one ever saw your saddening tears.
Once a pretty girl with dreams to write books.
You went on writing, despite people's looks.
You saw life differently than others,
They tried to fly without feathers.
There is a guy who reminds me of you.
Surprise! His name is Winnie the Pooh!
I say this because he is very kind.
You and he once had the same type of mind.
I honestly wish that you were still here.
Both of us would talk all throughout the year.
Being wise way beyond your sixteen yeras,
Many things were shared, including your tears.
You are my hero, my savior, myf riend.
I wish we could talk 'till the very end.
I strongly believe that we will meet someday.
I won't lose hope-I'm living today."
31,Emotion,HeroPoemsMyHeroDadPoembyScarredUnknown,"you have been there for me
whether i wanted you or not
you mean everything to me
and i know it might not show
but you are my only hero
you keep me
on the right path
you open doors
and you push me high
so that i can fly
as far as i can go
i know we argue
and i know we bicker
but through all and all
it ends the same
you know me more
than i know me
you show me things
i'd never see
i know that to you
i mean everything
but did you know
you are my everything
you gave me all i have
and show me what i don't
you keep me humble
and you keep me true
but the best you do
is let me know what i do
and no matter what i do
you'll still be there
you are the only one
who has stayed with me
stayed by me
and loved me
through all these things
are the reasons why
you are and always will be
my hero"
32,Emotion,HeroPoemsFallenHeroPoembyHeathChishty,"Our two hearts beat as one, forever glowing under the sun.
So rise once more, but shed no tears.
I wasn't afraid to give my life for someone so brave.
Do what you can, and never give in.
It will take but one second for my gift to end.
Live in the present, not in your past.
The future is approaching far to fast.
Never be afraid to do the right thing, even if it means dieing in pain. The world needs more heros to stand for our cause, freedom and happiness aren't a mirrage, their real and so is the price we pay. Losing more friends with each passing day.
Someday freedom may be free, but as of today its up to you and me to pay the price with our lives.
So stand tall in the face of terror, even just one soldier can make a difference, because no soldier is alone, our hearts beat together.
So don't be afraid my friend, I'm right there with you on the front lines, so don't be afriad I'm not far behind...."
33,Emotion,HeroPoemsTheHeroPoembyRabindranathTagore,"Mother, let us imagine we are travelling, and passing through a
strange and dangerous country.
You are riding in a palanquin and I am trotting by you on a
red horse.
It is evening and the sun goes down. The waste of Joradighi
lies wan and grey before us. The land is desolate and barren.
You are frightened and thinking-""I know not where we have come
to.""
I say to you, ""Mother, do not be afraid.""
The meadow is prickly with spiky grass, and through it runs
a narrow broken path.
There are no cattle to be seen in the wide field; they have
gone to their village stalls.
It grows dark and dim on the land and sky, and we cannot tell
where we are going.
Suddenly you call me and ask me in a whisper, ""What light is
that near the bank?""
Just then there bursts out a fearful yell, and figures come
running towards us.
You sit crouched in your palanquin and repeat the names of the
gods in prayer.
The bearers, shaking in terror, hide themselves in the thorny
bush.
I shout to you, ""Don't be afraid, mother. I am here.""
With long sticks in their hands and hair all wild about their
heads, they come nearer and nearer.
I shout, ""Have a care, you villains! One step more and you are
dead men.""
They give another terrible yell and rush forward.
You clutch my hand and say, ""Dear boy, for heaven's sake, keep
away from them.""
I say, ""Mother, just you watch me.""
Then I spur my horse for a wild gallop, and my sword and
buckler clash against each other.
The fight becomes so fearful, mother, that it would give you
a cold shudder could you see it from your palanquin.
Many of them fly, and a great number are cut to pieces.
I know you are thinking, sitting all by yourself, that your
boy must be dead by this time.
But I come to you all stained with blood, and say,""Mother, the
fight is over now.""
You come out and kiss me, pressing me to your heart, and you
say to yourself,
""I don't know what I should do if I hadn't my boy to escort
me.""
A thousand useless things happen day after day, and why
couldn't such a thing come true by chance?
It would be like a story in a book.
My brother would say, ""Is it possible? I always thought he was
so delicate!""
Our village people would all say in amazement, ""Was it not
lucky that the boy was with his mother?"""
34,Emotion,HeroPoemsNoOnesHeroPoembySherylFrasher,"Looking back I have done much in this life
I was a child, a mother, and a wife
Yet…I am no ones hero
As a child I always tried to be helpful
A little mischievous but wasn’t much trouble
Yet…I am no ones hero
As a mother I read stories, played games, and sang songs
Baked cookies, healed wounds, and righted the wrongs
Yet…I am no ones hero
As a wife I did the laundry, cooked meals, and cleaned house
Took care of the kids, paid bills, tried to be a good spouse
Yet…I am no ones hero
I encouraged triumph, success, glory and fame
Dealt with pain, sorrow, guilt and shame
Yet…I am no ones hero
I have been looked to for security, for guidance in growth
I have loved unconditionally, for that is my oath
Yet…I am no ones hero
I have wrapped my arms around to shield from the outside
In times of turmoil, I have been right beside
Yet…I am no ones hero
I have concluded, after giving it much thought
For everyone, a hero is sought
Yet…I am no ones hero"
35,Emotion,HeroPoemsBeMyHeroPoembykatie,"would you do me a favour
and take me in your arms
take me some where out of sight
take me oh so far
away from all these people
full of hope and faith
set me down beside this lake
and sit with me a while
untill my depression fades away
untill im me again
and then
tell me that you love me
tell me that you care
for knowing you
is loving you
and without you im in dispear
so wont you be my hero
and rescue me here and now
for my other hero lost his wings
and fell upon his crown
he left me all alone
longing for some one to take me home"
36,Emotion,HeroPoemsWimbledonsUnsungHeroPoembyMichaelShepherd,"You've watched my work in your millions
every year without fail, as
I'm on the screen so frequently;
and yet few know my face;
that's how I'd like it:
do your job, go watch the game...
there's some doubt whether I do this
just for love; or whether money
changes hands in some offshore account;
or indeed, whether I'm a conspiracy
involving the better-known;
the less known, the better, is what I say;
who wants the dread words 'product placement'
bandied around this hallowed turf..
but yes, you've guessed it:
I'm the guy you never see
who turns the labels on the Robinson's bottles
(once of barley-water fame, in the days
before 'probiotic liquid supplements')
to face the TV camera..
my service never faults."
37,Emotion,HeroPoemsAHeroOfHisClimePoembyMichaelShepherd,"This morning, as I cut into
the tough flesh of the huge tomato
with its brown, half-healed scar
like an old sabre wound from some great battle,
the thought came, if you can call
a vegetable, heroic, and why not,
then this old bruiser is a hero…
its red proud chest so stalwart set,
saying, I saw the season through..
come rain, come shine, come wind
and foul weather - what’s going on these days? –
I saw it all – and more than that –
I grew it – my way… and if they said,
as mortals do –
as if they knew a tom that’s true –
you’re not for us – I’ll say to you –
I saw two thousand seven through -
I lived it – my way…"
