,topic,file,text
10,Emotion,MoonPoemsFullMoonContemplationPoembyLindaOri,"It's said the moon has power over man -
It governs our body mechanisms,
Rising and falling biorhythms,
Lunar months during pregnancy,
And it plays with our minds:
The full moon is captivating -
Rising as a ball of orange light in the fall,
Blazing brilliant white on a winter night
Enhancing the stars in their midnight glory
And bathing the earth below in stark half-light:
It mesmerizes lovers and dreamers,
Promises miracles to those who pray,
Agitates the mentally unstable mind,
Inspires the poet to creat beautiful words,
And interrupts our sleep with its magical glow;
It beckons us to exlore its mysteries -
A lucky few have walked its surface
Leaving footprints for future explorers to follow,
Always it appears as a beacon of steadfastness,
An anchor that tethers this unstable planet.
A beautiful sight on a black onyx night."
11,Emotion,MoonPoemsTheLightOTheMoonPoembyVachelLindsay,"[How different people and different animals look upon the moon: showing that each creature finds in it his own mood and disposition]
The Old Horse in the City
The moon's a peck of corn. It lies
Heaped up for me to eat.
I wish that I might climb the path
And taste that supper sweet.
Men feed me straw and scanty grain
And beat me till I'm sore.
Some day I'll break the halter-rope
And smash the stable-door,
Run down the street and mount the hill
Just as the corn appears.
I've seen it rise at certain times
For years and years and years.
What the Hyena Said
The moon is but a golden skull,
She mounts the heavens now,
And Moon-Worms, mighty Moon-Worms
Are wreathed around her brow.
The Moon-Worms are a doughty race:
They eat her gray and golden face.
Her eye-sockets dead, and molding head:
These caverns are their dwelling-place.
The Moon-Worms, serpents of the skies,
From the great hollows of her eyes
Behold all souls, and they are wise:
With tiny, keen and icy eyes,
Behold how each man sins and dies.
When Earth in gold-corruption lies
Long dead, the moon-worm butterflies
On cyclone wings will reach this place —
Yea, rear their brood on earth's dead face.
What the Snow Man Said
The Moon's a snowball. See the drifts
Of white that cross the sphere.
The Moon's a snowball, melted down
A dozen times a year.
Yet rolled again in hot July
When all my days are done
And cool to greet the weary eye
After the scorching sun.
The moon's a piece of winter fair
Renewed the year around,
Behold it, deathless and unstained,
Above the grimy ground!
It rolls on high so brave and white
Where the clear air-rivers flow,
Proclaiming Christmas all the time
And the glory of the snow!
What the Scare-crow Said
The dim-winged spirits of the night
Do fear and serve me well.
They creep from out the hedges of
The garden where I dwell.
I wave my arms across the walk.
The troops obey the sign,
And bring me shimmering shadow-robes
And cups of cowslip-wine.
Then dig a treasure called the moon,
A very precious thing,
And keep it in the air for me
Because I am a King.
What Grandpa Mouse Said
The moon's a holy owl-queen.
She keeps them in a jar
Under her arm till evening,
Then sallies forth to war.
She pours the owls upon us.
They hoot with horrid noise
And eat the naughty mousie-girls
And wicked mousie-boys.
So climb the moonvine every night
And to the owl-queen pray:
Leave good green cheese by moonlit trees
For her to take away.
And never squeak, my children,
Nor gnaw the smoke-house door:
The owl-queen then will love us
And send her birds no more.
The Beggar Speaks
""What Mister Moon Said to Me.""
Come, eat the bread of idleness,
Come, sit beside the spring:
Some of the flowers will keep awake,
Some of the birds will sing.
Come, eat the bread no man has sought
For half a hundred years:
Men hurry so they have no griefs,
Nor even idle tears:
They hurry so they have no loves:
They cannot curse nor laugh —
Their hearts die in their youth with neither
Grave nor epitaph.
My bread would make them careless,
And never quite on time —
Their eyelids would be heavy,
Their fancies full of rhyme:
Each soul a mystic rose-tree,
Or a curious incense tree:
Come, eat the bread of idleness,
Said Mister Moon to me.
What the Forester Said
The moon is but a candle-glow
That flickers thro' the gloom:
The starry space, a castle hall:
And Earth, the children's room,
Where all night long the old trees stand
To watch the streams asleep:
Grandmothers guarding trundle-beds:
Good shepherds guarding sheep."
12,Emotion,MoonPoemsPhasesOfTheMoonPoembyElinorMortonWylie,"Once upon a time I heard
That the flying moon was a Phoenix bird;
Thus she sails through windy skies,
Thus in the willow's arms she lies;
Turn to the East or turn to the West
In many trees she makes her nest.
When she's but a pearly thread
Look among birch leaves overhead;
When she dies in yellow smoke
Look in a thunder-smitten oak;
But in May when the moon is full,
Bright as water and white as wool,
Look for her where she loves to be,
Asleep in a high magnolia tree."
13,Emotion,MoonPoemsLateMoonPoembyPhilipLevine,"2 a.m.
December, and still no mon
rising from the river.
My mother
home from the beer garden
stands before the open closet
her hands still burning.
She smooths the fur collar,
the scarf, opens the gloves
crumpled like letters.
Nothing is lost
she says to the darkness, nothing.
The moon finally above the town,
The breathless stacks,
the coal clumps,
the quiet cars
whitened at last.
Her small round hand whitens,
the hand a stranger held
and released
while the Polish music wheezed.
I'm drunk, she says,
and knows she's not. In her chair
undoing brassiere and garters
she sighs
and waits for the need
to move.
The moon descends
in a spasm of silver
tearing the screen door,
the eyes of fire
drown in the still river,
and she's herself.
The little jewels
on cheek and chin
darken and go out,
and in darkness
nothing falls
staining her lap."
14,Emotion,MoonPoemsBreathingPlaceYellowMoonPoembyStarrWilliams,"Yellow moon peeps at me
Behind the shadows of the night.
Rises slow among the leaves,
Spreading eerie yellow light.
The oval face stares back at mine,
Screams silently, “ Go, leave! ”
I need to go, to go somewhere,
Somewhere I can breathe.
I wonder if that Breathing Place,
Is somewhere I can go.
Is it for those who wander there?
As well as those who know?
I think this Breathing Place must be,
A field of yellow grass.
An opaque sky, reaches out,
And steals from me, my past.
Or could it be a mossy rock,
By crystal mountain stream.
Trailing bare toes in the clear blue,
Where I seem a natural queen.
This rest, this rest, this peace, this bliss,
Is found in the Breathing Place.
But where is it? Is there room for me?
In that Breathing Place?
As the yellow moon finally,
Tops the trees,
I give a wishful sigh,
And it melts with the breeze.
I turn around,
Only to face my life,
In the house,
Those big bright lights.
And so continues,
My normal life,
Without a Breathing Place."
15,Emotion,MoonPoemsToTheMoonPoembyPercyByssheShelley,"Art thou pale for weariness
Of climbing heaven and gazing on the earth,
Wandering companionless
Among the stars that have a different birth, -
And ever changing, like a joyless eye
That finds no object worth its constancy?"
16,Emotion,MoonPoemsWantingTheMoonPoembyDeniseLevertov,"Not the moon. A flower
on the other side of the water.
The water sweeps past in flood,
dragging a whole tree by the hair,
a barn, a bridge. The flower
sings on the far bank.
Not a flower, a bird calling
hidden among the darkest trees, music
over the water, making a silence
out of the brown folds of the river's cloak.
The moon. No, a young man walking
under the trees. There are lanterns
among the leaves.
Tender, wise, merry,
his face is awake with its own light,
I see it across the water as if close up.
A jester. The music rings from his bells,
gravely, a tune of sorrow,
I dance to it on my riverbank."
17,Emotion,MoonPoemsGoodOldMoonPoembyLiPo,"When I was a boy I called the moon a
white plate of jade, sometimes it looked
like a great mirror hanging in the sky,
first came the two legs of the fairy
and the cassia tree, but for whom the rabbit
kept on pounding medical herbs, I
just could not guess. Now the moon is being
swallowed by the toad and the light
flickers out leaving darkness all around;
I hear that when nine of the burning suns out
of the ten were ordered to be shot down by
the Emperor Yao, all has since been quiet
and peaceful both for heaven and man,
but this eating up of the moon is for me
a truly ugly scene filling me with forebodings
wondering what will come out of it."
18,Emotion,MoonPoemsToTheMoonPoembyCharlesHarpur,"With musing mind I watch thee steal
Above those envious clouds that hid
Till now thy face; thou dost reveal
More than the glaring sunlight did;
So round me would I have thy light
In one broad sea of beauty lie,
And who, while thou dost rule the night,
For day would sigh,
Nor long for wings that he might flee
To find thy hidden face and ride the dark with thee?
And hence it was that ever forth
My fancy doated more and more
Upon the wild poetic worth
Of that old tale in Grecian lore,
Which to the head of Latmos gave
Supernal glories, passion-won
By him who, in the mystic cave—
Endymion—
Was wont to meet thee night by night,
And drink into his soul the spirit of thy light.
Not thus it was thy beauty shone
In these drear summers lately past;
Disheartened, world-distrusting, lone,
I shuddered in misfortune’s blast!
Many that loved me, once were nigh
Of whom now these I may not trust,
And those forget me—or they lie
Dark in the dust!
And never can we meet again,
Loving and loved as then, beneath thy friendly reign.
O Cynthia! It would even seem
That portions from our spirits fell,
Like scent from flowers, throughout life’s dream;
And by that clue invisible,
A gathered after-scene of all
Affection builded high in vain,
Is drawn thus in dim funeral
Past us again;
The which, where shadowed most with gloom,
Uncertain thought is fain to map with spells of doom.
Let me this night the past forget,
For though its dying voices be
At times like tones from Eden, yet
The years have brought such change for me
That when but now my thoughts were given
To all I’d suffered, loved, and lost,
Turning my eyes again to heaven,
Tear-quenched almost,
I started with impatience strange,
To find thee, even thee, smiling untouched by change!
O vain display of secred pride!
My human heart, what irks thee so?
What, in the scale of being tried,
Should weigh thy happiness or woe?
Pale millions, so by fortune curst,
Have loved for sorrow in the light
Of this yet youthful morn, since first
She claimed the night,
And thus mature even from her birth,
With pale beam chased the glooms that swathed the infant earth.
And be it humbling, too, to know
That when this pile of haughty clay
For ages shall have ceased to glow—
Shrunk to a line of ashes grey,
Which, as the invasive ploughshare drills
The unremembered burial sward,
The wild winds o’er a hundred hills
May whirl abroad—
That in the midnight heavens thou
Shalt hang thy unfaded lamp, and smile serene as now.
Nay, more than this: could even those,
The Edenites, who sorrowed here
Ere Noah’s tilted ark arose,
Or Nimrod chased the bounding deer—
Wherever sepulchred, could they
The rigid bonds of death and doom
Now for a moment shake away—
From out their tomb
They watchful face they still might see,
Just as they dying left it, gazing solemnly.
I sadden! Ah! Why bringest thou
Yet later memories to my mind?
I would but gaze upon thee now
A wiser counsel thence to find!
Shall I not even henceforth aim
To shun in act, in thought control,
Whatever dims the heaven-born flame—
The essential soul
I feel within, and which must be
A living light when thine is quenched eternally?"
19,Emotion,MoonPoemsFullMoonPoembyDuFu,"Above the tower -- a lone, twice-sized moon.
On the cold river passing night-filled homes,
It scatters restless gold across the waves.
On mats, it shines richer than silken gauze.
Empty peaks, silence: among sparse stars,
Not yet flawed, it drifts. Pine and cinnamon
Spreading in my old garden . . . All light,
All ten thousand miles at once in its light!"
20,Emotion,MoonPoemsMoonMoonCrazyMoonPoembyRajArumugam,"moon, moon, crazy moon
natural moon
torn apart and snoozing moon;
lovely moon, romantic moon
poor poor moon
the romance
plucked out of its drab surface;
moon moon going wild
moon moon running away
from the earth -
O moon, why do you run away from the earth?
does earth touch you in the wrong places
and you've got no Body
to which one could lodge
a complaint about sexual harassment? ?
ah, moon moon, temperamental moon
dark moon
glowing moon;
sexy moon
and old-woman hag of a moon;
moon moon with the best views of the earth
moon moon moon
puts me to sleep and wakes me up
in the middle of nights;
and one day we'll sleep in the moon
and produce babies there
and we'll have the first moon-ish boys and girls
and moon-ly families;
but meanwhile
moon moon driving fanatics
and inspiring love and romance and myths
moon moon eerie moon
moon moon that presides over love and horrors
and evil and good
and naked witches dancing in moonlit groves;
pooor moon moon the earth moon
not as interesting and dramatic as other moons;
don't get too friendly and dropp in -
oh, never dropp in, no one invited you
silly mooonn, no no, you're not invited home to earth
moon moon cheese moon eaten by mice;
but still our dear moon darling moon
moon mooon
our very own earth's moon
as we moo moo like cows
moo moo moo mooo
at our own moon moon moon"
21,Emotion,MoonPoemsTheCrescentMoonPoembyAmyLowell,"Slipping softly through the sky
Little horned, happy moon,
Can you hear me up so high?
Will you come down soon?
On my nursery window-sill
Will you stay your steady flight?
And then float away with me
Through the summer night?
Brushing over tops of trees,
Playing hide and seek with stars,
Peeping up through shiny clouds
At Jupiter or Mars.
I shall fill my lap with roses
Gathered in the milky way,
All to carry home to mother.
Oh! what will she say!
Little rocking, sailing moon,
Do you hear me shout -- Ahoy!
Just a little nearer, moon,
To please a little boy."
22,Emotion,MoonPoemsLookDownFairMoonPoembyWaltWhitman,"LOOK down, fair moon, and bathe this scene;
Pour softly down night's nimbus floods, on faces ghastly, swollen,
purple;
On the dead, on their backs, with their arms toss'd wide,
Pour down your unstinted nimbus, sacred moon."
23,Emotion,MoonPoemsAhMoonandStarPoembyEmilyDickinson,"240
Ah, Moon—and Star!
You are very far—
But were no one
Farther than you—
Do you think I'd stop
For a Firmament—
Or a Cubit—or so?
I could borrow a Bonnet
Of the Lark—
And a Chamois' Silver Boot—
And a stirrup of an Antelope—
And be with you—Tonight!
But, Moon, and Star,
Though you're very far—
There is one—farther than you—
He—is more than a firmament—from Me—
So I can never go!"
24,Emotion,MoonPoemsFragmentToTheMoonPoembyPercyByssheShelley,"Art thou pale for weariness
Of climbing Heaven, and gazing on the earth,
Wandering companionless
Among the stars that have a different birth,--
And ever changing, like a joyless eye
That finds no object worth its constancy?"
25,Emotion,MoonPoemsSleepingOutFullMoonPoembyRupertBrooke,"They sleep within. . . .
I cower to the earth, I waking, I only.
High and cold thou dreamest, O queen, high-dreaming and lonely.
We have slept too long, who can hardly win
The white one flame, and the night-long crying;
The viewless passers; the world's low sighing
With desire, with yearning,
To the fire unburning,
To the heatless fire, to the flameless ecstasy! . . .
Helpless I lie.
And around me the feet of thy watchers tread.
There is a rumour and a radiance of wings above my head,
An intolerable radiance of wings. . . .
All the earth grows fire,
White lips of desire
Brushing cool on the forehead, croon slumbrous things.
Earth fades; and the air is thrilled with ways,
Dewy paths full of comfort. And radiant bands,
The gracious presence of friendly hands,
Help the blind one, the glad one, who stumbles and strays,
Stretching wavering hands, up, up, through the praise
Of a myriad silver trumpets, through cries,
To all glory, to all gladness, to the infinite height,
To the gracious, the unmoving, the mother eyes,
And the laughter, and the lips, of light."
26,Emotion,MoonPoemsBeyondTheMoonPoembyVachelLindsay,"[Written to the Most Beautiful Woman in the World]
M< Sweetheart is the TRUTH BEYOND THE MOON,
And never have I been in love with Woman,
Always aspiring to be set in tune
With one who is invisible, inhuman.
O laughing girl, cold TRUTH has stepped between,
Spoiling the fevers of your virgin face:
Making your shining eyes but lead and clay,
Mocking your brilliant brain and lady's grace.
TRUTH haunted me the day I wooed and lost,
The day I wooed and won, or wooed in play:
Tho' you were Juliet or Rosalind,
Thus shall it be, forever and a day.
I doubt my vows, tho' sworn on my own blood,
Tho' I draw toward you weeping, soul to soul,
I have a lonely goal beyond the moon;
Ay, beyond Heaven and Hell, I have a goal!"
27,Emotion,MoonPoemsUnderTheHarvestMoonPoembyCarlSandburg,"Under the harvest moon,
When the soft silver
Drips shimmering
Over the garden nights,
Death, the gray mocker,
Comes and whispers to you
As a beautiful friend
Who remembers.
Under the summer roses
When the flagrant crimson
Lurks in the dusk
Of the wild red leaves,
Love, with little hands,
Comes and touches you
With a thousand memories,
And asks you
Beautiful, unanswerable questions."
28,Emotion,MoonPoemsHavingLostMySonsIConfrontTheWreckageOfTheMoonChristmas1960PoembyJamesArlingtonWright,"After dark
Near the South Dakota border,
The moon is out hunting, everywhere,
Delivering fire,
And walking down hallways
Of a diamond.
Behind a tree,
It ights on the ruins
Of a white city
Frost, frost.
Where are they gone
Who lived there?
Bundled away under wings
And dark faces.
I am sick
Of it, and I go on
Living, alone, alone,
Past the charred silos, past the hidden graves
Of Chippewas and Norwegians.
This cold winter
Moon spills the inhuman fire
Of jewels
Into my hands.
Dead riches, dead hands, the moon
Darkens,
And I am lost in the beautiful white ruins
Of America."
29,Emotion,MoonPoemsDarkMoonRisingPoembyAJMcKinley,"The dark moon is rising
No silver left to see
The crone has awakened
Her power flows in me
The dark storm is coming
The rain pouring down
The thunder raises power
As lightening takes ground
The dark Queen is walking
Her whispers call to me
Ancient wisdom flowing
Circling energies flow free
The dark night is waiting
Its lure a sweet bane
Stepped through my shadow
And I am forever changed
Copyright 2006 A.J. McKinley"
30,Emotion,MoonPoemsKrishnaWantingTheMoonPoembySantSurdas,"Mother, the moon I want as my toy.
I will roll on the floor,
Not come to your lap,
Nor have my hair-braid combed.
No longer will I be your child
I will only be Nand baba's boy.
Listen son, come to me
There's a secret from bal we can hide.
Hiding her smile, Yasoda said,
I'll give you a brand new bride.
Quick then, Mother, I swear by you
A wedding is what I'd like."
31,Emotion,MoonPoemsWhatCounselHasTheHoodedMoonPoembyJamesJoyce,"What counsel has the hooded moon
Put in thy heart, my shyly sweet,
Of Love in ancient plenilune,
Glory and stars beneath his feet -- -
A sage that is but kith and kin
With the comedian Capuchin?
Believe me rather that am wise
In disregard of the divine,
A glory kindles in those eyes
Trembles to starlight. Mine, O Mine!
No more be tears in moon or mist
For thee, sweet sentimentalist."
32,Emotion,MoonPoemsToMyBrothersSistersAdriftInTroubledTimesThisPoemOfTheMoonPoembyBaiJuyi,"Since the disorders in Henan and the famine in Guannei, my brothers and sisters have been scattered. Looking at the moon, I express my thoughts in this poem, which I send to my eldest brother at Fuliang, my seventh brother at Yuqian, My fifteen brother at Wujiang and my younger brothers and sisters at Fuli and Xiagui.
My heritage lost through disorder and famine,
My brothers and sisters flung eastward and westward,
My fields and gardens wrecked by the war,
My own flesh and blood become scum of the street,
I moan to my shadow like a lone-wandering wildgoose,
I am torn from my root like a water-plant in autumn:
I gaze at the moon, and my tears run down
For hearts, in five places, all sick with one wish."
33,Emotion,MoonPoemsTheMoonPoembyPercyByssheShelley,"I
AND, like a dying lady lean and pale,
Who totters forth, wrapp'd in a gauzy veil,
Out of her chamber, led by the insane
And feeble wanderings of her fading brain,
The mood arose up in the murky east,
A white and shapeless mass.
II
Art thou pale for weariness
Of climbing heaven and gazing on the earth,
Wandering companionless
Among the stars that have a different birth,
And ever changing, like a joyless eye
That finds no object worth its constancy?"
34,Emotion,MoonPoemsSonnetXxxWhetherTheTurkishNewMoonPoembySirPhilipSidney,"Whether the Turkish new moon minded be
To fill his horns this year on Christian coast;
How Poles' right king means, with leave of host,
To warm with ill-made fire cold Muscovy;
If French can yet three parts in one agree;
What now the Dutch in their full diets boast;
How Holland hearts, now so good towns be lost,
Trust in the shade of pleasing Orange tree;
How Ulster likes of that same golden bit
Wherewith my father once made it half tame;
If in the Scotch court be no welt'ring yet:
These questions busy wits to me do frame.
I, cumber'd with good manners, answer do,
But know not how, for still I think of you."
