,topic,file,text
10,Emotion,PoemPoemsPoemWithRefrainsPoembyRobertPinsky,"The opening scene.  The yellow, coal-fed fog
Uncurling over the tainted city river,
A young girl rowing and her anxious father
Scavenging for corpses.  Funeral meats.  The clever
Abandoned orphan.  The great athletic killer
Sulking in his tent.  As though all stories began
With someone dying.
When her mother died,
My mother refused to attend the funeral--
In fact, she sulked in her tent all through the year
Of the old lady's dying.  I don't know why:
She said, because she loved her mother so much
She couldn't bear to see the way the doctors,
Or her father, or--someone--was letting her mother die.
""Follow your saint, follow with accents sweet;
Haste you, sad notes, fall at her flying feet.""
She fogs things up, she scavenges the taint.
Possibly that's the reason I write these poems.
But they did speak:  on the phone.  Wept and argued,
So fiercely one or the other often cut off
A sentence by hanging up in rage--like lovers,
But all that year she never saw her face.
They lived on the same block, four doors apart.
""Absence my presence is; strangeness my grace;
With them that walk against me is my sun.""
""Synagogue"" is a word I never heard,
We called it shul, the Yiddish word for school.
Elms, terra-cotta, the ocean a few blocks east.
""Lay institution"":  she taught me we didn't think
God lived in it.  The rabbi is just a teacher.
But what about the hereditary priests,
Descendants of the Cohanes of the Temple,
Like Walter Holtz--I called him Uncle Walter,
When I was small.  A big man with a face
Just like a boxer dog or a cartoon sergeant.
She told me whenever he helped a pretty woman
Try on a shoe in his store, he'd touch her calf
And ask her, ""How does that feel?""  I was too little
To get the point but pretended to understand.
""Desire, be steady; hope is your delight,
An orb wherein no creature can ever be sorry.""
She didn't go to my bar mitzvah, either.
I can't say why:  she was there, and then she wasn't.
I looked around before I mounted the steps
To chant that babble and the speech the rabbi wrote
And there she wasn't, and there was Uncle Walter
The Cohane frowning with his doggy face:
""She's missing her own son's musaf.""  Maybe she just
Doesn't like rituals.  Afterwards, she had a reason
I don't remember.  I wasn't upset:  the truth
Is, I had decided to be the clever orphan
Some time before.  By now, it's all a myth.
What is a myth but something that seems to happen
Always for the first time over and over again?
And ten years later, she missed my brother's, too.
I'm sorry:  I think it was something about a hat.
""Hot sun, cool fire, tempered with sweet air,
Black shade, fair nurse, shadow my white hair;
Shine, sun; burn, fire; breathe, air, and ease me.""
She sees the minister of the Nation of Islam
On television, though she's half-blind in one eye.
His bow tie is lime, his jacket crocodile green.
Vigorously he denounces the Jews who traded in slaves,
The Jews who run the newspapers and the banks.
""I see what this guy is mad about now,"" she says,
""It must have been some Jew that sold him the suit.""
""And the same wind sang and the same wave whitened,
And or ever the garden's last petals were shed,
In the lips that had whispered, the eyes that had lightened.""
But when they unveiled her mother's memorial stone,
Gathered at the graveside one year after the death,
According to custom, while we were standing around
About to begin the prayers, her car appeared.
It was a black car; the ground was deep in snow.
My mother got out and walked toward us, across
The field of gravestones capped with snow, her coat
Black as the car, and they waited to start the prayers
Until she arrived.  I think she enjoyed the drama.
I can't remember if she prayed or not,
But that may be the way I'll remember her best:
Dark figure, awaited, attended, aware, apart.
""The present time upon time passëd striketh;
With Phoebus's wandering course the earth is graced.
The air still moves, and by its moving, cleareth;
The fire up ascends, and planets feedeth;
The water passeth on, and all lets weareth;
The earth stands still, yet change of changes breedeth."""
11,Emotion,PoemPoemsABirthdayPoemPoembyTedKooser,"Just past dawn, the sun stands
with its heavy red head
in a black stanchion of trees,
waiting for someone to come
with his bucket
for the foamy white light,
and then a long day in the pasture.
I too spend my days grazing,
feasting on every green moment
till darkness calls,
and with the others
I walk away into the night,
swinging the little tin bell
of my name."
12,Emotion,PoemPoemsTheLostBabyPoemPoembyLucilleClifton,"the time i dropped your almost body down
down to meet the waters under the city
and run one with the sewage to the sea
what did i know about waters rushing back
what did i know about drowning
or being drowned
you would have been born in winter
in the year of the disconnected gas
and no car
we would have made the thin walk
over the genecy hill into the canada winds
to let you slip into a stranger's hands
if you were here i could tell you
these and some other things
and if i am ever less than a mountain
for your definite brothers and sisters
let the rivers wash over my head
let the sea take me for a spiller of seas
let black men call me stranger always
for your never named sake"
13,Emotion,PoemPoemspoemChicagoTheWereAgePoembyBillKnott,"'My age, my beast!' - Osip Mandelstam
On the lips a taste of tolling we are blind
The light drifts like dust over faces
We wear masks on our genitals
You've heard of lighting cigarettes with banknotes we used to light ours with Jews
History is made of bricks you can't go through it
And bricks are made of bones and blood and
Bones and blood are made of little tiny circles that nothing can go through Except a piano with rabies
Blood gushes into, not from, our wounds
Vietnamese Cuban African bloods
Constellations of sperm upon our bodies
Drunk as dogs before our sons
The bearded foetus lines up at the evolution-trough
Swarmy bloods in the rabid piano
The air over Chicago is death's monogram
This is the Were-Age rushing past
Speed: 10,000 men per minute
This is the species bred of death
The manshriek of flesh
The lifeless sparks of flesh
Covering the deep drums of vision
O new era race-wars jugular-lightning
Dark glance bursting from the over-ripe future
Know we are not the smilelines of dreams
Nor the pores of the Invisible
Piano with rabies we are victorious over
The drum and the wind-chime
We bite back a voice that might have emerged
To tame these dead bodies aid wet ashes"
14,Emotion,PoemPoemsAnAlmostMadeUpPoemPoembyCharlesBukowski,"I see you drinking at a fountain with tiny
blue hands, no, your hands are not tiny
they are small, and the fountain is in France
where you wrote me that last letter and
I answered and never heard from you again.
you used to write insane poems about
ANGELS AND GOD, all in upper case, and you
knew famous artists and most of them
were your lovers, and I wrote back, it' all right,
go ahead, enter their lives, I' not jealous
because we' never met. we got close once in
New Orleans, one half block, but never met, never
touched. so you went with the famous and wrote
about the famous, and, of course, what you found out
is that the famous are worried about
their fame -  not the beautiful young girl in bed
with them, who gives them that, and then awakens
in the morning to write upper case poems about
ANGELS AND GOD. we know God is dead, they' told
us, but listening to you I wasn' sure. maybe
it was the upper case. you were one of the
best female poets and I told the publishers,
editors, "" her, print her, she' mad but she'
magic. there' no lie in her fire."" I loved you
like a man loves a woman he never touches, only
writes to, keeps little photographs of. I would have
loved you more if I had sat in a small room rolling a
cigarette and listened to you piss in the bathroom,
but that didn' happen. your letters got sadder.
your lovers betrayed you. kid, I wrote back, all
lovers betray. it didn' help. you said
you had a crying bench and it was by a bridge and
the bridge was over a river and you sat on the crying
bench every night and wept for the lovers who had
hurt and forgotten you. I wrote back but never
heard again. a friend wrote me of your suicide
3 or 4 months after it happened. if I had met you
I would probably have been unfair to you or you
to me. it was best like this."
15,Emotion,PoemPoemsNoticeWhatThisPoemIsNotDoingPoembyWilliamStafford,"The light along the hills in the morning
comes down slowly, naming the trees
white, then coasting the ground for stones to nominate.
Notice what this poem is not doing.
A house, a house, a barn, the old
quarry, where the river shrugs--
how much of this place is yours?
Notice what this poem is not doing.
Every person gone has taken a stone
to hold, and catch the sun. The carving
says, ""Not here, but called away.""
Notice what this poem is not doing.
The sun, the earth, the sky, all wait.
The crowns and redbirds talk. The light
along the hills has come, has found you.
Notice what this poem has not done."
16,Emotion,PoemPoemsOakAndTheBroomTheAPastoralPoemPoembyWilliamWordsworth,"I
His simple truths did Andrew glean
Beside the babbling rills;
A careful student he had been
Among the woods and hills.
One winter's night, when through the trees
The wind was roaring, on his knees
His youngest born did Andrew hold:
And while the rest, a ruddy quire,
Were seated round their blazing fire,
This Tale the Shepherd told.
II
""I saw a crag, a lofty stone
As ever tempest beat!
Out of its head an Oak had grown,
A Broom out of its feet.
The time was March, a cheerful noon--
The thaw-wind, with the breath of June,
Breathed gently from the warm south-west:
When, in a voice sedate with age,
This Oak, a giant and a sage,
His neighbour thus addressed:--
III
""'Eight weary weeks, through rock and clay,
Along this mountain's edge,
The Frost hath wrought both night and day,
Wedge driving after wedge.
Look up! and think, above your head
What trouble, surely, will be bred;
Last night I heard a crash--'tis true,
The splinters took another road--
I see them yonder--what a load
For such a Thing as you!
IV
""'You are preparing as before,
To deck your slender shape;
And yet, just three years back--no more--
You had a strange escape:
Down from yon cliff a fragment broke;
It thundered down, with fire and smoke,
And hitherward pursued its way;
This ponderous block was caught by me,
And o'er your head, as you may see,
'Tis hanging to this day!
V
""'If breeze or bird to this rough steep
Your kind's first seed did bear;
The breeze had better been asleep,
The bird caught in a snare:
For you and your green twigs decoy
The little witless shepherd-boy
To come and slumber in your bower;
And, trust me, on some sultry noon,
Both you and he, Heaven knows how soon!
Will perish in one hour.
VI
""'From me this friendly warning take'--
The Broom began to doze,
And thus, to keep herself awake,
Did gently interpose:
'My thanks for your discourse are due;
That more than what you say is true,
I know, and I have known it long;
Frail is the bond by which we hold
Our being, whether young or old,
Wise, foolish, weak, or strong.
VII
""'Disasters, do the best we can,
Will reach both great and small;
And he is oft the wisest man,
Who is not wise at all.
For me, why should I wish to roam?
This spot is my paternal home,
It is my pleasant heritage;
My father many a happy year,
Spread here his careless blossoms, here
Attained a good old age.
VIII
""'Even such as his may be my lot.
What cause have I to haunt
My heart with terrors? Am I not
In truth a favoured plant!
On me such bounty Summer pours,
That I am covered o'er with flowers;
And, when the Frost is in the sky,
My branches are so fresh and gay
That you might look at me and say,
This Plant can never die.
IX
""'The butterfly, all green and gold,
To me hath often flown,
Here in my blossoms to behold
Wings lovely as his own.
When grass is chill with rain or dew,
Beneath my shade, the mother-ewe
Lies with her infant lamb; I see
The love they to each other make,
And the sweet joy which they partake,
It is a joy to me.'
X
""Her voice was blithe, her heart was light;
The Broom might have pursued
Her speech, until the stars of night
Their journey had renewed;
But in the branches of the oak
Two ravens now began to croak
Their nuptial song, a gladsome air;
And to her own green bower the breeze
That instant brought two stripling bees
To rest, or murmur there.
XI
""One night, my Children! from the north
There came a furious blast;
At break of day I ventured forth,
And near the cliff I passed.
The storm had fallen upon the Oak,
And struck him with a mighty stroke,
And whirled, and whirled him far away;
And, in one hospitable cleft,
The little careless Broom was left
To live for many a day."""
17,Emotion,PoemPoemsAPoemForTheEndOfTheCenturyPoembyCzeslawMilosz,"When everything was fine
And the notion of sin had vanished
And the earth was ready
In universal peace
To consume and rejoice
Without creeds and utopias,
I, for unknown reasons,
Surrounded by the books
Of prophets and theologians,
Of philosophers, poets,
Searched for an answer,
Scowling, grimacing,
Waking up at night, muttering at dawn.
What oppressed me so much
Was a bit shameful.
Talking of it aloud
Would show neither tact nor prudence.
It might even seem an outrage
Against the health of mankind.
Alas, my memory
Does not want to leave me
And in it, live beings
Each with its own pain,
Each with its own dying,
Its own trepidation.
Why then innocence
On paradisal beaches,
An impeccable sky
Over the church of hygiene?
Is it because that
Was long ago?
To a saintly man
--So goes an Arab tale--
God said somewhat maliciously:
""Had I revealed to people
How great a sinner you are,
They could not praise you.""
""And I,"" answered the pious one,
""Had I unveiled to them
How merciful you are,
They would not care for you.""
To whom should I turn
With that affair so dark
Of pain and also guilt
In the structure of the world,
If either here below
Or over there on high
No power can abolish
The cause and the effect?
Don't think, don't remember
The death on the cross,
Though everyday He dies,
The only one, all-loving,
Who without any need
Consented and allowed
To exist all that is,
Including nails of torture.
Totally enigmatic.
Impossibly intricate.
Better to stop speech here.
This language is not for people.
Blessed be jubilation.
Vintages and harvests.
Even if not everyone
Is granted serenity."
18,Emotion,PoemPoemsPoemRememberMidsummerTheFragranceOfBoxPoembyDelmoreSchwartz,"Remember midsummer: the fragrance of box, of white
roses
And of phlox. And upon a honeysuckle branch
Three snails hanging with infinite delicacy
-- Clinging like tendril, flake and thread, as self-tormented
And self-delighted as any ballerina,
just as in the orchard,
Near the apple trees, in the over-grown grasses
Drunken wasps clung to over-ripe pears
Which had fallen: swollen and disfigured.
For now it is wholly autumn: in the late
Afternoon as I walked toward the ridge where the hills
begin,
There is a whir, a thrashing in the bush, and a startled
pheasant, flying out and up,
Suddenly astonished me, breaking the waking dream.
Last night
Snatches of sleep, streaked by dreams and half dreams
- So that, aloft in the dim sky, for almost an hour,
A sausage balloon - chalk-white and lifeless looking--
floated motionless
Until, at midnight, I went to New Bedlam and saw what I
feared
the most - I heard nothing, but it
had all happened several times elsewhere.
Now, in the cold glittering morning, shining at the
window,
The pears hang, yellowed and over-ripe, sodden brown in
erratic places, all bunched and dangling,
Like a small choir of bagpipes, silent and waiting. And I
rise now,
Go to the window and gaze at the fallen or falling country
-- And see! -- the fields are pencilled light brown
or are the dark brownness of the last autumn
-- So much has shrunken to straight brown lines, thin as
the
bare thin trees,
Save where the cornstalks, white bones of the lost forever dead,
Shrivelled and fallen, but shrill-voiced when the wind
whistles,
Are scattered like the long abandoned hopes and ambitions
Of an adolescence which, for a very long time, has been
merely
A recurrent target and taunt of the inescapable mockery of
memory."
19,Emotion,PoemPoemsYourPoemPoembyRobertWilliamService,"My poem may be yours indeed
In melody and tone,
If in its rhythm you can read
A music of your own;
If in its pale woof you can weave
Your lovelier design,
'Twill make my lyric, I believe,
More yours than mine.
I'm but a prompter at the best;
Crude cues are all I give.
In simple stanzas I suggest -
'Tis you who make them live.
My bit of rhyme is but a frame,
And if my lines you quote,
I think, although they bear my name,
'Tis you who wrote.
Yours is the beauty that you see
In any words I sing;
The magic and the melody
'Tis you, dear friend, who bring.
Yea, by the glory and the gleam,
The loveliness that lures
Your thought to starry heights of dream,
The poem's yours."
20,Emotion,PoemPoemsThePoemYouAskedForPoembyLarryLevis,"My poem would eat nothing.
I tried giving it water
but it said no,
worrying me.
Day after day,
I held it up to the llight,
turning it over,
but it only pressed its lips
more tightly together.
It grew sullen, like a toad
through with being teased.
I offered it money,
my clothes, my car with a full tank.
But the poem stared at the floor.
Finally I cupped it in
my hands, and carried it gently
out into the soft air, into the
evening traffic, wondering how
to end things between us.
For now it had begun breathing,
putting on more and
more hard rings of flesh.
And the poem demanded the food,
it drank up all the water,
beat me and took my money,
tore the faded clothes
off my back,
said Shit,
and walked slowly away,
slicking its hair down.
Said it was going
over to your place."
