,topic,file,text
10,Emotion,ParisPoemsParisPleaseAcceptMeAsAHumanRefugeePoembyahmedkhaled,"paris................
o paris................
Y paris................
the patience, eating the happiness
the pain, eating the patience
and the pain, eating the pain
I AM SICK, paris
treat me, sister
paris................
o paris................
Y paris................
exile, on my papers
restrained, ..
in my lines
so free me, paris
treat me, paris
I BELONG TO YOU, ..
sister
my home, the colours of MONET
my room, is a water flower
my air..
is the scent of FRANCE
and my refuge..
is a place by RENOIR shrine
so take me paris..
as your..
renoirian..
REFUGEE."
11,Emotion,ParisPoemsParisInSpringtimePoembyScarboroughGypsy,"We were blessed with an angel,
The day that she came,
Only a child so perfect,
Could carry her name,
I’d never imagined,
How precious she’d be,
Even now I’m amazed,
That she came from me,
They say Paris in springtime,
Is a magical place,
Like the beauty I see,
When I look at her face,
Pariss in springtime,
Is what they gave me,
I will love her forever,
And Eternity.
2005 - For my first borne, Pariss (spelt double 's') ."
12,Emotion,ParisPoemsFromTheParisHiltonPoetryBookPoembyDavidMcLansky,"I'm hot
Your not
I got
You dont"
13,Emotion,ParisPoemsTheParisAccordPoembyBarryMiddleton,"A drought is almost like despair,
but then there comes a flood.
The cycles of the patient earth,
run deep within our blood.
The seasons of the sun revolve,
like seabirds in a gyre.
We pray for sacred rain to come,
and quench damnation's fire.
The universe, forever mute,
yet offers up a clue.
For only blessings we protect,
are those that we are due.
So we must tend the garden well,
and shun the serpent's lair,
and double down our firm resolve,
to fight perdition's snare.
~~~~~
Written as a response to the withdrawal from The Paris Climate Accord."
14,Emotion,ParisPoemsParisPoembyAldoKraas,"Paris
A wonderful city
A place for lovers
Paris
A city to dream wild
Paris
In that river the boats are moving with lovers inside
Watching that beautiful sky above the river
And the moon from that beautiful sky
Is shining in
The river
Paris
A city that never sleeps
Paris
The romance is in the air
Paris
The lovers are feeling the love that are in the air
Paris
That smell of the roses the lovers can smell
Paris
This is the sign that spring is here
Paris
Spring is the most beautiful time of the year
Now that winter has finally gone to sleep
Paris
The lovers welcome spring with open arms"
15,Emotion,ParisPoemsDreamsInlondonParisMoscowPoembyahmedkhaled,"in london dreams
i saw time
a pearl, not so rounded
buried in the sand of beach
whisperingly, waiting...
for no tomorrow
<><><><><><><><><><><><>
in paris dreams
i saw time
a golden_breast woman
the perfume of her mouth
was coming from...
a sweet heavenly orange
<><><><><><><><><><><><>
in moscow dreams
i saw time
a hat, rising from snow
fighting against all fire
just to remain cold...
on the head of yesterday
<><><><><><><><><><><><>"
16,Emotion,ParisPoemsParisACityOfLovePoembyBerneditaRosinhaPinto,"Under that Eiffel tower they stood
re-affirming their love for each other,
after marriage vows and wedding bells
by the Arc de Troimphe they drove,
by the church of  Notre Dame de Paris
promises they made again
that never ever would they separate;
friends watched them kiss, sing and dance
as wine glasses got re-filled,
new dawn, new world awaited them
as tomorrows would take them
thro' all the avenues of love and life
in that city called Paris -
a city full of love and life
where joie de vivre never ceases;
how could they expect to part
by death, by cruel fate
when a bomb exploded
and their hearts forgot to beat.
And as they stopped breathing
their dreams turned into flowers
that friends placed upon their bodies;
how could they die
in that street, in that cafe,
in their own city
where they laughed with friends
and loved each other more
over a coffee, over a quarrel
yet they went home holding hands,
remembering Paris was their city
a city of love and life
and endless joie de vivre."
17,Emotion,ParisPoemsParisIsStillTherePoembySeamusOBrian,"Paris is still there clutching her river.
Scudding zeppelins of vapor drifting above;
Glaring blue shields of summer sky
Relentlessly press down as she covers her eyes
With her lamp-posted bridges.
Autumn days tumble past the streetside cafes
Whispering treasonous thoughts to
Waiters impatiently counting their drinks tonight
In tips still clutched by the pockets
of the afternoon sippers.
What blow is this in the steel of December
Sweeping trenchcoated figures
Down rain-glistened streets,
While the flags of the Palais are snapping
Like the wings of the pigeons fleeing the square
While the city of Paris clutches her river.
We huddled there, when love was
Less like a question unasked
Than a bridge in the water
Spanning the distance
Between two wary hearts."
18,Emotion,ParisPoemsParisPoembyNassyFesharaki,"Paris
In Paris, they tell me
Million is marching
I would too; if I could
To support and agree
'Respect is top of list'
'Tolerance is the need'
Behaviors can exceed
It makes heart to bleed
Head in sand or snow
Polishing with glow
Empty; being shelled
Will repeat at its end
What logic is against"
19,Emotion,ParisPoemsParisPoembyAlfreddeVigny,"Prends ma main, Voyageur, et montons sur la Tour. -
Regarde tout en bas, et regarde à l'entour.
Regarde jusqu'au bout de l'horizon, regarde
Du nord au sud. Partout où ton oeil se hasarde,
Qu'il s'attache avec feu, comme l'oeil du serpent
Qui pompe du regard ce qu'il suit en rampant,
Tourne sur le donjon qu'un parapet prolonge,
D'où la vue à loisir sur tous les points se plonge
Et règne, du zénith, sur un monde mouvant,
Comme l'éclair, l'oiseau, le nuage et le vent.
Que vois-tu dans la nuit, à nos pieds, dans l'espace,
Et partout où mon doigt tourne, passe et repasse ?
- ' Je vois un cercle noir, si large et si profond
' Que je n'en aperçois ni le bout ni le fond.
' Des collines, au loin, me semblent sa ceinture,
' Et, pourtant, je ne vois nulle part la nature,
' Mais partout la main d'homme et l'angle que sa main
' Impose à la matière en tout travail humain.
' Je vois ces angles noirs et luisants qui, dans l'ombre,
' L'un sur l'autre entassés, sans ordre ni sans nombre
' Coupent des murs blanchis pareils à des tombeaux.
' - Je vois fumer, brûler, éclater des flambeaux,
' Brillant sur cet abîme où l'air pénètre à peine,
' Comme des diamants incrustés dans l'ébène.
' - Un fleuve y dort sans bruit, replié dans son cours,
' Comme, dans un buisson, la couleuvre aux cent tours.
' Des ombres de palais, de dômes et d'aiguilles,
' De tours et de donjons, de clochers, de bastilles
' De châteaux forts, de kiosks et d'aigus minarets ;
' Des formes de remparts, de jardins, de forêts,
' De spirales, d'arceaux, de parcs, de colonnades,
' D'obélisques, de ponts, de portes et d'arcades,
' Tout fourmille et grandit, se cramponne en montant,
' Se courbe, se replie, ou se creuse ou s'étend.
' - Dans un brouillard de feu je crois voir ce grand rêve.
' La tour où nous voilà dans le cercle s'élève.
' En le traçant jadis, c'est ici, n'est-ce pas,
' Que Dieu même a posé le centre du compas ?
' Le vertige m'enivre, et sur mes yeux il pèse.
' Vois-je une Roue ardente, ou bien une Fournaise ? '"
20,Emotion,ParisPoemsParisYouAreAlwaysInMyHeartPoembyAldoKraas,"Paris you are always in my heart
And you shine inside my heart
Just like the rainbow
Paris you are a part of my heart"
21,Emotion,ParisPoemsTravelHaikuSpringInParisPoembyjohntiongchunghoo,"Paris spring
street by street we explore
the city like a flower
Paris spring
slowly but surely the city
blooms in us
Paris spring
foot by foot
we explore the city
Eiffel Tower spring
the city lights up
our dreams
Eiffel Tower spring
the city spreads out
like our dreams
They say springtime in Paris is the stuff of songs, daydreams, and romance novels. And there is a heavy dose of truth to that. Cruise the Seine River, admire art at the Louvre and the Musée d'Orsay, and see the quintessential Parisian sights of the Arc de Triomphe and Notre Dame. Enjoy a good book and coffee at a café on the Champs-Elysées, have a picnic of fresh bread and cheese in the Tuileries Garden, or take in a dinner show at The Moulin Rouge. Cap off your trip with an evening ascent up the Eiffel Tower to witness the City of Lights in full glory."
22,Emotion,ParisPoemsKindParisPoembyEricaFrancis,"Kind Paris
under my feet.
The clack of heels
on a cobblestone walk
along the river
encompassed with concepts
from centuries of artists.
The streets,
they sing,
with the accordian
and accoustic.
Kind Paris
under my feet
and my theatrical
and melodic tapping
of heels on wet cobblestones."
23,Emotion,ParisPoemsTheSpiritOfParisPoembyEdmundVStrolis,"Somewhere, always.........
A child is born and cries out loud.
I exist!
A child is adopted and feels her first bed
I am home!
A young girl befriends the new girl in school
I am here!
A young boy on a cloud just had his first kiss
I am in heaven!
A young groom takes his lovely bride by the hand
I am yours!
A father lifts his daughter high over head.
I am flying!
A mother reads to her son in bed at night.
I am safe!
A Grandmother teaches her grandchild confidence.
I am bright!
A Grandfather shows his grandchild how to fish.
I am special!
A wife toasts her sleepy husband a New Years Wish
I am happy!
A husband rubs her tired shoulders in appreciation
I am lucky!
A poet types away knowing good people will prevail
I am certain
A quiet peace in knowing that at this very moment
There is love.
Keep the faith........."
24,Emotion,ParisPoemsDancinInParisPoembyMaryNaylor,"I be awerkin' at fixin' dinner,
and my man, he be awerkin' in the fields,
and well, I just startin' inta dreamin'
'bout me a-dancin' in Paris.
I be wearin' sparkly shoes with high, skinny
heels, and one o' them slinky gowns. I'm a-drinkin'
that bubbly stuff outin' a one-legged glass.
Lotsa good-lookin' men be astin' me ta dance.
Then my man comes home, clumpin' in muddy
boots, his shirt and pants dirty and dusty.
He be a mess! Ceptin' his eyes-they be warm
'n brown like new-plowed fields, and his voice
be like a river a-flowin', so deep and smooth.
'Dinner ready yet, sugar bun? '
His hand touches my hair right gentle-
like the breeze of a summer night a-mussin'
the leaves o' the willer tree. 'Long about then,
my heart feels like velvet cushins be a-pressin'
agin' it. Well, I startin' inta thinkin'...
who wants ta be dancin' in Paris anyhow?"
25,Emotion,ParisPoemsFestivalHaikuParisChocolateShow2012Poembyjohntiongchunghoo,"his mind sandwiched
between the bodies
and chocolates
the men lost in two worlds
chocolates and
bodies
tongue in cheek
the chocolates on the
women's bodies
ramping up
sweetness of the ladies
chocolate"
26,Emotion,ParisPoemsMyCherishCityParisPoembyNilayVyas,"Ms.Paris what is Paris?
Eiffel Towers beauty,
Disneyland's adventure,
Historically religious.
Its all step by step to your
destination,
Only 1 street lamp,
Owls Go starring curiously.
A long way in history,
A lot for a pray to God Almighty.
Really amazing Sacre Coeur,
and Notre Dame church.
Ms.Paris is it really Paris?"
27,Emotion,ParisPoemsTheYoungWomanFromParisInFrancePoembyFrancisDuggan,"The one with brown eyes and brown hair her Hometown is Paris in France
She has such a sweet singing voice and to music she loves to dance
She is in her twenty fourth year and happy in her single life
For some very lucky young man she will make a beautiful wife.
Her accent is easy to love like the lilt to a beautiful song
Of her voice one never could tire I'd listen to her all day long
To this Town she's like a breath of fresh air not many French people live here
Except for the rare tourist who stop for a break from travel I meet one perhaps once a year.
She has such an old World charm and she has such a beautiful face
And she doesn't find it hard for to smile a woman of charm and grace
'Twould be nice if here she did settle but in our Town I know she won't stay
The young woman from Paris in France from home she is so far away.
She says she will go home next year in beautiful May of the Spring
In the green parks of Paris in France she will hear the birds whistle and sing
And on the verandah of her old home with family and friends out of the glare of the sunshine
She will sing along in the sing song as she enjoys a glass of good French made wine."
28,Emotion,ParisPoemsÉventailForMeryInParisPoembyRobertAdamson,"Writing this in sepia ink on a Japanese fan,
pain slants my calligraphy
this way, sex just under the cap of my skull.
Dreams taunt your existence
as you swish by in raw silk
until the words I use lose meaning
and my best lines twang like limp
old lace. This metaphor thick with blood
trembles as my mind approaches the blank
folds in the rice paper, writing
on your arms, this scrawl scrolling
through you, each letter a link in the chain
between my head and the bed, a text
of splintering syllables in which
time comes apart, pricking your skin –
the joke’s our meaning, gnarled
with the word-knots coming undone
where your breast shines with the sepia
ink and the sheets blot out thinking.
Smudged with love, your bum’s a haze
of lavender oil as I rub this in."
29,Emotion,ParisPoemsWeekendInParisPoembyChipRice,"Weekend in Paris by Mr. Chip's
Couldn't speak a word of French
But Neither could you
We walked the miles of Parisian streets
The Eiffel Tower in view!"
30,Emotion,ParisPoemsPlasterdInParisPoembyarchielangford,"I  cant pretend that the long week end
That I spent in gay Parie
Though `twas great  left me in a state
Of very low degree.
The Mona Lisa smiled at me
And I smiled back at her
Went to Montmartre to study art
And take in the Sacre- Coeur
.
A bottle of wine when I went to dine
On the St Gernain des Pris
Drunk another lot in  les Deux Maggot
I should not have done;  I agree
Cognac went down well in the hotel
My friends I tried not to embarrass
But the carpet rose and hit my nose
I was completely  plastered in Paris
-----------"
31,Emotion,ParisPoemsParisInSpringPoembySaraTeasdale,"The city's all a-shining
Beneath a fickle sun,
A gay young wind's a-blowing,
The little shower is done.
But the rain-drops still are clinging
And falling one by one --
Oh it's Paris, it's Paris,
And spring-time has begun.
I know the Bois is twinkling
In a sort of hazy sheen,
And down the Champs the gray old arch
Stands cold and still between.
But the walk is flecked with sunlight
Where the great acacias lean,
Oh it's Paris, it's Paris,
And the leaves are growing green.
The sun's gone in, the sparkle's dead,
There falls a dash of rain,
But who would care when such an air
Comes blowing up the Seine?
And still Ninette sits sewing
Beside her window-pane,
When it's Paris, it's Paris,
And spring-time's come again."
32,Emotion,ParisPoemsParisRegainedPoembyAPHerbert,"The filthy guest has gone? You'll need a wash:
But London will not wait to kiss your hand.
We have the bombing. But you had the Boche—
And we know which is easier to stand.
August 27,1944"
33,Emotion,ParisPoemsLonelyForParisInSpringRhythmicon50LeadSheetsWithPoemsPoembyPeterSQuinn,"Lonely for Paris in spring
All is so faraway to reach,
A heart for joy could sing
What memories should teach;
Eyes are wide in clearing blue
All is such a joy to glide,
It's always up to me and you
What gets soft or amplified.
Be here and become strong
All has its wandering ways,
Have an opportunity get along
Make the best of all the days;
Ripe your feelings and touch
Nothing else is more of hope,
We have everything inasmuch
As we work things out and cope.
The days begin in nothingness
With the cold pleasure at first,
Then there might be a new fresh
A moment of thought we thirst;
A day is asleep for awhile
And then there's some awaken,
Hard in a lost hour to defile
When a mind's occupied or taken."
34,Emotion,ParisPoemsDecemberInParisPoembyOskarHansen,"December Paris
Winter Paris pavement cafés vacant chairs and poor sparrows look for
baguette crumbs. Artists had gone to their loft conversions, in bed with
their models and plates of goose liver pate, waiting for a better time.
I came across a posh bistro people inside wore silk suits, doors locked;
invitation only. A famous philosopher came out, said something deep
about peace- in broken English- then asked where the camera was.
When he saw I wasn’t a journalist he said: Merde, and walked back in.
At the bookshop Shakespeare, academic tourists had assembled they
looked through books of famous writers, thought of saying that two of
my poetry collections were there, but they looked so educated, wore
capes of superiority and poetry workshop shoes I lost my nerve. Rain,
found a bistro at a side street, had coffee with an Armagnac, thought
of the days when Ernest Hemingway scribbled away here, other writers
too, when Paris was not so haughtily conscious of her artistic status."
35,Emotion,ParisPoemsFromVirginiaToParisPoembyAmbroseBierce,"The polecat, sovereign of its native wood,
Dashes damnation upon bad and good;
The health of all the upas trees impairs
By exhalations deadlier than theirs;
Poisons the rattlesnake and warts the toad
The creeks go rotten and the rocks corrode!
She shakes o'er breathless hill and shrinking dale
The horrid aspergillus of her tail!
From every saturated hair, till dry,
The spargent fragrances divergent fly,
Deafen the earth and scream along the sky!
Removed to alien scenes, amid the strife
Of urban odors to ungladden life
Where gas and sewers and dead dogs conspire
The flesh to torture and the soul to fire
Where all the 'well defined and several stinks'
Known to mankind hold revel and high jinks
Humbled in spirit, smitten with a sense
Of lost distinction, leveled eminence,
She suddenly resigns her baleful trust,
Nor ever lays again our mortal dust.
Her powers atrophied, her vigor sunk,
She lives deodorized, a sweeter skunk."
36,Emotion,ParisPoemsTheLiberationOfBeverlyAnnParisIsBurningPoembyTheodoraTheoOnken,"Woe to cages and their bars- -
Lock downs - so subdued...
Thickened air - closing in
Lack of freedom in years accrued;
Longings, yes, deepest longings
For the natural of mating calls...
Her desire - an ever burning fire
Elevated hopes - with way too many falls;
Too many WRONG turns - bent on desire! !
Too much numb when needed to protect...
A fearless soul-her mistakes have taken their toll
It really is:  'Cause & Affect';
Here's to someday for Beverly Ann...
Here's to Baccus and celebration's grand- -
Here's to revelry without 'normal conscience'
Here's to liberation's - mighty hand;
Someday will become her free day...
As she sails through her appetites of long desires
Lusting for nearly everything in the world...
Someday, come what may, comes a quenching of her blazing fire;
By, Theodora  Onken
April  26,2016
^5
(62)"
