,topic,file,text
10,Emotion,BeautyPoemsHeTellsOfThePerfectBeautyPoembyWilliamButlerYeats,"O CLOUD-PALE eyelids, dream-dimmed eyes,
The poets labouring all their days
To build a perfect beauty in rhyme
Are overthrown by a woman's gaze
And by the unlabouring brood of the skies:
And therefore my heart will bow, when dew
Is dropping sleep, until God burn time,
Before the unlabouring stars and you."
11,Emotion,BeautyPoemsBeautyMarksTheSpotPoembyEstherLeclerc,"Beauty marks are meant for kissing...
This girl's are found in places pleasing:
On her neck, scented and lissome,
On rounded cheek with smile so teasing.
Another hides where seldom seen
By curious eyes in day or dark;
Yet when she dresses privately
That curve 'bove breast shows beauty's mark.
These sweet signs of Venus's blessing
Are meant for enlightened men of earth
Who ken that women crave much kissing
for their beauty and inner worth."
12,Emotion,BeautyPoemsTheFrailtyAndHurtfulnessOfBeautyPoembyHenryHoward,"Brittle beauty, that nature made so frail,
Whereof the gift is small, and short the season;
Flow'ring today, tomorrow apt to fail,
Tickle treasure, abhorrèd of reason;
Dangerous to deal with, vain, of none avail,
Costly in keeping, past not worth two peason;
Slipper in sliding, as is an eelës tail,
Hard to obtain, once gotten, not geason;
Jewel of jeopardy that peril doth assail,
False and untrue, enticèd oft to treason,
Enemy to youth; that most may I bewail.
Ah, bitter sweet, infecting as the poison,
Thou farest as fruit that with the frost is taken,
Today ready ripe, tomorrow all to-shaken."
13,Emotion,BeautyPoemsToAYoungBeautyPoembyWilliamButlerYeats,"DEAR fellow-artist, why so free
With every sort of company,
With every Jack and Jill?
Choose your companions from the best;
Who draws a bucket with the rest
Soon topples down the hill.
You may, that mirror for a school,
Be passionate, not bountiful
As common beauties may,
Who were not born to keep in trim
With old Ezekiel's cherubim
But those of Beauvarlet.
I know what wages beauty gives,
How hard a life her setvant lives,
Yet praise the winters gone:
There is not a fool can call me friend,
And I may dine at journey's end
With Landor and with Donne."
14,Emotion,BeautyPoemsBeautyMdashBeNotCausedMdashItIsPoembyEmilyDickinson,"516
Beauty—be not caused—It Is—
Chase it, and it ceases—
Chase it not, and it abides—
Overtake the Creases
In the Meadow—when the Wind
Runs his fingers thro' it—
Deity will see to it
That You never do it—"
15,Emotion,BeautyPoemsForBeautyIAmNotAStarPoembyWoodrowWilson,"For beauty I am not a star,
There are others more perfect by far,
But my face I don't mind it,
For I am behind it,
It is those in front that I jar."
16,Emotion,BeautyPoemsBeautySeeBeautyDonTPoembyLonnieHicks,"There was in her face,
in the contours of her
beauty lines
a past smoothing out
which I could see
would match
her older photographs.
The older her
only hinted at
that prior
state.
But I took my time
to look at her
now past 55
to see
in that older landscape
what my eye
sought
in her face at twenty and five..
Could not the face
before me
be seen
on its own terms?
Where is that beauty
line between
beauty and non-beauty?
Is it the tightness of the skin
the twinkle in the eye,
healthy look or
non-healthy look?
What's true is that
my own Western
eye
can only see age;
not nobility;
only TV screen beauty-
not maturity.
But you know
there are a myriad of exceptions;
children don't see age
the same way we do
nor does most of the world.
What is going on here?"
17,Emotion,BeautyPoemsASonnetToHeavenlyBeautyPoembyJoachimduBellay,"If this our little life is but a day
In the Eternal, - if the years in vain
Toil after hours that never come again, -
If everything that hath been must decay,
Why dreamest thou of joys that pass away,
My soul, that my sad body doth restrain?
Why of the moment’s pleasure art thou fain?
Nay, thou hast wings, - nay, seek another stay.
There is the joy whereto each soul aspires,
And there the rest that all the world desires,
And there is love, and peace, and gracious mirth;
And there in the most highest heavens shalt thou
Behold the Very Beauty, whereof now
Thou worshippest the shadow upon earth."
18,Emotion,BeautyPoemsSonnetToTartarATerrierBeautyPoembyThomasLovellBeddoes,"Snowdrop of dogs, with ear of brownest dye,
Like the last orphan leaf of naked tree
Which shudders in black autumn; though by thee,
Of hearing careless and untutored eye,
Not understood articulate speech of men
Nor marked the artificial mind of books,
-The mortal's voice eternized by the pen,-
Yet hast thou thought and language all unknown
To Babel's scholars; oft intensest looks,
Long scrutiny over some dark-veined stone
Dost thou bestow, learning dead mysteries
Of the world's birth-day, oft in eager tone
With quick-tailed fellows bandiest prompt replies,
Solicitudes canine, four-footed amities."
19,Emotion,BeautyPoemsAccidentalBeautyPoembygershonhepner,"The beauty of a ruin may be best
appreciated by a rank outsider,
observing it as uninvited guest,
without the context of a view that’s wider.
Behind the fallen walls there often lie
sad stories of inhabitants who perished
in homes that once abandoned now supply
the ruins travelers long have cherished.
The pleasure coming from the accidental
beauty, burgeoning till it decays,
appeals to anyone who’s sentimental
when seeing signs of others’ judgment days."
20,Emotion,BeautyPoemsBriarRoseSleepingBeautyPoembyAnneSexton,"Consider
a girl who keeps slipping off,
arms limp as old carrots,
into the hypnotist's trance,
into a spirit world
speaking with the gift of tongues.
She is stuck in the time machine,
suddenly two years old sucking her thumb,
as inward as a snail,
learning to talk again.
She's on a voyage.
She is swimming further and further back,
up like a salmon,
struggling into her mother's pocketbook.
Little doll child,
come here to Papa.
Sit on my knee.
I have kisses for the back of your neck.
A penny for your thoughts, Princess.
I will hunt them like an emerald.
Come be my snooky
and I will give you a root.
That kind of voyage,
rank as a honeysuckle.
Once
a king had a christening
for his daughter Briar Rose
and because he had only twelve gold plates
he asked only twelve fairies
to the grand event.
The thirteenth fairy,
her fingers as long and thing as straws,
her eyes burnt by cigarettes,
her uterus an empty teacup,
arrived with an evil gift.
She made this prophecy:
The princess shall prick herself
on a spinning wheel in her fifteenth year
and then fall down dead.
Kaputt!
The court fell silent.
The king looked like Munch's Scream
Fairies' prophecies,
in times like those,
held water.
However the twelfth fairy
had a certain kind of eraser
and thus she mitigated the curse
changing that death
into a hundred-year sleep.
The king ordered every spinning wheel
exterminated and exorcised.
Briar Rose grew to be a goddess
and each night the king
bit the hem of her gown
to keep her safe.
He fastened the moon up
with a safety pin
to give her perpetual light
He forced every male in the court
to scour his tongue with Bab-o
lest they poison the air she dwelt in.
Thus she dwelt in his odor.
Rank as honeysuckle.
On her fifteenth birthday
she pricked her finger
on a charred spinning wheel
and the clocks stopped.
Yes indeed. She went to sleep.
The king and queen went to sleep,
the courtiers, the flies on the wall.
The fire in the hearth grew still
and the roast meat stopped crackling.
The trees turned into metal
and the dog became china.
They all lay in a trance,
each a catatonic
stuck in a time machine.
Even the frogs were zombies.
Only a bunch of briar roses grew
forming a great wall of tacks
around the castle.
Many princes
tried to get through the brambles
for they had heard much of Briar Rose
but they had not scoured their tongues
so they were held by the thorns
and thus were crucified.
In due time
a hundred years passed
and a prince got through.
The briars parted as if for Moses
and the prince found the tableau intact.
He kissed Briar Rose
and she woke up crying:
Daddy! Daddy!
Presto! She's out of prison!
She married the prince
and all went well
except for the fear -
the fear of sleep.
Briar Rose
was an insomniac...
She could not nap
or lie in sleep
without the court chemist
mixing her some knock-out drops
and never in the prince's presence.
If if is to come, she said,
sleep must take me unawares
while I am laughing or dancing
so that I do not know that brutal place
where I lie down with cattle prods,
the hole in my cheek open.
Further, I must not dream
for when I do I see the table set
and a faltering crone at my place,
her eyes burnt by cigarettes
as she eats betrayal like a slice of meat.
I must not sleep
for while I'm asleep I'm ninety
and think I'm dying.
Death rattles in my throat
like a marble.
I wear tubes like earrings.
I lie as still as a bar of iron.
You can stick a needle
through my kneecap and I won't flinch.
I'm all shot up with Novocain.
This trance girl
is yours to do with.
You could lay her in a grave,
an awful package,
and shovel dirt on her face
and she'd never call back: Hello there!
But if you kissed her on the mouth
her eyes would spring open
and she'd call out: Daddy! Daddy!
Presto!
She's out of prison.
There was a theft.
That much I am told.
I was abandoned.
That much I know.
I was forced backward.
I was forced forward.
I was passed hand to hand
like a bowl of fruit.
Each night I am nailed into place
and forget who I am.
Daddy?
That's another kind of prison.
It's not the prince at all,
but my father
drunkeningly bends over my bed,
circling the abyss like a shark,
my father thick upon me
like some sleeping jellyfish.
What voyage is this, little girl?
This coming out of prison?
God help -
this life after death?"
21,Emotion,BeautyPoemsBeautyAndTheBeachPoembyFaithElizabethBrigham,"there is something about the ocean
that brings out the earth-mother in me
it is a place i love to go to write or
to ponder life's mysteries
being out in the ocean with
the waves spraying over me
feels something of a baptism
a cleansing of my soul's debris
the beach has a magnificent beauty
that never ceases to amaze me
and makes me feel one with the earth
in rhythmn and harmony
i realize as i look out to sea
how very small i really must be
in the overall scheme of things
i love the sea for it brings
out the spirituality in me
the feeling of being totally free
like seagulls overhead and
the sand underneath my feet
or the engulfing sun warming me
to get down to the nitty-gritty
the sea is a poet's paradise to me"
22,Emotion,BeautyPoemsTheSongOfPrincessZebUnNissaInPraiseOfHerOwnBeautyPoembySarojiniNaidu,"WHEN from my cheek I lift my veil,
The roses turn with envy pale,
And from their pierced hearts, rich with pain,
Send forth their fragrance like a wail.
Or if perchance one perfumed tress
Be lowered to the wind's caress,
The honeyed hyacinths complain,
And languish in a sweet distress.
And, when I pause, still groves among,
(Such loveliness is mine) a throng
Of nightingales awake and strain
Their souls into a quivering song."
23,Emotion,BeautyPoemsToWhatServesMortalBeautyPoembyGerardManleyHopkins,"To what serves mortal beauty ' —dangerous; does set danc-
ing blood—the O-seal-that-so ' feature, flung prouder form
Than Purcell tune lets tread to? ' See: it does this: keeps warm
Men’s wits to the things that are; ' what good means—where a glance
Master more may than gaze, ' gaze out of countenance.
Those lovely lads once, wet-fresh ' windfalls of war’s storm,
How then should Gregory, a father, ' have gleanèd else from swarm-
ed Rome? But God to a nation ' dealt that day’s dear chance.
To man, that needs would worship ' block or barren stone,
Our law says: Love what are ' love’s worthiest, were all known;
World’s loveliest—men’s selves. Self ' flashes off frame and face.
What do then? how meet beauty? ' Merely meet it; own,
Home at heart, heaven’s sweet gift; ' then leave, let that alone.
Yea, wish that though, wish all, ' God’s better beauty, grace."
24,Emotion,BeautyPoemsBalladeOfMyLadysBeautyPoembyJoyceKilmer,"Squire Adam had two wives, they say,
Two wives had he, for his delight,
He kissed and clypt them all the day
And clypt and kissed them all the night.
Now Eve like ocean foam was white
And Lilith roses dipped in wine,
But though they were a goodly sight
No lady is so fair as mine.
To Venus some folk tribute pay
And Queen of Beauty she is hight,
And Sainte Marie the world doth sway
In cerule napery bedight.
My wonderment these twain invite,
Their comeliness it is divine,
And yet I say in their despite,
No lady is so fair as mine.
Dame Helen caused a grievous fray,
For love of her brave men did fight,
The eyes of her made sages fey
And put their hearts in woeful plight.
To her no rhymes will I indite,
For her no garlands will I twine,
Though she be made of flowers and light
No lady is so fair as mine.
L'Envoi
Prince Eros, Lord of lovely might,
Who on Olympus dost recline,
Do I not tell the truth aright?
No lady is so fair as mine."
25,Emotion,BeautyPoemsJuveniliaAnOdeToNaturalBeautyPoembyAlanSeeger,"There is a power whose inspiration fills
Nature's fair fabric, sun- and star-inwrought,
Like airy dew ere any drop distils,
Like perfume in the laden flower, like aught
Unseen which interfused throughout the whole
Becomes its quickening pulse and principle and soul.
Now when, the drift of old desire renewing,
Warm tides flow northward over valley and field,
When half-forgotten sound and scent are wooing
From their deep-chambered recesses long sealed
Such memories as breathe once more
Of childhood and the happy hues it wore,
Now, with a fervor that has never been
In years gone by, it stirs me to respond, --
Not as a force whose fountains are within
The faculties of the percipient mind,
Subject with them to darkness and decay,
But something absolute, something beyond,
Oft met like tender orbs that seem to peer
From pale horizons, luminous behind
Some fringe of tinted cloud at close of day;
And in this flood of the reviving year,
When to the loiterer by sylvan streams,
Deep in those cares that make Youth loveliest,
Nature in every common aspect seems
To comment on the burden in his breast --
The joys he covets and the dreams he dreams --
One then with all beneath the radiant skies
That laughs with him or sighs,
It courses through the lilac-scented air,
A blessing on the fields, a wonder everywhere.
Spirit of Beauty, whose sweet impulses,
Flung like the rose of dawn across the sea,
Alone can flush the exalted consciousness
With shafts of sensible divinity --
Light of the World, essential loveliness:
Him whom the Muse hath made thy votary
Not from her paths and gentle precepture
Shall vulgar ends engage, nor break the spell
That taught him first to feel thy secret charms
And o'er the earth, obedient to their lure,
Their sweet surprise and endless miracle,
To follow ever with insatiate arms.
On summer afternoons,
When from the blue horizon to the shore,
Casting faint silver pathways like the moon's
Across the Ocean's glassy, mottled floor,
Far clouds uprear their gleaming battlements
Drawn to the crest of some bleak eminence,
When autumn twilight fades on the sere hill
And autumn winds are still;
To watch the East for some emerging sign,
Wintry Capella or the Pleiades
Or that great huntsman with the golden gear;
Ravished in hours like these
Before thy universal shrine
To feel the invoked presence hovering near,
He stands enthusiastic. Star-lit hours
Spent on the roads of wandering solitude
Have set their sober impress on his brow,
And he, with harmonies of wind and wood
And torrent and the tread of mountain showers,
Has mingled many a dedicative vow
That holds him, till thy last delight be known,
Bound in thy service and in thine alone.
I, too, among the visionary throng
Who choose to follow where thy pathway leads,
Have sold my patrimony for a song,
And donned the simple, lowly pilgrim's weeds.
From that first image of beloved walls,
Deep-bowered in umbrage of ancestral trees,
Where earliest thy sweet enchantment falls,
Tingeing a child's fantastic reveries
With radiance so fair it seems to be
Of heavens just lost the lingering evidence
From that first dawn of roseate infancy,
So long beneath thy tender influence
My breast has thrilled. As oft for one brief second
The veil through which those infinite offers beckoned
Has seemed to tremble, letting through
Some swift intolerable view
Of vistas past the sense of mortal seeing,
So oft, as one whose stricken eyes might see
In ferny dells the rustic deity,
I stood, like him, possessed, and all my being,
Flooded an instant with unwonted light,
Quivered with cosmic passion; whether then
On woody pass or glistening mountain-height
I walked in fellowship with winds and clouds,
Whether in cities and the throngs of men,
A curious saunterer through friendly crowds,
Enamored of the glance in passing eyes,
Unuttered salutations, mute replies, --
In every character where light of thine
Has shed on earthly things the hue of things divine
I sought eternal Loveliness, and seeking,
If ever transport crossed my brow bespeaking
Such fire as a prophetic heart might feel
Where simple worship blends in fervent zeal,
It was the faith that only love of thee
Needed in human hearts for Earth to see
Surpassed the vision poets have held dear
Of joy diffused in most communion here;
That whomsoe'er thy visitations warmed,
Lover of thee in all thy rays informed,
Needed no difficulter discipline
To seek his right to happiness within
Than, sensible of Nature's loveliness,
To yield him to the generous impulses
By such a sentiment evoked. The thought,
Bright Spirit, whose illuminings I sought,
That thou unto thy worshipper might be
An all-sufficient law, abode with me,
Importing something more than unsubstantial dreams
To vigils by lone shores and walks by murmuring streams.
Youth's flowers like childhood's fade and are forgot.
Fame twines a tardy crown of yellowing leaves.
How swift were disillusion, were it not
That thou art steadfast where all else deceives!
Solace and Inspiration, Power divine
That by some mystic sympathy of thine,
When least it waits and most hath need of thee,
Can startle the dull spirit suddenly
With grandeur welled from unsuspected springs, --
Long as the light of fulgent evenings,
When from warm showers the pearly shades disband
And sunset opens o'er the humid land,
Shows thy veiled immanence in orient skies, --
Long as pale mist and opalescent dyes
Hung on far isle or vanishing mountain-crest,
Fields of remote enchantment can suggest
So sweet to wander in it matters nought,
They hold no place but in impassioned thought,
Long as one draught from a clear sky may be
A scented luxury;
Be thou my worship, thou my sole desire,
Thy paths my pilgrimage, my sense a lyre
Aeolian for thine every breath to stir;
Oft when her full-blown periods recur,
To see the birth of day's transparent moon
Far from cramped walls may fading afternoon
Find me expectant on some rising lawn;
Often depressed in dewy grass at dawn,
Me, from sweet slumber underneath green boughs,
Ere the stars flee may forest matins rouse,
Afoot when the great sun in amber floods
Pours horizontal through the steaming woods
And windless fumes from early chimneys start
And many a cock-crow cheers the traveller's heart
Eager for aught the coming day afford
In hills untopped and valleys unexplored.
Give me the white road into the world's ends,
Lover of roadside hazard, roadside friends,
Loiterer oft by upland farms to gaze
On ample prospects, lost in glimmering haze
At noon, or where down odorous dales twilit,
Filled with low thundering of the mountain stream,
Over the plain where blue seas border it
The torrid coast-towns gleam.
I have fared too far to turn back now; my breast
Burns with the lust for splendors unrevealed,
Stars of midsummer, clouds out of the west,
Pallid horizons, winds that valley and field
Laden with joy, be ye my refuge still!
What though distress and poverty assail!
Though other voices chide, yours never will.
The grace of a blue sky can never fail.
Powers that my childhood with a spell so sweet,
My youth with visions of such glory nursed,
Ye have beheld, nor ever seen my feet
On any venture set, but 'twas the thirst
For Beauty willed them, yea, whatever be
The faults I wanted wings to rise above;
I am cheered yet to think how steadfastly
I have been loyal to the love of Love!"
26,Emotion,BeautyPoemsTheUnfadingBeautyPoembyThomasCarew,"HE that loves a rosy cheek,
Or a coral lip admires,
Or from star-like eyes doth seek
Fuel to maintain his fires:
As old Time makes these decay,
So his flames must waste away.
But a smooth and steadfast mind,
Gentle thoughts and calm desires,
Hearts with equal love combined,
Kindle never-dying fires.
Where these are not, I despise
Lovely cheeks or lips or eyes."
27,Emotion,BeautyPoemsBeautyPoembyNancyAmato,"Look in my eyes, what do you see,
Beauty of the inner me.
Deep down in your heart, what do you feel,
The beauty of a love that is real.
Touch my hand soft and tender
Is a beauty that makes you surrender.
Listen to my words, what do you hear,
Beauty flowing through the air
Look around you to your left and right
All you'll see is beauty tonight
Kiss my lips, what do you taste
A beauty that would never waste
Run your hands down my body
While looking into my eyes
Listen to my loving words
As my beauty conceals no lies"
28,Emotion,BeautyPoemsTheSleepingBeautyPoembyMathildeBlind,"There was intoxication in the air;
The wind, keen blowing from across the seas,
O'er leagues of new-ploughed land and heathery leas,
Smelt of wild gorse whose gold flamed everywhere.
And undertone of song pulsed far and near,
The soaring larks filled heaven with ecstasies,
And, like a living clock among the trees,
The shouting cuckoo struck the time of year.
For now the Sun had found the earth once more,
And woke the Sleeping Beauty with a kiss;
Who thrilled with light of love in every pore,
Opened her flower-blue eyes, and looked in his.
Then all things felt life fluttering at their core--
The world shook mystical in lambent bliss."
29,Emotion,BeautyPoemsBeautyPoembyElinorMortonWylie,"Say not of beauty she is good,
Or aught but beautiful,
Or sleek to doves' wings of the wood
Her wild wings of a gull.
Call her not wicked; that word's touch
Consumes her like a curse;
But love her not too much, too much,
For that is even worse.
O, she is neither good nor bad,
But innocent and wild!
Enshrine her and she dies, who had
The hard heart of a child."
30,Emotion,BeautyPoemsRackedBeautyPoembyLeoYankevich,"Blest be the dawn, the luminous blue-slate,
the arch transfused by the glorious sun,
and blackbirds chanting hymnals in prickly bushes,
and rooks high over fields coughing up love.
Blest be the winds about the furrowed brow,
and the joyful whispers of dying leaves,
the maples staggered blissfully behind barbed fences
above the tombs of the newly redeemed.
Blest be pain that comes like a stark beggar,
the thorn-tree that has its roots in a star,
the sweet massacred gourds tethered to the rusting gate,
the apples heaped on the agonized floor."
31,Emotion,BeautyPoemsYourBeautyPoembySamMoore,"Your beauty makes my heart skip a beat...
from the anticipation of when we meet,
Your beauty knows no height,
Your beauty is my delight,
Your beauty is in your eyes...
under the southern skies,
Your beauty is in the smile on your lips,
Your beauty is in the curve of your hips,
Your beauty should be in my arms...
until the morning sun warms"
32,Emotion,BeautyPoemsClothedInBeautyPoembyVyacheslavIvanovichIvanov,"As if chiseled, a fruit-laden branch
Hangs in my garden, asleep - so low...
The trees sleep - and dream? - in moonlight;
And the mystery of their life is near, near...
Even if we cannot grasp it,
The mute language is still intelligible:
They use our beauty to express
How we are one amidst rays and spots of light.
And the tremor of any life's creation
Reveals itself in a lovely form;
And the variance of different things is sweetened
By shared beauty. Multiply it!
And the world will be like this unstirring garden,
Where everything heeds a harmonious silence:
Both stem and flower yield to the dear Earth;
Both flower and stem listen to the Moon."
33,Emotion,BeautyPoemsBeautyPoembyEdwardThomas,"WHAT does it mean? Tired, angry, and ill at ease,
No man, woman, or child alive could please
Me now. And yet I almost dare to laugh
Because I sit and frame an epitaph-
'Here lies all that no one loved of him
And that loved no one.' Then in a trice that whim
Has wearied. But, though I am like a river
At fall of evening when it seems that never
Has the sun lighted it or warmed it, while
Cross breezes cut the surface to a file,
This heart, some fraction of me, hapily
Floats through a window even now to a tree
Down in the misting, dim-lit, quiet vale;
Not like a pewit that returns to wail
For something it has lost, but like a dove
That slants unanswering to its home and love.
There I find my rest, and through the dusk air
Flies what yet lives in me. Beauty is there"
34,Emotion,BeautyPoemsWinterBeautyPoembyRachelWeaver,"The bleak of winter leaves me among despair
Thier is only anger and chill in the air
No happiness or laughing
Just grey clouds and bleak white sky
Dont let it all take hold of you for it has a strange beauty within.
A cold beauty
Like a beautiful woman with an empty soul.
In the winter I walk the slushy streets alone
I see the children play
Making angels and happy as if it were May
They seem to love the cold
But oh how this changes when you get old
Winter is still beautiful
In that strange cold way
Everytime it comes around thou
I feel I'm going to fade"
